Time_Index,NG,None
1361,3.98,0.0
1362,3.98,0.0
1363,3.98,0.0
1364,3.98,0.0
1365,3.98,0.0
1366,3.98,0.0
1367,3.98,0.0
1368,3.98,0.0
1369,3.98,0.0
1370,3.98,0.0
1371,3.98,0.0
1372,3.98,0.0
1373,3.98,0.0
1374,3.98,0.0
1375,3.98,0.0
1376,3.98,0.0
1377,3.98,0.0
1378,3.98,0.0
1379,3.98,0.0
1380,3.98,0.0
1381,3.98,0.0
1382,3.98,0.0
1383,3.98,0.0
1384,3.98,0.0
1385,3.98,0.0
1386,3.98,0.0
1387,3.98,0.0
1388,3.98,0.0
1389,3.98,0.0
1390,3.98,0.0
1391,3.98,0.0
1392,3.98,0.0
1393,3.98,0.0
1394,3.98,0.0
1395,3.98,0.0
1396,3.98,0.0
1397,3.98,0.0
1398,3.98,0.0
1399,3.98,0.0
1400,3.98,0.0
1401,3.98,0.0
1402,3.98,0.0
1403,3.98,0.0
1404,3.98,0.0
1405,3.98,0.0
1406,3.98,0.0
1407,3.98,0.0
1408,3.98,0.0
1409,3.98,0.0
1410,3.98,0.0
1411,3.98,0.0
1412,3.98,0.0
1413,3.98,0.0
1414,3.98,0.0
1415,3.98,0.0
1416,3.98,0.0
1417,3.98,0.0
1418,3.98,0.0
1419,3.98,0.0
1420,3.98,0.0
1421,3.98,0.0
1422,3.98,0.0
1423,3.98,0.0
1424,3.98,0.0
1425,3.98,0.0
1426,3.98,0.0
1427,3.98,0.0
1428,3.98,0.0
1429,3.98,0.0
1430,3.98,0.0
1431,3.98,0.0
1432,3.98,0.0
1433,3.98,0.0
1434,3.98,0.0
1435,3.98,0.0
1436,3.98,0.0
1437,3.98,0.0
1438,3.98,0.0
1439,3.98,0.0
1440,3.98,0.0
1441,3.98,0.0
1442,3.98,0.0
1443,3.98,0.0
1444,3.98,0.0
1445,3.98,0.0
1446,3.98,0.0
1447,3.98,0.0
1448,3.98,0.0
1449,3.98,0.0
1450,3.98,0.0
1451,3.98,0.0
1452,3.98,0.0
1453,3.98,0.0
1454,3.98,0.0
1455,3.98,0.0
1456,3.98,0.0
1457,3.98,0.0
1458,3.98,0.0
1459,3.98,0.0
1460,3.98,0.0
1461,3.98,0.0
1462,3.98,0.0
1463,3.98,0.0
1464,3.98,0.0
1465,3.98,0.0
1466,3.98,0.0
1467,3.98,0.0
1468,3.98,0.0
1469,3.98,0.0
1470,3.98,0.0
1471,3.98,0.0
1472,3.98,0.0
1473,3.98,0.0
1474,3.98,0.0
1475,3.98,0.0
1476,3.98,0.0
1477,3.98,0.0
1478,3.98,0.0
1479,3.98,0.0
1480,3.98,0.0
1481,3.98,0.0
1482,3.98,0.0
1483,3.98,0.0
1484,3.98,0.0
1485,3.98,0.0
1486,3.98,0.0
1487,3.98,0.0
1488,3.98,0.0
1489,3.98,0.0
1490,3.98,0.0
1491,3.98,0.0
1492,3.98,0.0
1493,3.98,0.0
1494,3.98,0.0
1495,3.98,0.0
1496,3.98,0.0
1497,3.98,0.0
1498,3.98,0.0
1499,3.98,0.0
1500,3.98,0.0
1501,3.98,0.0
1502,3.98,0.0
1503,3.98,0.0
1504,3.98,0.0
1505,3.98,0.0
1506,3.98,0.0
1507,3.98,0.0
1508,3.98,0.0
1509,3.98,0.0
1510,3.98,0.0
1511,3.98,0.0
1512,3.98,0.0
1513,2.23,0.0
1514,2.23,0.0
1515,2.23,0.0
1516,2.23,0.0
1517,2.23,0.0
1518,2.23,0.0
1519,2.23,0.0
1520,2.23,0.0
1521,2.23,0.0
1522,2.23,0.0
1523,2.23,0.0
1524,2.23,0.0
1525,2.23,0.0
1526,2.23,0.0
1527,2.23,0.0
1528,2.23,0.0
1529,2.23,0.0
1530,2.23,0.0
1531,2.23,0.0
1532,2.23,0.0
1533,2.23,0.0
1534,2.23,0.0
1535,2.23,0.0
1536,2.23,0.0
1537,2.23,0.0
1538,2.23,0.0
1539,2.23,0.0
1540,2.23,0.0
1541,2.23,0.0
1542,2.23,0.0
1543,2.23,0.0
1544,2.23,0.0
1545,2.23,0.0
1546,2.23,0.0
1547,2.23,0.0
1548,2.23,0.0
1549,2.23,0.0
1550,2.23,0.0
1551,2.23,0.0
1552,2.23,0.0
1553,2.23,0.0
1554,2.23,0.0
1555,2.23,0.0
1556,2.23,0.0
1557,2.23,0.0
1558,2.23,0.0
1559,2.23,0.0
1560,2.23,0.0
1561,2.23,0.0
1562,2.23,0.0
1563,2.23,0.0
1564,2.23,0.0
1565,2.23,0.0
1566,2.23,0.0
1567,2.23,0.0
1568,2.23,0.0
1569,2.23,0.0
1570,2.23,0.0
1571,2.23,0.0
1572,2.23,0.0
1573,2.23,0.0
1574,2.23,0.0
1575,2.23,0.0
1576,2.23,0.0
1577,2.23,0.0
1578,2.23,0.0
1579,2.23,0.0
1580,2.23,0.0
1581,2.23,0.0
1582,2.23,0.0
1583,2.23,0.0
1584,2.23,0.0
1585,2.23,0.0
1586,2.23,0.0
1587,2.23,0.0
1588,2.23,0.0
1589,2.23,0.0
1590,2.23,0.0
1591,2.23,0.0
1592,2.23,0.0
1593,2.23,0.0
1594,2.23,0.0
1595,2.23,0.0
1596,2.23,0.0
1597,2.23,0.0
1598,2.23,0.0
1599,2.23,0.0
1600,2.23,0.0
1601,2.23,0.0
1602,2.23,0.0
1603,2.23,0.0
1604,2.23,0.0
1605,2.23,0.0
1606,2.23,0.0
1607,2.23,0.0
1608,2.23,0.0
1609,2.23,0.0
1610,2.23,0.0
1611,2.23,0.0
1612,2.23,0.0
1613,2.23,0.0
1614,2.23,0.0
1615,2.23,0.0
1616,2.23,0.0
1617,2.23,0.0
1618,2.23,0.0
1619,2.23,0.0
1620,2.23,0.0
1621,2.23,0.0
1622,2.23,0.0
1623,2.23,0.0
1624,2.23,0.0
1625,2.23,0.0
1626,2.23,0.0
1627,2.23,0.0
1628,2.23,0.0
1629,2.23,0.0
1630,2.23,0.0
1631,2.23,0.0
1632,2.23,0.0
1633,2.23,0.0
1634,2.23,0.0
1635,2.23,0.0
1636,2.23,0.0
1637,2.23,0.0
1638,2.23,0.0
1639,2.23,0.0
1640,2.23,0.0
1641,2.23,0.0
1642,2.23,0.0
1643,2.23,0.0
1644,2.23,0.0
1645,2.23,0.0
1646,2.23,0.0
1647,2.23,0.0
1648,2.23,0.0
1649,2.23,0.0
1650,2.23,0.0
1651,2.23,0.0
1652,2.23,0.0
1653,2.23,0.0
1654,2.23,0.0
1655,2.23,0.0
1656,2.23,0.0
1657,2.23,0.0
1658,2.23,0.0
1659,2.23,0.0
1660,2.23,0.0
1661,2.23,0.0
1662,2.23,0.0
1663,2.23,0.0
1664,2.23,0.0
1665,2.23,0.0
1666,2.23,0.0
1667,2.23,0.0
1668,2.23,0.0
1669,2.23,0.0
1670,2.23,0.0
1671,2.23,0.0
1672,2.23,0.0
1673,2.23,0.0
1674,2.23,0.0
1675,2.23,0.0
1676,2.23,0.0
1677,2.23,0.0
1678,2.23,0.0
1679,2.23,0.0
1680,2.23,0.0
1681,2.74,0.0
1682,2.74,0.0
1683,2.74,0.0
1684,2.74,0.0
1685,2.74,0.0
1686,2.74,0.0
1687,2.74,0.0
1688,2.74,0.0
1689,2.74,0.0
1690,2.74,0.0
1691,2.74,0.0
1692,2.74,0.0
1693,2.74,0.0
1694,2.74,0.0
1695,2.74,0.0
1696,2.74,0.0
1697,2.74,0.0
1698,2.74,0.0
1699,2.74,0.0
1700,2.74,0.0
1701,2.74,0.0
1702,2.74,0.0
1703,2.74,0.0
1704,2.74,0.0
1705,2.74,0.0
1706,2.74,0.0
1707,2.74,0.0
1708,2.74,0.0
1709,2.74,0.0
1710,2.74,0.0
1711,2.74,0.0
1712,2.74,0.0
1713,2.74,0.0
1714,2.74,0.0
1715,2.74,0.0
1716,2.74,0.0
1717,2.74,0.0
1718,2.74,0.0
1719,2.74,0.0
1720,2.74,0.0
1721,2.74,0.0
1722,2.74,0.0
1723,2.74,0.0
1724,2.74,0.0
1725,2.74,0.0
1726,2.74,0.0
1727,2.74,0.0
1728,2.74,0.0
1729,2.74,0.0
1730,2.74,0.0
1731,2.74,0.0
1732,2.74,0.0
1733,2.74,0.0
1734,2.74,0.0
1735,2.74,0.0
1736,2.74,0.0
1737,2.74,0.0
1738,2.74,0.0
1739,2.74,0.0
1740,2.74,0.0
1741,2.74,0.0
1742,2.74,0.0
1743,2.74,0.0
1744,2.74,0.0
1745,2.74,0.0
1746,2.74,0.0
1747,2.74,0.0
1748,2.74,0.0
1749,2.74,0.0
1750,2.74,0.0
1751,2.74,0.0
1752,2.74,0.0
1753,2.74,0.0
1754,2.74,0.0
1755,2.74,0.0
1756,2.74,0.0
1757,2.74,0.0
1758,2.74,0.0
1759,2.74,0.0
1760,2.74,0.0
1761,2.74,0.0
1762,2.74,0.0
1763,2.74,0.0
1764,2.74,0.0
1765,2.74,0.0
1766,2.74,0.0
1767,2.74,0.0
1768,2.74,0.0
1769,2.74,0.0
1770,2.74,0.0
1771,2.74,0.0
1772,2.74,0.0
1773,2.74,0.0
1774,2.74,0.0
1775,2.74,0.0
1776,2.74,0.0
1777,2.74,0.0
1778,2.74,0.0
1779,2.74,0.0
1780,2.74,0.0
1781,2.74,0.0
1782,2.74,0.0
1783,2.74,0.0
1784,2.74,0.0
1785,2.74,0.0
1786,2.74,0.0
1787,2.74,0.0
1788,2.74,0.0
1789,2.74,0.0
1790,2.74,0.0
1791,2.74,0.0
1792,2.74,0.0
1793,2.74,0.0
1794,2.74,0.0
1795,2.74,0.0
1796,2.74,0.0
1797,2.74,0.0
1798,2.74,0.0
1799,2.74,0.0
1800,2.74,0.0
1801,2.74,0.0
1802,2.74,0.0
1803,2.74,0.0
1804,2.74,0.0
1805,2.74,0.0
1806,2.74,0.0
1807,2.74,0.0
1808,2.74,0.0
1809,2.74,0.0
1810,2.74,0.0
1811,2.74,0.0
1812,2.74,0.0
1813,2.74,0.0
1814,2.74,0.0
1815,2.74,0.0
1816,2.74,0.0
1817,2.74,0.0
1818,2.74,0.0
1819,2.74,0.0
1820,2.74,0.0
1821,2.74,0.0
1822,2.74,0.0
1823,2.74,0.0
1824,2.74,0.0
1825,2.74,0.0
1826,2.74,0.0
1827,2.74,0.0
1828,2.74,0.0
1829,2.74,0.0
1830,2.74,0.0
1831,2.74,0.0
1832,2.74,0.0
1833,2.74,0.0
1834,2.74,0.0
1835,2.74,0.0
1836,2.74,0.0
1837,2.74,0.0
1838,2.74,0.0
1839,2.74,0.0
1840,2.74,0.0
1841,2.74,0.0
1842,2.74,0.0
1843,2.74,0.0
1844,2.74,0.0
1845,2.74,0.0
1846,2.74,0.0
1847,2.74,0.0
1848,2.74,0.0
