Voll,Demand_Segment,Cost_of_Computing_Demand_Curtailment_per_MW,Max_Computing_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3
,,,,,,,,6659,100,100,100
,,,,,,,,6660,100,100,100
,,,,,,,,6661,100,100,100
,,,,,,,,6662,100,100,100
,,,,,,,,6663,100,100,100
,,,,,,,,6664,100,100,100
,,,,,,,,6665,100,100,100
,,,,,,,,6666,100,100,100
,,,,,,,,6667,100,100,100
,,,,,,,,6668,100,100,100
,,,,,,,,6669,100,100,100
,,,,,,,,6670,100,100,100
,,,,,,,,6671,100,100,100
,,,,,,,,6672,100,100,100
,,,,,,,,6673,100,100,100
,,,,,,,,6674,100,100,100
,,,,,,,,6675,100,100,100
,,,,,,,,6676,100,100,100
,,,,,,,,6677,100,100,100
,,,,,,,,6678,100,100,100
,,,,,,,,6679,100,100,100
,,,,,,,,6680,100,100,100
,,,,,,,,6681,100,100,100
,,,,,,,,6682,100,100,100
,,,,,,,,6683,100,100,100
,,,,,,,,6684,100,100,100
,,,,,,,,6685,100,100,100
,,,,,,,,6686,100,100,100
,,,,,,,,6687,100,100,100
,,,,,,,,6688,100,100,100
,,,,,,,,6689,100,100,100
,,,,,,,,6690,100,100,100
,,,,,,,,6691,100,100,100
,,,,,,,,6692,100,100,100
,,,,,,,,6693,100,100,100
,,,,,,,,6694,100,100,100
,,,,,,,,6695,100,100,100
,,,,,,,,6696,100,100,100
,,,,,,,,6697,100,100,100
,,,,,,,,6698,100,100,100
,,,,,,,,6699,100,100,100
,,,,,,,,6700,100,100,100
,,,,,,,,6701,100,100,100
,,,,,,,,6702,100,100,100
,,,,,,,,6703,100,100,100
,,,,,,,,6704,100,100,100
,,,,,,,,6705,100,100,100
,,,,,,,,6706,100,100,100
,,,,,,,,6707,100,100,100
,,,,,,,,6708,100,100,100
,,,,,,,,6709,100,100,100
,,,,,,,,6710,100,100,100
,,,,,,,,6711,100,100,100
,,,,,,,,6712,100,100,100
,,,,,,,,6713,100,100,100
,,,,,,,,6714,100,100,100
,,,,,,,,6715,100,100,100
,,,,,,,,6716,100,100,100
,,,,,,,,6717,100,100,100
,,,,,,,,6718,100,100,100
,,,,,,,,6719,100,100,100
,,,,,,,,6720,100,100,100
,,,,,,,,6721,100,100,100
,,,,,,,,6722,100,100,100
,,,,,,,,6723,100,100,100
,,,,,,,,6724,100,100,100
,,,,,,,,6725,100,100,100
,,,,,,,,6726,100,100,100
,,,,,,,,6727,100,100,100
,,,,,,,,6728,100,100,100
,,,,,,,,6729,100,100,100
,,,,,,,,6730,100,100,100
,,,,,,,,6731,100,100,100
,,,,,,,,6732,100,100,100
,,,,,,,,6733,100,100,100
,,,,,,,,6734,100,100,100
,,,,,,,,6735,100,100,100
,,,,,,,,6736,100,100,100
,,,,,,,,6737,100,100,100
,,,,,,,,6738,100,100,100
,,,,,,,,6739,100,100,100
,,,,,,,,6740,100,100,100
,,,,,,,,6741,100,100,100
,,,,,,,,6742,100,100,100
,,,,,,,,6743,100,100,100
,,,,,,,,6744,100,100,100
,,,,,,,,6745,100,100,100
,,,,,,,,6746,100,100,100
,,,,,,,,6747,100,100,100
,,,,,,,,6748,100,100,100
,,,,,,,,6749,100,100,100
,,,,,,,,6750,100,100,100
,,,,,,,,6751,100,100,100
,,,,,,,,6752,100,100,100
,,,,,,,,6753,100,100,100
,,,,,,,,6754,100,100,100
,,,,,,,,6755,100,100,100
,,,,,,,,6756,100,100,100
,,,,,,,,6757,100,100,100
,,,,,,,,6758,100,100,100
,,,,,,,,6759,100,100,100
,,,,,,,,6760,100,100,100
,,,,,,,,6761,100,100,100
,,,,,,,,6762,100,100,100
,,,,,,,,6763,100,100,100
,,,,,,,,6764,100,100,100
,,,,,,,,6765,100,100,100
,,,,,,,,6766,100,100,100
,,,,,,,,6767,100,100,100
,,,,,,,,6768,100,100,100
,,,,,,,,6769,100,100,100
,,,,,,,,6770,100,100,100
,,,,,,,,6771,100,100,100
,,,,,,,,6772,100,100,100
,,,,,,,,6773,100,100,100
,,,,,,,,6774,100,100,100
,,,,,,,,6775,100,100,100
,,,,,,,,6776,100,100,100
,,,,,,,,6777,100,100,100
,,,,,,,,6778,100,100,100
,,,,,,,,6779,100,100,100
,,,,,,,,6780,100,100,100
,,,,,,,,6781,100,100,100
,,,,,,,,6782,100,100,100
,,,,,,,,6783,100,100,100
,,,,,,,,6784,100,100,100
,,,,,,,,6785,100,100,100
,,,,,,,,6786,100,100,100
,,,,,,,,6787,100,100,100
,,,,,,,,6788,100,100,100
,,,,,,,,6789,100,100,100
,,,,,,,,6790,100,100,100
,,,,,,,,6791,100,100,100
,,,,,,,,6792,100,100,100
,,,,,,,,6793,100,100,100
,,,,,,,,6794,100,100,100
,,,,,,,,6795,100,100,100
,,,,,,,,6796,100,100,100
,,,,,,,,6797,100,100,100
,,,,,,,,6798,100,100,100
,,,,,,,,6799,100,100,100
,,,,,,,,6800,100,100,100
,,,,,,,,6801,100,100,100
,,,,,,,,6802,100,100,100
,,,,,,,,6803,100,100,100
,,,,,,,,6804,100,100,100
,,,,,,,,6805,100,100,100
,,,,,,,,6806,100,100,100
,,,,,,,,6807,100,100,100
,,,,,,,,6808,100,100,100
,,,,,,,,6809,100,100,100
,,,,,,,,6810,100,100,100
,,,,,,,,6811,100,100,100
,,,,,,,,6812,100,100,100
,,,,,,,,6813,100,100,100
,,,,,,,,6814,100,100,100
,,,,,,,,6815,100,100,100
,,,,,,,,6816,100,100,100
,,,,,,,,6817,100,100,100
,,,,,,,,6818,100,100,100
,,,,,,,,6819,100,100,100
,,,,,,,,6820,100,100,100
,,,,,,,,6821,100,100,100
,,,,,,,,6822,100,100,100
,,,,,,,,6823,100,100,100
,,,,,,,,6824,100,100,100
,,,,,,,,6825,100,100,100
,,,,,,,,6826,100,100,100
,,,,,,,,6827,100,100,100
,,,,,,,,6828,100,100,100
,,,,,,,,6829,100,100,100
,,,,,,,,6830,100,100,100
,,,,,,,,6831,100,100,100
,,,,,,,,6832,100,100,100
,,,,,,,,6833,100,100,100
,,,,,,,,6834,100,100,100
,,,,,,,,6835,100,100,100
,,,,,,,,6836,100,100,100
,,,,,,,,6837,100,100,100
,,,,,,,,6838,100,100,100
,,,,,,,,6839,100,100,100
,,,,,,,,6840,100,100,100
,,,,,,,,6841,100,100,100
,,,,,,,,6842,100,100,100
,,,,,,,,6843,100,100,100
,,,,,,,,6844,100,100,100
,,,,,,,,6845,100,100,100
,,,,,,,,6846,100,100,100
,,,,,,,,6847,100,100,100
,,,,,,,,6848,100,100,100
,,,,,,,,6849,100,100,100
,,,,,,,,6850,100,100,100
,,,,,,,,6851,100,100,100
,,,,,,,,6852,100,100,100
,,,,,,,,6853,100,100,100
,,,,,,,,6854,100,100,100
,,,,,,,,6855,100,100,100
,,,,,,,,6856,100,100,100
,,,,,,,,6857,100,100,100
,,,,,,,,6858,100,100,100
,,,,,,,,6859,100,100,100
,,,,,,,,6860,100,100,100
,,,,,,,,6861,100,100,100
,,,,,,,,6862,100,100,100
,,,,,,,,6863,100,100,100
,,,,,,,,6864,100,100,100
,,,,,,,,6865,100,100,100
,,,,,,,,6866,100,100,100
,,,,,,,,6867,100,100,100
,,,,,,,,6868,100,100,100
,,,,,,,,6869,100,100,100
,,,,,,,,6870,100,100,100
,,,,,,,,6871,100,100,100
,,,,,,,,6872,100,100,100
,,,,,,,,6873,100,100,100
,,,,,,,,6874,100,100,100
,,,,,,,,6875,100,100,100
,,,,,,,,6876,100,100,100
,,,,,,,,6877,100,100,100
,,,,,,,,6878,100,100,100
,,,,,,,,6879,100,100,100
,,,,,,,,6880,100,100,100
,,,,,,,,6881,100,100,100
,,,,,,,,6882,100,100,100
,,,,,,,,6883,100,100,100
,,,,,,,,6884,100,100,100
,,,,,,,,6885,100,100,100
,,,,,,,,6886,100,100,100
,,,,,,,,6887,100,100,100
,,,,,,,,6888,100,100,100
,,,,,,,,6889,100,100,100
,,,,,,,,6890,100,100,100
,,,,,,,,6891,100,100,100
,,,,,,,,6892,100,100,100
,,,,,,,,6893,100,100,100
,,,,,,,,6894,100,100,100
,,,,,,,,6895,100,100,100
,,,,,,,,6896,100,100,100
,,,,,,,,6897,100,100,100
,,,,,,,,6898,100,100,100
,,,,,,,,6899,100,100,100
,,,,,,,,6900,100,100,100
,,,,,,,,6901,100,100,100
,,,,,,,,6902,100,100,100
,,,,,,,,6903,100,100,100
,,,,,,,,6904,100,100,100
,,,,,,,,6905,100,100,100
,,,,,,,,6906,100,100,100
,,,,,,,,6907,100,100,100
,,,,,,,,6908,100,100,100
,,,,,,,,6909,100,100,100
,,,,,,,,6910,100,100,100
,,,,,,,,6911,100,100,100
,,,,,,,,6912,100,100,100
,,,,,,,,6913,100,100,100
,,,,,,,,6914,100,100,100
,,,,,,,,6915,100,100,100
,,,,,,,,6916,100,100,100
,,,,,,,,6917,100,100,100
,,,,,,,,6918,100,100,100
,,,,,,,,6919,100,100,100
,,,,,,,,6920,100,100,100
,,,,,,,,6921,100,100,100
,,,,,,,,6922,100,100,100
,,,,,,,,6923,100,100,100
,,,,,,,,6924,100,100,100
,,,,,,,,6925,100,100,100
,,,,,,,,6926,100,100,100
,,,,,,,,6927,100,100,100
,,,,,,,,6928,100,100,100
,,,,,,,,6929,100,100,100
,,,,,,,,6930,100,100,100
,,,,,,,,6931,100,100,100
,,,,,,,,6932,100,100,100
,,,,,,,,6933,100,100,100
,,,,,,,,6934,100,100,100
,,,,,,,,6935,100,100,100
,,,,,,,,6936,100,100,100
,,,,,,,,6937,100,100,100
,,,,,,,,6938,100,100,100
,,,,,,,,6939,100,100,100
,,,,,,,,6940,100,100,100
,,,,,,,,6941,100,100,100
,,,,,,,,6942,100,100,100
,,,,,,,,6943,100,100,100
,,,,,,,,6944,100,100,100
,,,,,,,,6945,100,100,100
,,,,,,,,6946,100,100,100
,,,,,,,,6947,100,100,100
,,,,,,,,6948,100,100,100
,,,,,,,,6949,100,100,100
,,,,,,,,6950,100,100,100
,,,,,,,,6951,100,100,100
,,,,,,,,6952,100,100,100
,,,,,,,,6953,100,100,100
,,,,,,,,6954,100,100,100
,,,,,,,,6955,100,100,100
,,,,,,,,6956,100,100,100
,,,,,,,,6957,100,100,100
,,,,,,,,6958,100,100,100
,,,,,,,,6959,100,100,100
,,,,,,,,6960,100,100,100
,,,,,,,,6961,100,100,100
,,,,,,,,6962,100,100,100
,,,,,,,,6963,100,100,100
,,,,,,,,6964,100,100,100
,,,,,,,,6965,100,100,100
,,,,,,,,6966,100,100,100
,,,,,,,,6967,100,100,100
,,,,,,,,6968,100,100,100
,,,,,,,,6969,100,100,100
,,,,,,,,6970,100,100,100
,,,,,,,,6971,100,100,100
,,,,,,,,6972,100,100,100
,,,,,,,,6973,100,100,100
,,,,,,,,6974,100,100,100
,,,,,,,,6975,100,100,100
,,,,,,,,6976,100,100,100
,,,,,,,,6977,100,100,100
,,,,,,,,6978,100,100,100
,,,,,,,,6979,100,100,100
,,,,,,,,6980,100,100,100
,,,,,,,,6981,100,100,100
,,,,,,,,6982,100,100,100
,,,,,,,,6983,100,100,100
,,,,,,,,6984,100,100,100
,,,,,,,,6985,100,100,100
,,,,,,,,6986,100,100,100
,,,,,,,,6987,100,100,100
,,,,,,,,6988,100,100,100
,,,,,,,,6989,100,100,100
,,,,,,,,6990,100,100,100
,,,,,,,,6991,100,100,100
,,,,,,,,6992,100,100,100
,,,,,,,,6993,100,100,100
,,,,,,,,6994,100,100,100
,,,,,,,,6995,100,100,100
,,,,,,,,6996,100,100,100
,,,,,,,,6997,100,100,100
,,,,,,,,6998,100,100,100
,,,,,,,,6999,100,100,100
,,,,,,,,7000,100,100,100
,,,,,,,,7001,100,100,100
,,,,,,,,7002,100,100,100
,,,,,,,,7003,100,100,100
,,,,,,,,7004,100,100,100
,,,,,,,,7005,100,100,100
,,,,,,,,7006,100,100,100
,,,,,,,,7007,100,100,100
,,,,,,,,7008,100,100,100
,,,,,,,,7009,100,100,100
,,,,,,,,7010,100,100,100
,,,,,,,,7011,100,100,100
,,,,,,,,7012,100,100,100
,,,,,,,,7013,100,100,100
,,,,,,,,7014,100,100,100
,,,,,,,,7015,100,100,100
,,,,,,,,7016,100,100,100
,,,,,,,,7017,100,100,100
,,,,,,,,7018,100,100,100
,,,,,,,,7019,100,100,100
,,,,,,,,7020,100,100,100
,,,,,,,,7021,100,100,100
,,,,,,,,7022,100,100,100
,,,,,,,,7023,100,100,100
,,,,,,,,7024,100,100,100
,,,,,,,,7025,100,100,100
,,,,,,,,7026,100,100,100
,,,,,,,,7027,100,100,100
,,,,,,,,7028,100,100,100
,,,,,,,,7029,100,100,100
,,,,,,,,7030,100,100,100
,,,,,,,,7031,100,100,100
,,,,,,,,7032,100,100,100
,,,,,,,,7033,100,100,100
,,,,,,,,7034,100,100,100
,,,,,,,,7035,100,100,100
,,,,,,,,7036,100,100,100
,,,,,,,,7037,100,100,100
,,,,,,,,7038,100,100,100
,,,,,,,,7039,100,100,100
,,,,,,,,7040,100,100,100
,,,,,,,,7041,100,100,100
,,,,,,,,7042,100,100,100
,,,,,,,,7043,100,100,100
,,,,,,,,7044,100,100,100
,,,,,,,,7045,100,100,100
,,,,,,,,7046,100,100,100
,,,,,,,,7047,100,100,100
,,,,,,,,7048,100,100,100
,,,,,,,,7049,100,100,100
,,,,,,,,7050,100,100,100
,,,,,,,,7051,100,100,100
,,,,,,,,7052,100,100,100
,,,,,,,,7053,100,100,100
,,,,,,,,7054,100,100,100
,,,,,,,,7055,100,100,100
,,,,,,,,7056,100,100,100
,,,,,,,,7057,100,100,100
,,,,,,,,7058,100,100,100
,,,,,,,,7059,100,100,100
,,,,,,,,7060,100,100,100
,,,,,,,,7061,100,100,100
,,,,,,,,7062,100,100,100
,,,,,,,,7063,100,100,100
,,,,,,,,7064,100,100,100
,,,,,,,,7065,100,100,100
,,,,,,,,7066,100,100,100
,,,,,,,,7067,100,100,100
,,,,,,,,7068,100,100,100
,,,,,,,,7069,100,100,100
,,,,,,,,7070,100,100,100
,,,,,,,,7071,100,100,100
,,,,,,,,7072,100,100,100
,,,,,,,,7073,100,100,100
,,,,,,,,7074,100,100,100
,,,,,,,,7075,100,100,100
,,,,,,,,7076,100,100,100
,,,,,,,,7077,100,100,100
,,,,,,,,7078,100,100,100
,,,,,,,,7079,100,100,100
,,,,,,,,7080,100,100,100
,,,,,,,,7081,100,100,100
,,,,,,,,7082,100,100,100
,,,,,,,,7083,100,100,100
,,,,,,,,7084,100,100,100
,,,,,,,,7085,100,100,100
,,,,,,,,7086,100,100,100
,,,,,,,,7087,100,100,100
,,,,,,,,7088,100,100,100
,,,,,,,,7089,100,100,100
,,,,,,,,7090,100,100,100
,,,,,,,,7091,100,100,100
,,,,,,,,7092,100,100,100
,,,,,,,,7093,100,100,100
,,,,,,,,7094,100,100,100
,,,,,,,,7095,100,100,100
,,,,,,,,7096,100,100,100
,,,,,,,,7097,100,100,100
,,,,,,,,7098,100,100,100
,,,,,,,,7099,100,100,100
,,,,,,,,7100,100,100,100
,,,,,,,,7101,100,100,100
,,,,,,,,7102,100,100,100
,,,,,,,,7103,100,100,100
,,,,,,,,7104,100,100,100
,,,,,,,,7105,100,100,100
,,,,,,,,7106,100,100,100
,,,,,,,,7107,100,100,100
,,,,,,,,7108,100,100,100
,,,,,,,,7109,100,100,100
,,,,,,,,7110,100,100,100
,,,,,,,,7111,100,100,100
,,,,,,,,7112,100,100,100
,,,,,,,,7113,100,100,100
,,,,,,,,7114,100,100,100
,,,,,,,,7115,100,100,100
,,,,,,,,7116,100,100,100
,,,,,,,,7117,100,100,100
,,,,,,,,7118,100,100,100
,,,,,,,,7119,100,100,100
,,,,,,,,7120,100,100,100
,,,,,,,,7121,100,100,100
,,,,,,,,7122,100,100,100
,,,,,,,,7123,100,100,100
,,,,,,,,7124,100,100,100
,,,,,,,,7125,100,100,100
,,,,,,,,7126,100,100,100
,,,,,,,,7127,100,100,100
,,,,,,,,7128,100,100,100
,,,,,,,,7129,100,100,100
,,,,,,,,7130,100,100,100
,,,,,,,,7131,100,100,100
,,,,,,,,7132,100,100,100
,,,,,,,,7133,100,100,100
,,,,,,,,7134,100,100,100
,,,,,,,,7135,100,100,100
,,,,,,,,7136,100,100,100
,,,,,,,,7137,100,100,100
,,,,,,,,7138,100,100,100
,,,,,,,,7139,100,100,100
,,,,,,,,7140,100,100,100
,,,,,,,,7141,100,100,100
,,,,,,,,7142,100,100,100
,,,,,,,,7143,100,100,100
,,,,,,,,7144,100,100,100
,,,,,,,,7145,100,100,100
,,,,,,,,7146,100,100,100
,,,,,,,,7147,100,100,100
,,,,,,,,7148,100,100,100
,,,,,,,,7149,100,100,100
,,,,,,,,7150,100,100,100
,,,,,,,,7151,100,100,100
,,,,,,,,7152,100,100,100
,,,,,,,,7153,100,100,100
,,,,,,,,7154,100,100,100
,,,,,,,,7155,100,100,100
,,,,,,,,7156,100,100,100
,,,,,,,,7157,100,100,100
,,,,,,,,7158,100,100,100
,,,,,,,,7159,100,100,100
,,,,,,,,7160,100,100,100
,,,,,,,,7161,100,100,100
,,,,,,,,7162,100,100,100
,,,,,,,,7163,100,100,100
,,,,,,,,7164,100,100,100
,,,,,,,,7165,100,100,100
,,,,,,,,7166,100,100,100
,,,,,,,,7167,100,100,100
,,,,,,,,7168,100,100,100
,,,,,,,,7169,100,100,100
,,,,,,,,7170,100,100,100
,,,,,,,,7171,100,100,100
,,,,,,,,7172,100,100,100
,,,,,,,,7173,100,100,100
,,,,,,,,7174,100,100,100
,,,,,,,,7175,100,100,100
,,,,,,,,7176,100,100,100
,,,,,,,,7177,100,100,100
,,,,,,,,7178,100,100,100
,,,,,,,,7179,100,100,100
,,,,,,,,7180,100,100,100
,,,,,,,,7181,100,100,100
,,,,,,,,7182,100,100,100
,,,,,,,,7183,100,100,100
,,,,,,,,7184,100,100,100
,,,,,,,,7185,100,100,100
,,,,,,,,7186,100,100,100
,,,,,,,,7187,100,100,100
,,,,,,,,7188,100,100,100
,,,,,,,,7189,100,100,100
,,,,,,,,7190,100,100,100
,,,,,,,,7191,100,100,100
,,,,,,,,7192,100,100,100
,,,,,,,,7193,100,100,100
,,,,,,,,7194,100,100,100
,,,,,,,,7195,100,100,100
,,,,,,,,7196,100,100,100
,,,,,,,,7197,100,100,100
,,,,,,,,7198,100,100,100
,,,,,,,,7199,100,100,100
,,,,,,,,7200,100,100,100
,,,,,,,,7201,100,100,100
,,,,,,,,7202,100,100,100
,,,,,,,,7203,100,100,100
,,,,,,,,7204,100,100,100
,,,,,,,,7205,100,100,100
,,,,,,,,7206,100,100,100
,,,,,,,,7207,100,100,100
,,,,,,,,7208,100,100,100
,,,,,,,,7209,100,100,100
,,,,,,,,7210,100,100,100
,,,,,,,,7211,100,100,100
,,,,,,,,7212,100,100,100
,,,,,,,,7213,100,100,100
,,,,,,,,7214,100,100,100
,,,,,,,,7215,100,100,100
,,,,,,,,7216,100,100,100
,,,,,,,,7217,100,100,100
,,,,,,,,7218,100,100,100
,,,,,,,,7219,100,100,100
,,,,,,,,7220,100,100,100
,,,,,,,,7221,100,100,100
,,,,,,,,7222,100,100,100
,,,,,,,,7223,100,100,100
,,,,,,,,7224,100,100,100
,,,,,,,,7225,100,100,100
,,,,,,,,7226,100,100,100
,,,,,,,,7227,100,100,100
,,,,,,,,7228,100,100,100
,,,,,,,,7229,100,100,100
,,,,,,,,7230,100,100,100
,,,,,,,,7231,100,100,100
,,,,,,,,7232,100,100,100
,,,,,,,,7233,100,100,100
,,,,,,,,7234,100,100,100
,,,,,,,,7235,100,100,100
,,,,,,,,7236,100,100,100
,,,,,,,,7237,100,100,100
,,,,,,,,7238,100,100,100
,,,,,,,,7239,100,100,100
,,,,,,,,7240,100,100,100
,,,,,,,,7241,100,100,100
,,,,,,,,7242,100,100,100
,,,,,,,,7243,100,100,100
,,,,,,,,7244,100,100,100
,,,,,,,,7245,100,100,100
,,,,,,,,7246,100,100,100
,,,,,,,,7247,100,100,100
,,,,,,,,7248,100,100,100
,,,,,,,,7249,100,100,100
,,,,,,,,7250,100,100,100
,,,,,,,,7251,100,100,100
,,,,,,,,7252,100,100,100
,,,,,,,,7253,100,100,100
,,,,,,,,7254,100,100,100
,,,,,,,,7255,100,100,100
,,,,,,,,7256,100,100,100
,,,,,,,,7257,100,100,100
,,,,,,,,7258,100,100,100
,,,,,,,,7259,100,100,100
,,,,,,,,7260,100,100,100
,,,,,,,,7261,100,100,100
,,,,,,,,7262,100,100,100
,,,,,,,,7263,100,100,100
,,,,,,,,7264,100,100,100
,,,,,,,,7265,100,100,100
,,,,,,,,7266,100,100,100
,,,,,,,,7267,100,100,100
,,,,,,,,7268,100,100,100
,,,,,,,,7269,100,100,100
,,,,,,,,7270,100,100,100
,,,,,,,,7271,100,100,100
,,,,,,,,7272,100,100,100
,,,,,,,,7273,100,100,100
,,,,,,,,7274,100,100,100
,,,,,,,,7275,100,100,100
,,,,,,,,7276,100,100,100
,,,,,,,,7277,100,100,100
,,,,,,,,7278,100,100,100
,,,,,,,,7279,100,100,100
,,,,,,,,7280,100,100,100
,,,,,,,,7281,100,100,100
,,,,,,,,7282,100,100,100
,,,,,,,,7283,100,100,100
,,,,,,,,7284,100,100,100
,,,,,,,,7285,100,100,100
,,,,,,,,7286,100,100,100
,,,,,,,,7287,100,100,100
,,,,,,,,7288,100,100,100
,,,,,,,,7289,100,100,100
,,,,,,,,7290,100,100,100
,,,,,,,,7291,100,100,100
,,,,,,,,7292,100,100,100
,,,,,,,,7293,100,100,100
,,,,,,,,7294,100,100,100
,,,,,,,,7295,100,100,100
,,,,,,,,7296,100,100,100
,,,,,,,,7297,100,100,100
,,,,,,,,7298,100,100,100
,,,,,,,,7299,100,100,100
,,,,,,,,7300,100,100,100
,,,,,,,,7301,100,100,100
,,,,,,,,7302,100,100,100
,,,,,,,,7303,100,100,100
,,,,,,,,7304,100,100,100
,,,,,,,,7305,100,100,100
,,,,,,,,7306,100,100,100
,,,,,,,,7307,100,100,100
,,,,,,,,7308,100,100,100
,,,,,,,,7309,100,100,100
,,,,,,,,7310,100,100,100
,,,,,,,,7311,100,100,100
,,,,,,,,7312,100,100,100
,,,,,,,,7313,100,100,100
,,,,,,,,7314,100,100,100
,,,,,,,,7315,100,100,100
,,,,,,,,7316,100,100,100
,,,,,,,,7317,100,100,100
,,,,,,,,7318,100,100,100
,,,,,,,,7319,100,100,100
,,,,,,,,7320,100,100,100
,,,,,,,,7321,100,100,100
,,,,,,,,7322,100,100,100
,,,,,,,,7323,100,100,100
,,,,,,,,7324,100,100,100
,,,,,,,,7325,100,100,100
,,,,,,,,7326,100,100,100
,,,,,,,,7327,100,100,100
,,,,,,,,7328,100,100,100
,,,,,,,,7329,100,100,100
,,,,,,,,7330,100,100,100
,,,,,,,,7331,100,100,100
,,,,,,,,7332,100,100,100
,,,,,,,,7333,100,100,100
,,,,,,,,7334,100,100,100
,,,,,,,,7335,100,100,100
,,,,,,,,7336,100,100,100
,,,,,,,,7337,100,100,100
,,,,,,,,7338,100,100,100
,,,,,,,,7339,100,100,100
,,,,,,,,7340,100,100,100
,,,,,,,,7341,100,100,100
,,,,,,,,7342,100,100,100
,,,,,,,,7343,100,100,100
,,,,,,,,7344,100,100,100
,,,,,,,,7345,100,100,100
,,,,,,,,7346,100,100,100
,,,,,,,,7347,100,100,100
,,,,,,,,7348,100,100,100
,,,,,,,,7349,100,100,100
,,,,,,,,7350,100,100,100
,,,,,,,,7351,100,100,100
,,,,,,,,7352,100,100,100
,,,,,,,,7353,100,100,100
,,,,,,,,7354,100,100,100
,,,,,,,,7355,100,100,100
,,,,,,,,7356,100,100,100
,,,,,,,,7357,100,100,100
,,,,,,,,7358,100,100,100
,,,,,,,,7359,100,100,100
,,,,,,,,7360,100,100,100
,,,,,,,,7361,100,100,100
,,,,,,,,7362,100,100,100
,,,,,,,,7363,100,100,100
,,,,,,,,7364,100,100,100
,,,,,,,,7365,100,100,100
,,,,,,,,7366,100,100,100
,,,,,,,,7367,100,100,100
,,,,,,,,7368,100,100,100
,,,,,,,,7369,100,100,100
,,,,,,,,7370,100,100,100
,,,,,,,,7371,100,100,100
,,,,,,,,7372,100,100,100
,,,,,,,,7373,100,100,100
,,,,,,,,7374,100,100,100
,,,,,,,,7375,100,100,100
,,,,,,,,7376,100,100,100
,,,,,,,,7377,100,100,100
,,,,,,,,7378,100,100,100
,,,,,,,,7379,100,100,100
,,,,,,,,7380,100,100,100
,,,,,,,,7381,100,100,100
,,,,,,,,7382,100,100,100
,,,,,,,,7383,100,100,100
,,,,,,,,7384,100,100,100
,,,,,,,,7385,100,100,100
,,,,,,,,7386,100,100,100
,,,,,,,,7387,100,100,100
,,,,,,,,7388,100,100,100
,,,,,,,,7389,100,100,100
,,,,,,,,7390,100,100,100
,,,,,,,,7391,100,100,100
,,,,,,,,7392,100,100,100
,,,,,,,,7393,100,100,100
,,,,,,,,7394,100,100,100
,,,,,,,,7395,100,100,100
,,,,,,,,7396,100,100,100
,,,,,,,,7397,100,100,100
,,,,,,,,7398,100,100,100
,,,,,,,,7399,100,100,100
,,,,,,,,7400,100,100,100
,,,,,,,,7401,100,100,100
,,,,,,,,7402,100,100,100
,,,,,,,,7403,100,100,100
,,,,,,,,7404,100,100,100
,,,,,,,,7405,100,100,100
,,,,,,,,7406,100,100,100
,,,,,,,,7407,100,100,100
,,,,,,,,7408,100,100,100
,,,,,,,,7409,100,100,100
,,,,,,,,7410,100,100,100
,,,,,,,,7411,100,100,100
,,,,,,,,7412,100,100,100
,,,,,,,,7413,100,100,100
,,,,,,,,7414,100,100,100
,,,,,,,,7415,100,100,100
,,,,,,,,7416,100,100,100
,,,,,,,,7417,100,100,100
,,,,,,,,7418,100,100,100
,,,,,,,,7419,100,100,100
,,,,,,,,7420,100,100,100
,,,,,,,,7421,100,100,100
,,,,,,,,7422,100,100,100
,,,,,,,,7423,100,100,100
,,,,,,,,7424,100,100,100
,,,,,,,,7425,100,100,100
,,,,,,,,7426,100,100,100
,,,,,,,,7427,100,100,100
,,,,,,,,7428,100,100,100
,,,,,,,,7429,100,100,100
,,,,,,,,7430,100,100,100
,,,,,,,,7431,100,100,100
,,,,,,,,7432,100,100,100
,,,,,,,,7433,100,100,100
,,,,,,,,7434,100,100,100
,,,,,,,,7435,100,100,100
,,,,,,,,7436,100,100,100
,,,,,,,,7437,100,100,100
,,,,,,,,7438,100,100,100
,,,,,,,,7439,100,100,100
,,,,,,,,7440,100,100,100
,,,,,,,,7441,100,100,100
,,,,,,,,7442,100,100,100
,,,,,,,,7443,100,100,100
,,,,,,,,7444,100,100,100
,,,,,,,,7445,100,100,100
,,,,,,,,7446,100,100,100
,,,,,,,,7447,100,100,100
,,,,,,,,7448,100,100,100
,,,,,,,,7449,100,100,100
,,,,,,,,7450,100,100,100
,,,,,,,,7451,100,100,100
,,,,,,,,7452,100,100,100
,,,,,,,,7453,100,100,100
,,,,,,,,7454,100,100,100
,,,,,,,,7455,100,100,100
,,,,,,,,7456,100,100,100
,,,,,,,,7457,100,100,100
,,,,,,,,7458,100,100,100
,,,,,,,,7459,100,100,100
,,,,,,,,7460,100,100,100
,,,,,,,,7461,100,100,100
,,,,,,,,7462,100,100,100
,,,,,,,,7463,100,100,100
,,,,,,,,7464,100,100,100
,,,,,,,,7465,100,100,100
,,,,,,,,7466,100,100,100
,,,,,,,,7467,100,100,100
,,,,,,,,7468,100,100,100
,,,,,,,,7469,100,100,100
,,,,,,,,7470,100,100,100
,,,,,,,,7471,100,100,100
,,,,,,,,7472,100,100,100
,,,,,,,,7473,100,100,100
,,,,,,,,7474,100,100,100
