Voll,Demand_Segment,Cost_of_Computing_Demand_Curtailment_per_MW,Max_Computing_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3
,,,,,,,,857,100,100,100
,,,,,,,,858,100,100,100
,,,,,,,,859,100,100,100
,,,,,,,,860,100,100,100
,,,,,,,,861,100,100,100
,,,,,,,,862,100,100,100
,,,,,,,,863,100,100,100
,,,,,,,,864,100,100,100
,,,,,,,,865,100,100,100
,,,,,,,,866,100,100,100
,,,,,,,,867,100,100,100
,,,,,,,,868,100,100,100
,,,,,,,,869,100,100,100
,,,,,,,,870,100,100,100
,,,,,,,,871,100,100,100
,,,,,,,,872,100,100,100
,,,,,,,,873,100,100,100
,,,,,,,,874,100,100,100
,,,,,,,,875,100,100,100
,,,,,,,,876,100,100,100
,,,,,,,,877,100,100,100
,,,,,,,,878,100,100,100
,,,,,,,,879,100,100,100
,,,,,,,,880,100,100,100
,,,,,,,,881,100,100,100
,,,,,,,,882,100,100,100
,,,,,,,,883,100,100,100
,,,,,,,,884,100,100,100
,,,,,,,,885,100,100,100
,,,,,,,,886,100,100,100
,,,,,,,,887,100,100,100
,,,,,,,,888,100,100,100
,,,,,,,,889,100,100,100
,,,,,,,,890,100,100,100
,,,,,,,,891,100,100,100
,,,,,,,,892,100,100,100
,,,,,,,,893,100,100,100
,,,,,,,,894,100,100,100
,,,,,,,,895,100,100,100
,,,,,,,,896,100,100,100
,,,,,,,,897,100,100,100
,,,,,,,,898,100,100,100
,,,,,,,,899,100,100,100
,,,,,,,,900,100,100,100
,,,,,,,,901,100,100,100
,,,,,,,,902,100,100,100
,,,,,,,,903,100,100,100
,,,,,,,,904,100,100,100
,,,,,,,,905,100,100,100
,,,,,,,,906,100,100,100
,,,,,,,,907,100,100,100
,,,,,,,,908,100,100,100
,,,,,,,,909,100,100,100
,,,,,,,,910,100,100,100
,,,,,,,,911,100,100,100
,,,,,,,,912,100,100,100
,,,,,,,,913,100,100,100
,,,,,,,,914,100,100,100
,,,,,,,,915,100,100,100
,,,,,,,,916,100,100,100
,,,,,,,,917,100,100,100
,,,,,,,,918,100,100,100
,,,,,,,,919,100,100,100
,,,,,,,,920,100,100,100
,,,,,,,,921,100,100,100
,,,,,,,,922,100,100,100
,,,,,,,,923,100,100,100
,,,,,,,,924,100,100,100
,,,,,,,,925,100,100,100
,,,,,,,,926,100,100,100
,,,,,,,,927,100,100,100
,,,,,,,,928,100,100,100
,,,,,,,,929,100,100,100
,,,,,,,,930,100,100,100
,,,,,,,,931,100,100,100
,,,,,,,,932,100,100,100
,,,,,,,,933,100,100,100
,,,,,,,,934,100,100,100
,,,,,,,,935,100,100,100
,,,,,,,,936,100,100,100
,,,,,,,,937,100,100,100
,,,,,,,,938,100,100,100
,,,,,,,,939,100,100,100
,,,,,,,,940,100,100,100
,,,,,,,,941,100,100,100
,,,,,,,,942,100,100,100
,,,,,,,,943,100,100,100
,,,,,,,,944,100,100,100
,,,,,,,,945,100,100,100
,,,,,,,,946,100,100,100
,,,,,,,,947,100,100,100
,,,,,,,,948,100,100,100
,,,,,,,,949,100,100,100
,,,,,,,,950,100,100,100
,,,,,,,,951,100,100,100
,,,,,,,,952,100,100,100
,,,,,,,,953,100,100,100
,,,,,,,,954,100,100,100
,,,,,,,,955,100,100,100
,,,,,,,,956,100,100,100
,,,,,,,,957,100,100,100
,,,,,,,,958,100,100,100
,,,,,,,,959,100,100,100
,,,,,,,,960,100,100,100
,,,,,,,,961,100,100,100
,,,,,,,,962,100,100,100
,,,,,,,,963,100,100,100
,,,,,,,,964,100,100,100
,,,,,,,,965,100,100,100
,,,,,,,,966,100,100,100
,,,,,,,,967,100,100,100
,,,,,,,,968,100,100,100
,,,,,,,,969,100,100,100
,,,,,,,,970,100,100,100
,,,,,,,,971,100,100,100
,,,,,,,,972,100,100,100
,,,,,,,,973,100,100,100
,,,,,,,,974,100,100,100
,,,,,,,,975,100,100,100
,,,,,,,,976,100,100,100
,,,,,,,,977,100,100,100
,,,,,,,,978,100,100,100
,,,,,,,,979,100,100,100
,,,,,,,,980,100,100,100
,,,,,,,,981,100,100,100
,,,,,,,,982,100,100,100
,,,,,,,,983,100,100,100
,,,,,,,,984,100,100,100
,,,,,,,,985,100,100,100
,,,,,,,,986,100,100,100
,,,,,,,,987,100,100,100
,,,,,,,,988,100,100,100
,,,,,,,,989,100,100,100
,,,,,,,,990,100,100,100
,,,,,,,,991,100,100,100
,,,,,,,,992,100,100,100
,,,,,,,,993,100,100,100
,,,,,,,,994,100,100,100
,,,,,,,,995,100,100,100
,,,,,,,,996,100,100,100
,,,,,,,,997,100,100,100
,,,,,,,,998,100,100,100
,,,,,,,,999,100,100,100
,,,,,,,,1000,100,100,100
,,,,,,,,1001,100,100,100
,,,,,,,,1002,100,100,100
,,,,,,,,1003,100,100,100
,,,,,,,,1004,100,100,100
,,,,,,,,1005,100,100,100
,,,,,,,,1006,100,100,100
,,,,,,,,1007,100,100,100
,,,,,,,,1008,100,100,100
,,,,,,,,1009,100,100,100
,,,,,,,,1010,100,100,100
,,,,,,,,1011,100,100,100
,,,,,,,,1012,100,100,100
,,,,,,,,1013,100,100,100
,,,,,,,,1014,100,100,100
,,,,,,,,1015,100,100,100
,,,,,,,,1016,100,100,100
,,,,,,,,1017,100,100,100
,,,,,,,,1018,100,100,100
,,,,,,,,1019,100,100,100
,,,,,,,,1020,100,100,100
,,,,,,,,1021,100,100,100
,,,,,,,,1022,100,100,100
,,,,,,,,1023,100,100,100
,,,,,,,,1024,100,100,100
,,,,,,,,1025,100,100,100
,,,,,,,,1026,100,100,100
,,,,,,,,1027,100,100,100
,,,,,,,,1028,100,100,100
,,,,,,,,1029,100,100,100
,,,,,,,,1030,100,100,100
,,,,,,,,1031,100,100,100
,,,,,,,,1032,100,100,100
,,,,,,,,1033,100,100,100
,,,,,,,,1034,100,100,100
,,,,,,,,1035,100,100,100
,,,,,,,,1036,100,100,100
,,,,,,,,1037,100,100,100
,,,,,,,,1038,100,100,100
,,,,,,,,1039,100,100,100
,,,,,,,,1040,100,100,100
,,,,,,,,1041,100,100,100
,,,,,,,,1042,100,100,100
,,,,,,,,1043,100,100,100
,,,,,,,,1044,100,100,100
,,,,,,,,1045,100,100,100
,,,,,,,,1046,100,100,100
,,,,,,,,1047,100,100,100
,,,,,,,,1048,100,100,100
,,,,,,,,1049,100,100,100
,,,,,,,,1050,100,100,100
,,,,,,,,1051,100,100,100
,,,,,,,,1052,100,100,100
,,,,,,,,1053,100,100,100
,,,,,,,,1054,100,100,100
,,,,,,,,1055,100,100,100
,,,,,,,,1056,100,100,100
,,,,,,,,1057,100,100,100
,,,,,,,,1058,100,100,100
,,,,,,,,1059,100,100,100
,,,,,,,,1060,100,100,100
,,,,,,,,1061,100,100,100
,,,,,,,,1062,100,100,100
,,,,,,,,1063,100,100,100
,,,,,,,,1064,100,100,100
,,,,,,,,1065,100,100,100
,,,,,,,,1066,100,100,100
,,,,,,,,1067,100,100,100
,,,,,,,,1068,100,100,100
,,,,,,,,1069,100,100,100
,,,,,,,,1070,100,100,100
,,,,,,,,1071,100,100,100
,,,,,,,,1072,100,100,100
,,,,,,,,1073,100,100,100
,,,,,,,,1074,100,100,100
,,,,,,,,1075,100,100,100
,,,,,,,,1076,100,100,100
,,,,,,,,1077,100,100,100
,,,,,,,,1078,100,100,100
,,,,,,,,1079,100,100,100
,,,,,,,,1080,100,100,100
,,,,,,,,1081,100,100,100
,,,,,,,,1082,100,100,100
,,,,,,,,1083,100,100,100
,,,,,,,,1084,100,100,100
,,,,,,,,1085,100,100,100
,,,,,,,,1086,100,100,100
,,,,,,,,1087,100,100,100
,,,,,,,,1088,100,100,100
,,,,,,,,1089,100,100,100
,,,,,,,,1090,100,100,100
,,,,,,,,1091,100,100,100
,,,,,,,,1092,100,100,100
,,,,,,,,1093,100,100,100
,,,,,,,,1094,100,100,100
,,,,,,,,1095,100,100,100
,,,,,,,,1096,100,100,100
,,,,,,,,1097,100,100,100
,,,,,,,,1098,100,100,100
,,,,,,,,1099,100,100,100
,,,,,,,,1100,100,100,100
,,,,,,,,1101,100,100,100
,,,,,,,,1102,100,100,100
,,,,,,,,1103,100,100,100
,,,,,,,,1104,100,100,100
,,,,,,,,1105,100,100,100
,,,,,,,,1106,100,100,100
,,,,,,,,1107,100,100,100
,,,,,,,,1108,100,100,100
,,,,,,,,1109,100,100,100
,,,,,,,,1110,100,100,100
,,,,,,,,1111,100,100,100
,,,,,,,,1112,100,100,100
,,,,,,,,1113,100,100,100
,,,,,,,,1114,100,100,100
,,,,,,,,1115,100,100,100
,,,,,,,,1116,100,100,100
,,,,,,,,1117,100,100,100
,,,,,,,,1118,100,100,100
,,,,,,,,1119,100,100,100
,,,,,,,,1120,100,100,100
,,,,,,,,1121,100,100,100
,,,,,,,,1122,100,100,100
,,,,,,,,1123,100,100,100
,,,,,,,,1124,100,100,100
,,,,,,,,1125,100,100,100
,,,,,,,,1126,100,100,100
,,,,,,,,1127,100,100,100
,,,,,,,,1128,100,100,100
,,,,,,,,1129,100,100,100
,,,,,,,,1130,100,100,100
,,,,,,,,1131,100,100,100
,,,,,,,,1132,100,100,100
,,,,,,,,1133,100,100,100
,,,,,,,,1134,100,100,100
,,,,,,,,1135,100,100,100
,,,,,,,,1136,100,100,100
,,,,,,,,1137,100,100,100
,,,,,,,,1138,100,100,100
,,,,,,,,1139,100,100,100
,,,,,,,,1140,100,100,100
,,,,,,,,1141,100,100,100
,,,,,,,,1142,100,100,100
,,,,,,,,1143,100,100,100
,,,,,,,,1144,100,100,100
,,,,,,,,1145,100,100,100
,,,,,,,,1146,100,100,100
,,,,,,,,1147,100,100,100
,,,,,,,,1148,100,100,100
,,,,,,,,1149,100,100,100
,,,,,,,,1150,100,100,100
,,,,,,,,1151,100,100,100
,,,,,,,,1152,100,100,100
,,,,,,,,1153,100,100,100
,,,,,,,,1154,100,100,100
,,,,,,,,1155,100,100,100
,,,,,,,,1156,100,100,100
,,,,,,,,1157,100,100,100
,,,,,,,,1158,100,100,100
,,,,,,,,1159,100,100,100
,,,,,,,,1160,100,100,100
,,,,,,,,1161,100,100,100
,,,,,,,,1162,100,100,100
,,,,,,,,1163,100,100,100
,,,,,,,,1164,100,100,100
,,,,,,,,1165,100,100,100
,,,,,,,,1166,100,100,100
,,,,,,,,1167,100,100,100
,,,,,,,,1168,100,100,100
,,,,,,,,1169,100,100,100
,,,,,,,,1170,100,100,100
,,,,,,,,1171,100,100,100
,,,,,,,,1172,100,100,100
,,,,,,,,1173,100,100,100
,,,,,,,,1174,100,100,100
,,,,,,,,1175,100,100,100
,,,,,,,,1176,100,100,100
,,,,,,,,1177,100,100,100
,,,,,,,,1178,100,100,100
,,,,,,,,1179,100,100,100
,,,,,,,,1180,100,100,100
,,,,,,,,1181,100,100,100
,,,,,,,,1182,100,100,100
,,,,,,,,1183,100,100,100
,,,,,,,,1184,100,100,100
,,,,,,,,1185,100,100,100
,,,,,,,,1186,100,100,100
,,,,,,,,1187,100,100,100
,,,,,,,,1188,100,100,100
,,,,,,,,1189,100,100,100
,,,,,,,,1190,100,100,100
,,,,,,,,1191,100,100,100
,,,,,,,,1192,100,100,100
,,,,,,,,1193,100,100,100
,,,,,,,,1194,100,100,100
,,,,,,,,1195,100,100,100
,,,,,,,,1196,100,100,100
,,,,,,,,1197,100,100,100
,,,,,,,,1198,100,100,100
,,,,,,,,1199,100,100,100
,,,,,,,,1200,100,100,100
,,,,,,,,1201,100,100,100
,,,,,,,,1202,100,100,100
,,,,,,,,1203,100,100,100
,,,,,,,,1204,100,100,100
,,,,,,,,1205,100,100,100
,,,,,,,,1206,100,100,100
,,,,,,,,1207,100,100,100
,,,,,,,,1208,100,100,100
,,,,,,,,1209,100,100,100
,,,,,,,,1210,100,100,100
,,,,,,,,1211,100,100,100
,,,,,,,,1212,100,100,100
,,,,,,,,1213,100,100,100
,,,,,,,,1214,100,100,100
,,,,,,,,1215,100,100,100
,,,,,,,,1216,100,100,100
,,,,,,,,1217,100,100,100
,,,,,,,,1218,100,100,100
,,,,,,,,1219,100,100,100
,,,,,,,,1220,100,100,100
,,,,,,,,1221,100,100,100
,,,,,,,,1222,100,100,100
,,,,,,,,1223,100,100,100
,,,,,,,,1224,100,100,100
,,,,,,,,1225,100,100,100
,,,,,,,,1226,100,100,100
,,,,,,,,1227,100,100,100
,,,,,,,,1228,100,100,100
,,,,,,,,1229,100,100,100
,,,,,,,,1230,100,100,100
,,,,,,,,1231,100,100,100
,,,,,,,,1232,100,100,100
,,,,,,,,1233,100,100,100
,,,,,,,,1234,100,100,100
,,,,,,,,1235,100,100,100
,,,,,,,,1236,100,100,100
,,,,,,,,1237,100,100,100
,,,,,,,,1238,100,100,100
,,,,,,,,1239,100,100,100
,,,,,,,,1240,100,100,100
,,,,,,,,1241,100,100,100
,,,,,,,,1242,100,100,100
,,,,,,,,1243,100,100,100
,,,,,,,,1244,100,100,100
,,,,,,,,1245,100,100,100
,,,,,,,,1246,100,100,100
,,,,,,,,1247,100,100,100
,,,,,,,,1248,100,100,100
,,,,,,,,1249,100,100,100
,,,,,,,,1250,100,100,100
,,,,,,,,1251,100,100,100
,,,,,,,,1252,100,100,100
,,,,,,,,1253,100,100,100
,,,,,,,,1254,100,100,100
,,,,,,,,1255,100,100,100
,,,,,,,,1256,100,100,100
,,,,,,,,1257,100,100,100
,,,,,,,,1258,100,100,100
,,,,,,,,1259,100,100,100
,,,,,,,,1260,100,100,100
,,,,,,,,1261,100,100,100
,,,,,,,,1262,100,100,100
,,,,,,,,1263,100,100,100
,,,,,,,,1264,100,100,100
,,,,,,,,1265,100,100,100
,,,,,,,,1266,100,100,100
,,,,,,,,1267,100,100,100
,,,,,,,,1268,100,100,100
,,,,,,,,1269,100,100,100
,,,,,,,,1270,100,100,100
,,,,,,,,1271,100,100,100
,,,,,,,,1272,100,100,100
,,,,,,,,1273,100,100,100
,,,,,,,,1274,100,100,100
,,,,,,,,1275,100,100,100
,,,,,,,,1276,100,100,100
,,,,,,,,1277,100,100,100
,,,,,,,,1278,100,100,100
,,,,,,,,1279,100,100,100
,,,,,,,,1280,100,100,100
,,,,,,,,1281,100,100,100
,,,,,,,,1282,100,100,100
,,,,,,,,1283,100,100,100
,,,,,,,,1284,100,100,100
,,,,,,,,1285,100,100,100
,,,,,,,,1286,100,100,100
,,,,,,,,1287,100,100,100
,,,,,,,,1288,100,100,100
,,,,,,,,1289,100,100,100
,,,,,,,,1290,100,100,100
,,,,,,,,1291,100,100,100
,,,,,,,,1292,100,100,100
,,,,,,,,1293,100,100,100
,,,,,,,,1294,100,100,100
,,,,,,,,1295,100,100,100
,,,,,,,,1296,100,100,100
,,,,,,,,1297,100,100,100
,,,,,,,,1298,100,100,100
,,,,,,,,1299,100,100,100
,,,,,,,,1300,100,100,100
,,,,,,,,1301,100,100,100
,,,,,,,,1302,100,100,100
,,,,,,,,1303,100,100,100
,,,,,,,,1304,100,100,100
,,,,,,,,1305,100,100,100
,,,,,,,,1306,100,100,100
,,,,,,,,1307,100,100,100
,,,,,,,,1308,100,100,100
,,,,,,,,1309,100,100,100
,,,,,,,,1310,100,100,100
,,,,,,,,1311,100,100,100
,,,,,,,,1312,100,100,100
,,,,,,,,1313,100,100,100
,,,,,,,,1314,100,100,100
,,,,,,,,1315,100,100,100
,,,,,,,,1316,100,100,100
,,,,,,,,1317,100,100,100
,,,,,,,,1318,100,100,100
,,,,,,,,1319,100,100,100
,,,,,,,,1320,100,100,100
,,,,,,,,1321,100,100,100
,,,,,,,,1322,100,100,100
,,,,,,,,1323,100,100,100
,,,,,,,,1324,100,100,100
,,,,,,,,1325,100,100,100
,,,,,,,,1326,100,100,100
,,,,,,,,1327,100,100,100
,,,,,,,,1328,100,100,100
,,,,,,,,1329,100,100,100
,,,,,,,,1330,100,100,100
,,,,,,,,1331,100,100,100
,,,,,,,,1332,100,100,100
,,,,,,,,1333,100,100,100
,,,,,,,,1334,100,100,100
,,,,,,,,1335,100,100,100
,,,,,,,,1336,100,100,100
,,,,,,,,1337,100,100,100
,,,,,,,,1338,100,100,100
,,,,,,,,1339,100,100,100
,,,,,,,,1340,100,100,100
,,,,,,,,1341,100,100,100
,,,,,,,,1342,100,100,100
,,,,,,,,1343,100,100,100
,,,,,,,,1344,100,100,100
,,,,,,,,1345,100,100,100
,,,,,,,,1346,100,100,100
,,,,,,,,1347,100,100,100
,,,,,,,,1348,100,100,100
,,,,,,,,1349,100,100,100
,,,,,,,,1350,100,100,100
,,,,,,,,1351,100,100,100
,,,,,,,,1352,100,100,100
,,,,,,,,1353,100,100,100
,,,,,,,,1354,100,100,100
,,,,,,,,1355,100,100,100
,,,,,,,,1356,100,100,100
,,,,,,,,1357,100,100,100
,,,,,,,,1358,100,100,100
,,,,,,,,1359,100,100,100
,,,,,,,,1360,100,100,100
,,,,,,,,1361,100,100,100
,,,,,,,,1362,100,100,100
,,,,,,,,1363,100,100,100
,,,,,,,,1364,100,100,100
,,,,,,,,1365,100,100,100
,,,,,,,,1366,100,100,100
,,,,,,,,1367,100,100,100
,,,,,,,,1368,100,100,100
,,,,,,,,1369,100,100,100
,,,,,,,,1370,100,100,100
,,,,,,,,1371,100,100,100
,,,,,,,,1372,100,100,100
,,,,,,,,1373,100,100,100
,,,,,,,,1374,100,100,100
,,,,,,,,1375,100,100,100
,,,,,,,,1376,100,100,100
,,,,,,,,1377,100,100,100
,,,,,,,,1378,100,100,100
,,,,,,,,1379,100,100,100
,,,,,,,,1380,100,100,100
,,,,,,,,1381,100,100,100
,,,,,,,,1382,100,100,100
,,,,,,,,1383,100,100,100
,,,,,,,,1384,100,100,100
,,,,,,,,1385,100,100,100
,,,,,,,,1386,100,100,100
,,,,,,,,1387,100,100,100
,,,,,,,,1388,100,100,100
,,,,,,,,1389,100,100,100
,,,,,,,,1390,100,100,100
,,,,,,,,1391,100,100,100
,,,,,,,,1392,100,100,100
,,,,,,,,1393,100,100,100
,,,,,,,,1394,100,100,100
,,,,,,,,1395,100,100,100
,,,,,,,,1396,100,100,100
,,,,,,,,1397,100,100,100
,,,,,,,,1398,100,100,100
,,,,,,,,1399,100,100,100
,,,,,,,,1400,100,100,100
,,,,,,,,1401,100,100,100
,,,,,,,,1402,100,100,100
,,,,,,,,1403,100,100,100
,,,,,,,,1404,100,100,100
,,,,,,,,1405,100,100,100
,,,,,,,,1406,100,100,100
,,,,,,,,1407,100,100,100
,,,,,,,,1408,100,100,100
,,,,,,,,1409,100,100,100
,,,,,,,,1410,100,100,100
,,,,,,,,1411,100,100,100
,,,,,,,,1412,100,100,100
,,,,,,,,1413,100,100,100
,,,,,,,,1414,100,100,100
,,,,,,,,1415,100,100,100
,,,,,,,,1416,100,100,100
,,,,,,,,1417,100,100,100
,,,,,,,,1418,100,100,100
,,,,,,,,1419,100,100,100
,,,,,,,,1420,100,100,100
,,,,,,,,1421,100,100,100
,,,,,,,,1422,100,100,100
,,,,,,,,1423,100,100,100
,,,,,,,,1424,100,100,100
,,,,,,,,1425,100,100,100
,,,,,,,,1426,100,100,100
,,,,,,,,1427,100,100,100
,,,,,,,,1428,100,100,100
,,,,,,,,1429,100,100,100
,,,,,,,,1430,100,100,100
,,,,,,,,1431,100,100,100
,,,,,,,,1432,100,100,100
,,,,,,,,1433,100,100,100
,,,,,,,,1434,100,100,100
,,,,,,,,1435,100,100,100
,,,,,,,,1436,100,100,100
,,,,,,,,1437,100,100,100
,,,,,,,,1438,100,100,100
,,,,,,,,1439,100,100,100
,,,,,,,,1440,100,100,100
,,,,,,,,1441,100,100,100
,,,,,,,,1442,100,100,100
,,,,,,,,1443,100,100,100
,,,,,,,,1444,100,100,100
,,,,,,,,1445,100,100,100
,,,,,,,,1446,100,100,100
,,,,,,,,1447,100,100,100
,,,,,,,,1448,100,100,100
,,,,,,,,1449,100,100,100
,,,,,,,,1450,100,100,100
,,,,,,,,1451,100,100,100
,,,,,,,,1452,100,100,100
,,,,,,,,1453,100,100,100
,,,,,,,,1454,100,100,100
,,,,,,,,1455,100,100,100
,,,,,,,,1456,100,100,100
,,,,,,,,1457,100,100,100
,,,,,,,,1458,100,100,100
,,,,,,,,1459,100,100,100
,,,,,,,,1460,100,100,100
,,,,,,,,1461,100,100,100
,,,,,,,,1462,100,100,100
,,,,,,,,1463,100,100,100
,,,,,,,,1464,100,100,100
,,,,,,,,1465,100,100,100
,,,,,,,,1466,100,100,100
,,,,,,,,1467,100,100,100
,,,,,,,,1468,100,100,100
,,,,,,,,1469,100,100,100
,,,,,,,,1470,100,100,100
,,,,,,,,1471,100,100,100
,,,,,,,,1472,100,100,100
,,,,,,,,1473,100,100,100
,,,,,,,,1474,100,100,100
,,,,,,,,1475,100,100,100
,,,,,,,,1476,100,100,100
,,,,,,,,1477,100,100,100
,,,,,,,,1478,100,100,100
,,,,,,,,1479,100,100,100
,,,,,,,,1480,100,100,100
,,,,,,,,1481,100,100,100
,,,,,,,,1482,100,100,100
,,,,,,,,1483,100,100,100
,,,,,,,,1484,100,100,100
,,,,,,,,1485,100,100,100
,,,,,,,,1486,100,100,100
,,,,,,,,1487,100,100,100
,,,,,,,,1488,100,100,100
,,,,,,,,1489,100,100,100
,,,,,,,,1490,100,100,100
,,,,,,,,1491,100,100,100
,,,,,,,,1492,100,100,100
,,,,,,,,1493,100,100,100
,,,,,,,,1494,100,100,100
,,,,,,,,1495,100,100,100
,,,,,,,,1496,100,100,100
,,,,,,,,1497,100,100,100
,,,,,,,,1498,100,100,100
,,,,,,,,1499,100,100,100
,,,,,,,,1500,100,100,100
,,,,,,,,1501,100,100,100
,,,,,,,,1502,100,100,100
,,,,,,,,1503,100,100,100
,,,,,,,,1504,100,100,100
,,,,,,,,1505,100,100,100
,,,,,,,,1506,100,100,100
,,,,,,,,1507,100,100,100
,,,,,,,,1508,100,100,100
,,,,,,,,1509,100,100,100
,,,,,,,,1510,100,100,100
,,,,,,,,1511,100,100,100
,,,,,,,,1512,100,100,100
,,,,,,,,1513,100,100,100
,,,,,,,,1514,100,100,100
,,,,,,,,1515,100,100,100
,,,,,,,,1516,100,100,100
,,,,,,,,1517,100,100,100
,,,,,,,,1518,100,100,100
,,,,,,,,1519,100,100,100
,,,,,,,,1520,100,100,100
,,,,,,,,1521,100,100,100
,,,,,,,,1522,100,100,100
,,,,,,,,1523,100,100,100
,,,,,,,,1524,100,100,100
,,,,,,,,1525,100,100,100
,,,,,,,,1526,100,100,100
,,,,,,,,1527,100,100,100
,,,,,,,,1528,100,100,100
,,,,,,,,1529,100,100,100
,,,,,,,,1530,100,100,100
,,,,,,,,1531,100,100,100
,,,,,,,,1532,100,100,100
,,,,,,,,1533,100,100,100
,,,,,,,,1534,100,100,100
,,,,,,,,1535,100,100,100
,,,,,,,,1536,100,100,100
,,,,,,,,1537,100,100,100
,,,,,,,,1538,100,100,100
,,,,,,,,1539,100,100,100
,,,,,,,,1540,100,100,100
,,,,,,,,1541,100,100,100
,,,,,,,,1542,100,100,100
,,,,,,,,1543,100,100,100
,,,,,,,,1544,100,100,100
,,,,,,,,1545,100,100,100
,,,,,,,,1546,100,100,100
,,,,,,,,1547,100,100,100
,,,,,,,,1548,100,100,100
,,,,,,,,1549,100,100,100
,,,,,,,,1550,100,100,100
,,,,,,,,1551,100,100,100
,,,,,,,,1552,100,100,100
,,,,,,,,1553,100,100,100
,,,,,,,,1554,100,100,100
,,,,,,,,1555,100,100,100
,,,,,,,,1556,100,100,100
,,,,,,,,1557,100,100,100
,,,,,,,,1558,100,100,100
,,,,,,,,1559,100,100,100
,,,,,,,,1560,100,100,100
,,,,,,,,1561,100,100,100
,,,,,,,,1562,100,100,100
,,,,,,,,1563,100,100,100
,,,,,,,,1564,100,100,100
,,,,,,,,1565,100,100,100
,,,,,,,,1566,100,100,100
,,,,,,,,1567,100,100,100
,,,,,,,,1568,100,100,100
,,,,,,,,1569,100,100,100
,,,,,,,,1570,100,100,100
,,,,,,,,1571,100,100,100
,,,,,,,,1572,100,100,100
,,,,,,,,1573,100,100,100
,,,,,,,,1574,100,100,100
,,,,,,,,1575,100,100,100
,,,,,,,,1576,100,100,100
,,,,,,,,1577,100,100,100
,,,,,,,,1578,100,100,100
,,,,,,,,1579,100,100,100
,,,,,,,,1580,100,100,100
,,,,,,,,1581,100,100,100
,,,,,,,,1582,100,100,100
,,,,,,,,1583,100,100,100
,,,,,,,,1584,100,100,100
,,,,,,,,1585,100,100,100
,,,,,,,,1586,100,100,100
,,,,,,,,1587,100,100,100
,,,,,,,,1588,100,100,100
,,,,,,,,1589,100,100,100
,,,,,,,,1590,100,100,100
,,,,,,,,1591,100,100,100
,,,,,,,,1592,100,100,100
,,,,,,,,1593,100,100,100
,,,,,,,,1594,100,100,100
,,,,,,,,1595,100,100,100
,,,,,,,,1596,100,100,100
,,,,,,,,1597,100,100,100
,,,,,,,,1598,100,100,100
,,,,,,,,1599,100,100,100
,,,,,,,,1600,100,100,100
,,,,,,,,1601,100,100,100
,,,,,,,,1602,100,100,100
,,,,,,,,1603,100,100,100
,,,,,,,,1604,100,100,100
,,,,,,,,1605,100,100,100
,,,,,,,,1606,100,100,100
,,,,,,,,1607,100,100,100
,,,,,,,,1608,100,100,100
,,,,,,,,1609,100,100,100
,,,,,,,,1610,100,100,100
,,,,,,,,1611,100,100,100
,,,,,,,,1612,100,100,100
,,,,,,,,1613,100,100,100
,,,,,,,,1614,100,100,100
,,,,,,,,1615,100,100,100
,,,,,,,,1616,100,100,100
,,,,,,,,1617,100,100,100
,,,,,,,,1618,100,100,100
,,,,,,,,1619,100,100,100
,,,,,,,,1620,100,100,100
,,,,,,,,1621,100,100,100
,,,,,,,,1622,100,100,100
,,,,,,,,1623,100,100,100
,,,,,,,,1624,100,100,100
,,,,,,,,1625,100,100,100
,,,,,,,,1626,100,100,100
,,,,,,,,1627,100,100,100
,,,,,,,,1628,100,100,100
,,,,,,,,1629,100,100,100
,,,,,,,,1630,100,100,100
,,,,,,,,1631,100,100,100
,,,,,,,,1632,100,100,100
,,,,,,,,1633,100,100,100
,,,,,,,,1634,100,100,100
,,,,,,,,1635,100,100,100
,,,,,,,,1636,100,100,100
,,,,,,,,1637,100,100,100
,,,,,,,,1638,100,100,100
,,,,,,,,1639,100,100,100
,,,,,,,,1640,100,100,100
,,,,,,,,1641,100,100,100
,,,,,,,,1642,100,100,100
,,,,,,,,1643,100,100,100
,,,,,,,,1644,100,100,100
,,,,,,,,1645,100,100,100
,,,,,,,,1646,100,100,100
,,,,,,,,1647,100,100,100
,,,,,,,,1648,100,100,100
,,,,,,,,1649,100,100,100
,,,,,,,,1650,100,100,100
,,,,,,,,1651,100,100,100
,,,,,,,,1652,100,100,100
,,,,,,,,1653,100,100,100
,,,,,,,,1654,100,100,100
,,,,,,,,1655,100,100,100
,,,,,,,,1656,100,100,100
,,,,,,,,1657,100,100,100
,,,,,,,,1658,100,100,100
,,,,,,,,1659,100,100,100
,,,,,,,,1660,100,100,100
,,,,,,,,1661,100,100,100
,,,,,,,,1662,100,100,100
,,,,,,,,1663,100,100,100
,,,,,,,,1664,100,100,100
,,,,,,,,1665,100,100,100
,,,,,,,,1666,100,100,100
,,,,,,,,1667,100,100,100
,,,,,,,,1668,100,100,100
,,,,,,,,1669,100,100,100
,,,,,,,,1670,100,100,100
,,,,,,,,1671,100,100,100
,,,,,,,,1672,100,100,100
,,,,,,,,1673,100,100,100
,,,,,,,,1674,100,100,100
,,,,,,,,1675,100,100,100
,,,,,,,,1676,100,100,100
,,,,,,,,1677,100,100,100
,,,,,,,,1678,100,100,100
,,,,,,,,1679,100,100,100
,,,,,,,,1680,100,100,100
