Time_Index,uranium,coal,natural_gas,none,coal_ccs,natural_gas_ccs
1586,1.06,2.13,3.46,0.0,2.13,3.46
1587,1.06,2.13,3.46,0.0,2.13,3.46
1588,1.06,2.13,3.46,0.0,2.13,3.46
1589,1.06,2.13,3.46,0.0,2.13,3.46
1590,1.06,2.13,3.46,0.0,2.13,3.46
1591,1.06,2.13,3.46,0.0,2.13,3.46
1592,1.06,2.13,3.46,0.0,2.13,3.46
1593,1.06,2.13,3.46,0.0,2.13,3.46
1594,1.06,2.13,3.46,0.0,2.13,3.46
1595,1.06,2.13,3.46,0.0,2.13,3.46
1596,1.06,2.13,3.46,0.0,2.13,3.46
1597,1.06,2.13,3.46,0.0,2.13,3.46
1598,1.06,2.13,3.46,0.0,2.13,3.46
1599,1.06,2.13,3.46,0.0,2.13,3.46
1600,1.06,2.13,3.46,0.0,2.13,3.46
1601,1.06,2.13,3.46,0.0,2.13,3.46
1602,1.06,2.13,3.46,0.0,2.13,3.46
1603,1.06,2.13,3.46,0.0,2.13,3.46
1604,1.06,2.13,3.46,0.0,2.13,3.46
1605,1.06,2.13,3.46,0.0,2.13,3.46
1606,1.06,2.13,3.46,0.0,2.13,3.46
1607,1.06,2.13,3.46,0.0,2.13,3.46
1608,1.06,2.13,3.46,0.0,2.13,3.46
1609,1.06,2.13,3.46,0.0,2.13,3.46
1610,1.06,2.13,3.46,0.0,2.13,3.46
1611,1.06,2.13,3.46,0.0,2.13,3.46
1612,1.06,2.13,3.46,0.0,2.13,3.46
1613,1.06,2.13,3.46,0.0,2.13,3.46
1614,1.06,2.13,3.46,0.0,2.13,3.46
1615,1.06,2.13,3.46,0.0,2.13,3.46
1616,1.06,2.13,3.46,0.0,2.13,3.46
1617,1.06,2.13,3.46,0.0,2.13,3.46
1618,1.06,2.13,3.46,0.0,2.13,3.46
1619,1.06,2.13,3.46,0.0,2.13,3.46
1620,1.06,2.13,3.46,0.0,2.13,3.46
1621,1.06,2.13,3.46,0.0,2.13,3.46
1622,1.06,2.13,3.46,0.0,2.13,3.46
1623,1.06,2.13,3.46,0.0,2.13,3.46
1624,1.06,2.13,3.46,0.0,2.13,3.46
1625,1.06,2.13,3.46,0.0,2.13,3.46
1626,1.06,2.13,3.46,0.0,2.13,3.46
1627,1.06,2.13,3.46,0.0,2.13,3.46
1628,1.06,2.13,3.46,0.0,2.13,3.46
1629,1.06,2.13,3.46,0.0,2.13,3.46
1630,1.06,2.13,3.46,0.0,2.13,3.46
1631,1.06,2.13,3.46,0.0,2.13,3.46
1632,1.06,2.13,3.46,0.0,2.13,3.46
1633,1.06,2.13,3.46,0.0,2.13,3.46
1634,1.06,2.13,3.46,0.0,2.13,3.46
1635,1.06,2.13,3.46,0.0,2.13,3.46
1636,1.06,2.13,3.46,0.0,2.13,3.46
1637,1.06,2.13,3.46,0.0,2.13,3.46
1638,1.06,2.13,3.46,0.0,2.13,3.46
1639,1.06,2.13,3.46,0.0,2.13,3.46
1640,1.06,2.13,3.46,0.0,2.13,3.46
1641,1.06,2.13,3.46,0.0,2.13,3.46
1642,1.06,2.13,3.46,0.0,2.13,3.46
1643,1.06,2.13,3.46,0.0,2.13,3.46
1644,1.06,2.13,3.46,0.0,2.13,3.46
1645,1.06,2.13,3.46,0.0,2.13,3.46
1646,1.06,2.13,3.46,0.0,2.13,3.46
1647,1.06,2.13,3.46,0.0,2.13,3.46
1648,1.06,2.13,3.46,0.0,2.13,3.46
1649,1.06,2.13,3.46,0.0,2.13,3.46
1650,1.06,2.13,3.46,0.0,2.13,3.46
1651,1.06,2.13,3.46,0.0,2.13,3.46
1652,1.06,2.13,3.46,0.0,2.13,3.46
1653,1.06,2.13,3.46,0.0,2.13,3.46
1654,1.06,2.13,3.46,0.0,2.13,3.46
1655,1.06,2.13,3.46,0.0,2.13,3.46
1656,1.06,2.13,3.46,0.0,2.13,3.46
1657,1.06,2.13,3.46,0.0,2.13,3.46
1658,1.06,2.13,3.46,0.0,2.13,3.46
1659,1.06,2.13,3.46,0.0,2.13,3.46
1660,1.06,2.13,3.46,0.0,2.13,3.46
1661,1.06,2.13,3.46,0.0,2.13,3.46
1662,1.06,2.13,3.46,0.0,2.13,3.46
1663,1.06,2.13,3.46,0.0,2.13,3.46
1664,1.06,2.13,3.46,0.0,2.13,3.46
1665,1.06,2.13,3.46,0.0,2.13,3.46
1666,1.06,2.13,3.46,0.0,2.13,3.46
1667,1.06,2.13,3.46,0.0,2.13,3.46
1668,1.06,2.13,3.46,0.0,2.13,3.46
1669,1.06,2.13,3.46,0.0,2.13,3.46
1670,1.06,2.13,3.46,0.0,2.13,3.46
1671,1.06,2.13,3.46,0.0,2.13,3.46
1672,1.06,2.13,3.46,0.0,2.13,3.46
1673,1.06,2.13,3.46,0.0,2.13,3.46
1674,1.06,2.13,3.46,0.0,2.13,3.46
1675,1.06,2.13,3.46,0.0,2.13,3.46
1676,1.06,2.13,3.46,0.0,2.13,3.46
1677,1.06,2.13,3.46,0.0,2.13,3.46
1678,1.06,2.13,3.46,0.0,2.13,3.46
1679,1.06,2.13,3.46,0.0,2.13,3.46
1680,1.06,2.13,3.46,0.0,2.13,3.46
1681,1.06,2.13,3.46,0.0,2.13,3.46
1682,1.06,2.13,3.46,0.0,2.13,3.46
1683,1.06,2.13,3.46,0.0,2.13,3.46
1684,1.06,2.13,3.46,0.0,2.13,3.46
1685,1.06,2.13,3.46,0.0,2.13,3.46
1686,1.06,2.13,3.46,0.0,2.13,3.46
1687,1.06,2.13,3.46,0.0,2.13,3.46
1688,1.06,2.13,3.46,0.0,2.13,3.46
1689,1.06,2.13,3.46,0.0,2.13,3.46
1690,1.06,2.13,3.46,0.0,2.13,3.46
1691,1.06,2.13,3.46,0.0,2.13,3.46
1692,1.06,2.13,3.46,0.0,2.13,3.46
1693,1.06,2.13,3.46,0.0,2.13,3.46
1694,1.06,2.13,3.46,0.0,2.13,3.46
1695,1.06,2.13,3.46,0.0,2.13,3.46
1696,1.06,2.13,3.46,0.0,2.13,3.46
1697,1.06,2.13,3.46,0.0,2.13,3.46
1698,1.06,2.13,3.46,0.0,2.13,3.46
1699,1.06,2.13,3.46,0.0,2.13,3.46
1700,1.06,2.13,3.46,0.0,2.13,3.46
1701,1.06,2.13,3.46,0.0,2.13,3.46
1702,1.06,2.13,3.46,0.0,2.13,3.46
1703,1.06,2.13,3.46,0.0,2.13,3.46
1704,1.06,2.13,3.46,0.0,2.13,3.46
1705,1.06,2.13,3.46,0.0,2.13,3.46
1706,1.06,2.13,3.46,0.0,2.13,3.46
1707,1.06,2.13,3.46,0.0,2.13,3.46
1708,1.06,2.13,3.46,0.0,2.13,3.46
1709,1.06,2.13,3.46,0.0,2.13,3.46
1710,1.06,2.13,3.46,0.0,2.13,3.46
1711,1.06,2.13,3.46,0.0,2.13,3.46
1712,1.06,2.13,3.46,0.0,2.13,3.46
1713,1.06,2.13,3.46,0.0,2.13,3.46
1714,1.06,2.13,3.46,0.0,2.13,3.46
1715,1.06,2.13,3.46,0.0,2.13,3.46
1716,1.06,2.13,3.46,0.0,2.13,3.46
1717,1.06,2.13,3.46,0.0,2.13,3.46
1718,1.06,2.13,3.46,0.0,2.13,3.46
1719,1.06,2.13,3.46,0.0,2.13,3.46
1720,1.06,2.13,3.46,0.0,2.13,3.46
1721,1.06,2.13,3.46,0.0,2.13,3.46
1722,1.06,2.13,3.46,0.0,2.13,3.46
1723,1.06,2.13,3.46,0.0,2.13,3.46
1724,1.06,2.13,3.46,0.0,2.13,3.46
1725,1.06,2.13,3.46,0.0,2.13,3.46
1726,1.06,2.13,3.46,0.0,2.13,3.46
1727,1.06,2.13,3.46,0.0,2.13,3.46
1728,1.06,2.13,3.46,0.0,2.13,3.46
1729,1.06,2.13,3.46,0.0,2.13,3.46
1730,1.06,2.13,3.46,0.0,2.13,3.46
1731,1.06,2.13,3.46,0.0,2.13,3.46
1732,1.06,2.13,3.46,0.0,2.13,3.46
1733,1.06,2.13,3.46,0.0,2.13,3.46
1734,1.06,2.13,3.46,0.0,2.13,3.46
1735,1.06,2.13,3.46,0.0,2.13,3.46
1736,1.06,2.13,3.46,0.0,2.13,3.46
1737,1.06,2.13,3.46,0.0,2.13,3.46
1738,1.06,2.13,3.46,0.0,2.13,3.46
1739,1.06,2.13,3.46,0.0,2.13,3.46
1740,1.06,2.13,3.46,0.0,2.13,3.46
1741,1.06,2.13,3.46,0.0,2.13,3.46
1742,1.06,2.13,3.46,0.0,2.13,3.46
1743,1.06,2.13,3.46,0.0,2.13,3.46
1744,1.06,2.13,3.46,0.0,2.13,3.46
1745,1.06,2.13,3.46,0.0,2.13,3.46
1746,1.06,2.13,3.46,0.0,2.13,3.46
1747,1.06,2.13,3.46,0.0,2.13,3.46
1748,1.06,2.13,3.46,0.0,2.13,3.46
1749,1.06,2.13,3.46,0.0,2.13,3.46
1750,1.06,2.13,3.46,0.0,2.13,3.46
1751,1.06,2.13,3.46,0.0,2.13,3.46
1752,1.06,2.13,3.46,0.0,2.13,3.46
1753,1.06,2.13,3.46,0.0,2.13,3.46
1754,1.06,2.13,3.46,0.0,2.13,3.46
1755,1.06,2.13,3.46,0.0,2.13,3.46
1756,1.06,2.13,3.46,0.0,2.13,3.46
1757,1.06,2.13,3.46,0.0,2.13,3.46
1758,1.06,2.13,3.46,0.0,2.13,3.46
1759,1.06,2.13,3.46,0.0,2.13,3.46
1760,1.06,2.13,3.46,0.0,2.13,3.46
1761,1.06,2.13,3.46,0.0,2.13,3.46
1762,1.06,2.13,3.46,0.0,2.13,3.46
1763,1.06,2.13,3.46,0.0,2.13,3.46
1764,1.06,2.13,3.46,0.0,2.13,3.46
1765,1.06,2.13,3.46,0.0,2.13,3.46
1766,1.06,2.13,3.46,0.0,2.13,3.46
1767,1.06,2.13,3.46,0.0,2.13,3.46
1768,1.06,2.13,3.46,0.0,2.13,3.46
1769,1.06,2.13,3.46,0.0,2.13,3.46
1770,1.06,2.13,3.46,0.0,2.13,3.46
1771,1.06,2.13,3.46,0.0,2.13,3.46
1772,1.06,2.13,3.46,0.0,2.13,3.46
1773,1.06,2.13,3.46,0.0,2.13,3.46
1774,1.06,2.13,3.46,0.0,2.13,3.46
1775,1.06,2.13,3.46,0.0,2.13,3.46
1776,1.06,2.13,3.46,0.0,2.13,3.46
1777,1.06,2.13,3.46,0.0,2.13,3.46
1778,1.06,2.13,3.46,0.0,2.13,3.46
1779,1.06,2.13,3.46,0.0,2.13,3.46
1780,1.06,2.13,3.46,0.0,2.13,3.46
1781,1.06,2.13,3.46,0.0,2.13,3.46
1782,1.06,2.13,3.46,0.0,2.13,3.46
1783,1.06,2.13,3.46,0.0,2.13,3.46
1784,1.06,2.13,3.46,0.0,2.13,3.46
1785,1.06,2.13,3.46,0.0,2.13,3.46
1786,1.06,2.13,3.46,0.0,2.13,3.46
1787,1.06,2.13,3.46,0.0,2.13,3.46
1788,1.06,2.13,3.46,0.0,2.13,3.46
1789,1.06,2.13,3.46,0.0,2.13,3.46
1790,1.06,2.13,3.46,0.0,2.13,3.46
1791,1.06,2.13,3.46,0.0,2.13,3.46
1792,1.06,2.13,3.46,0.0,2.13,3.46
1793,1.06,2.13,3.46,0.0,2.13,3.46
1794,1.06,2.13,3.46,0.0,2.13,3.46
1795,1.06,2.13,3.46,0.0,2.13,3.46
1796,1.06,2.13,3.46,0.0,2.13,3.46
1797,1.06,2.13,3.46,0.0,2.13,3.46
1798,1.06,2.13,3.46,0.0,2.13,3.46
1799,1.06,2.13,3.46,0.0,2.13,3.46
1800,1.06,2.13,3.46,0.0,2.13,3.46
1801,1.06,2.13,3.46,0.0,2.13,3.46
1802,1.06,2.13,3.46,0.0,2.13,3.46
1803,1.06,2.13,3.46,0.0,2.13,3.46
1804,1.06,2.13,3.46,0.0,2.13,3.46
1805,1.06,2.13,3.46,0.0,2.13,3.46
1806,1.06,2.13,3.46,0.0,2.13,3.46
1807,1.06,2.13,3.46,0.0,2.13,3.46
1808,1.06,2.13,3.46,0.0,2.13,3.46
1809,1.06,2.13,3.46,0.0,2.13,3.46
1810,1.06,2.13,3.46,0.0,2.13,3.46
1811,1.06,2.13,3.46,0.0,2.13,3.46
1812,1.06,2.13,3.46,0.0,2.13,3.46
1813,1.06,2.13,3.46,0.0,2.13,3.46
1814,1.06,2.13,3.46,0.0,2.13,3.46
1815,1.06,2.13,3.46,0.0,2.13,3.46
1816,1.06,2.13,3.46,0.0,2.13,3.46
1817,1.06,2.13,3.46,0.0,2.13,3.46
1818,1.06,2.13,3.46,0.0,2.13,3.46
1819,1.06,2.13,3.46,0.0,2.13,3.46
1820,1.06,2.13,3.46,0.0,2.13,3.46
1821,1.06,2.13,3.46,0.0,2.13,3.46
1822,1.06,2.13,3.46,0.0,2.13,3.46
1823,1.06,2.13,3.46,0.0,2.13,3.46
1824,1.06,2.13,3.46,0.0,2.13,3.46
1825,1.06,2.13,3.46,0.0,2.13,3.46
1826,1.06,2.13,3.46,0.0,2.13,3.46
1827,1.06,2.13,3.46,0.0,2.13,3.46
1828,1.06,2.13,3.46,0.0,2.13,3.46
1829,1.06,2.13,3.46,0.0,2.13,3.46
1830,1.06,2.13,3.46,0.0,2.13,3.46
1831,1.06,2.13,3.46,0.0,2.13,3.46
1832,1.06,2.13,3.46,0.0,2.13,3.46
1833,1.06,2.13,3.46,0.0,2.13,3.46
1834,1.06,2.13,3.46,0.0,2.13,3.46
1835,1.06,2.13,3.46,0.0,2.13,3.46
1836,1.06,2.13,3.46,0.0,2.13,3.46
1837,1.06,2.13,3.46,0.0,2.13,3.46
1838,1.06,2.13,3.46,0.0,2.13,3.46
1839,1.06,2.13,3.46,0.0,2.13,3.46
1840,1.06,2.13,3.46,0.0,2.13,3.46
1841,1.06,2.13,3.46,0.0,2.13,3.46
1842,1.06,2.13,3.46,0.0,2.13,3.46
1843,1.06,2.13,3.46,0.0,2.13,3.46
1844,1.06,2.13,3.46,0.0,2.13,3.46
1845,1.06,2.13,3.46,0.0,2.13,3.46
1846,1.06,2.13,3.46,0.0,2.13,3.46
1847,1.06,2.13,3.46,0.0,2.13,3.46
1848,1.06,2.13,3.46,0.0,2.13,3.46
1849,1.06,2.13,3.46,0.0,2.13,3.46
1850,1.06,2.13,3.46,0.0,2.13,3.46
1851,1.06,2.13,3.46,0.0,2.13,3.46
1852,1.06,2.13,3.46,0.0,2.13,3.46
1853,1.06,2.13,3.46,0.0,2.13,3.46
1854,1.06,2.13,3.46,0.0,2.13,3.46
1855,1.06,2.13,3.46,0.0,2.13,3.46
1856,1.06,2.13,3.46,0.0,2.13,3.46
1857,1.06,2.13,3.46,0.0,2.13,3.46
1858,1.06,2.13,3.46,0.0,2.13,3.46
1859,1.06,2.13,3.46,0.0,2.13,3.46
1860,1.06,2.13,3.46,0.0,2.13,3.46
1861,1.06,2.13,3.46,0.0,2.13,3.46
1862,1.06,2.13,3.46,0.0,2.13,3.46
1863,1.06,2.13,3.46,0.0,2.13,3.46
1864,1.06,2.13,3.46,0.0,2.13,3.46
1865,1.06,2.13,3.46,0.0,2.13,3.46
1866,1.06,2.13,3.46,0.0,2.13,3.46
1867,1.06,2.13,3.46,0.0,2.13,3.46
1868,1.06,2.13,3.46,0.0,2.13,3.46
1869,1.06,2.13,3.46,0.0,2.13,3.46
1870,1.06,2.13,3.46,0.0,2.13,3.46
1871,1.06,2.13,3.46,0.0,2.13,3.46
1872,1.06,2.13,3.46,0.0,2.13,3.46
1873,1.06,2.13,3.46,0.0,2.13,3.46
1874,1.06,2.13,3.46,0.0,2.13,3.46
1875,1.06,2.13,3.46,0.0,2.13,3.46
1876,1.06,2.13,3.46,0.0,2.13,3.46
1877,1.06,2.13,3.46,0.0,2.13,3.46
1878,1.06,2.13,3.46,0.0,2.13,3.46
1879,1.06,2.13,3.46,0.0,2.13,3.46
1880,1.06,2.13,3.46,0.0,2.13,3.46
1881,1.06,2.13,3.46,0.0,2.13,3.46
1882,1.06,2.13,3.46,0.0,2.13,3.46
1883,1.06,2.13,3.46,0.0,2.13,3.46
1884,1.06,2.13,3.46,0.0,2.13,3.46
1885,1.06,2.13,3.46,0.0,2.13,3.46
1886,1.06,2.13,3.46,0.0,2.13,3.46
1887,1.06,2.13,3.46,0.0,2.13,3.46
1888,1.06,2.13,3.46,0.0,2.13,3.46
1889,1.06,2.13,3.46,0.0,2.13,3.46
1890,1.06,2.13,3.46,0.0,2.13,3.46
1891,1.06,2.13,3.46,0.0,2.13,3.46
1892,1.06,2.13,3.46,0.0,2.13,3.46
1893,1.06,2.13,3.46,0.0,2.13,3.46
1894,1.06,2.13,3.46,0.0,2.13,3.46
1895,1.06,2.13,3.46,0.0,2.13,3.46
1896,1.06,2.13,3.46,0.0,2.13,3.46
1897,1.06,2.13,3.46,0.0,2.13,3.46
1898,1.06,2.13,3.46,0.0,2.13,3.46
1899,1.06,2.13,3.46,0.0,2.13,3.46
1900,1.06,2.13,3.46,0.0,2.13,3.46
1901,1.06,2.13,3.46,0.0,2.13,3.46
1902,1.06,2.13,3.46,0.0,2.13,3.46
1903,1.06,2.13,3.46,0.0,2.13,3.46
1904,1.06,2.13,3.46,0.0,2.13,3.46
1905,1.06,2.13,3.46,0.0,2.13,3.46
1906,1.06,2.13,3.46,0.0,2.13,3.46
1907,1.06,2.13,3.46,0.0,2.13,3.46
1908,1.06,2.13,3.46,0.0,2.13,3.46
1909,1.06,2.13,3.46,0.0,2.13,3.46
1910,1.06,2.13,3.46,0.0,2.13,3.46
1911,1.06,2.13,3.46,0.0,2.13,3.46
1912,1.06,2.13,3.46,0.0,2.13,3.46
1913,1.06,2.13,3.46,0.0,2.13,3.46
1914,1.06,2.13,3.46,0.0,2.13,3.46
1915,1.06,2.13,3.46,0.0,2.13,3.46
1916,1.06,2.13,3.46,0.0,2.13,3.46
1917,1.06,2.13,3.46,0.0,2.13,3.46
1918,1.06,2.13,3.46,0.0,2.13,3.46
1919,1.06,2.13,3.46,0.0,2.13,3.46
1920,1.06,2.13,3.46,0.0,2.13,3.46
1921,1.06,2.13,3.46,0.0,2.13,3.46
1922,1.06,2.13,3.46,0.0,2.13,3.46
1923,1.06,2.13,3.46,0.0,2.13,3.46
1924,1.06,2.13,3.46,0.0,2.13,3.46
1925,1.06,2.13,3.46,0.0,2.13,3.46
1926,1.06,2.13,3.46,0.0,2.13,3.46
1927,1.06,2.13,3.46,0.0,2.13,3.46
1928,1.06,2.13,3.46,0.0,2.13,3.46
1929,1.06,2.13,3.46,0.0,2.13,3.46
1930,1.06,2.13,3.46,0.0,2.13,3.46
1931,1.06,2.13,3.46,0.0,2.13,3.46
1932,1.06,2.13,3.46,0.0,2.13,3.46
1933,1.06,2.13,3.46,0.0,2.13,3.46
1934,1.06,2.13,3.46,0.0,2.13,3.46
1935,1.06,2.13,3.46,0.0,2.13,3.46
1936,1.06,2.13,3.46,0.0,2.13,3.46
1937,1.06,2.13,3.46,0.0,2.13,3.46
1938,1.06,2.13,3.46,0.0,2.13,3.46
1939,1.06,2.13,3.46,0.0,2.13,3.46
1940,1.06,2.13,3.46,0.0,2.13,3.46
1941,1.06,2.13,3.46,0.0,2.13,3.46
1942,1.06,2.13,3.46,0.0,2.13,3.46
1943,1.06,2.13,3.46,0.0,2.13,3.46
1944,1.06,2.13,3.46,0.0,2.13,3.46
1945,1.06,2.13,3.46,0.0,2.13,3.46
1946,1.06,2.13,3.46,0.0,2.13,3.46
1947,1.06,2.13,3.46,0.0,2.13,3.46
1948,1.06,2.13,3.46,0.0,2.13,3.46
1949,1.06,2.13,3.46,0.0,2.13,3.46
1950,1.06,2.13,3.46,0.0,2.13,3.46
1951,1.06,2.13,3.46,0.0,2.13,3.46
1952,1.06,2.13,3.46,0.0,2.13,3.46
1953,1.06,2.13,3.46,0.0,2.13,3.46
1954,1.06,2.13,3.46,0.0,2.13,3.46
1955,1.06,2.13,3.46,0.0,2.13,3.46
1956,1.06,2.13,3.46,0.0,2.13,3.46
1957,1.06,2.13,3.46,0.0,2.13,3.46
1958,1.06,2.13,3.46,0.0,2.13,3.46
1959,1.06,2.13,3.46,0.0,2.13,3.46
1960,1.06,2.13,3.46,0.0,2.13,3.46
1961,1.06,2.13,3.46,0.0,2.13,3.46
1962,1.06,2.13,3.46,0.0,2.13,3.46
1963,1.06,2.13,3.46,0.0,2.13,3.46
1964,1.06,2.13,3.46,0.0,2.13,3.46
1965,1.06,2.13,3.46,0.0,2.13,3.46
1966,1.06,2.13,3.46,0.0,2.13,3.46
1967,1.06,2.13,3.46,0.0,2.13,3.46
1968,1.06,2.13,3.46,0.0,2.13,3.46
1969,1.06,2.13,3.46,0.0,2.13,3.46
1970,1.06,2.13,3.46,0.0,2.13,3.46
1971,1.06,2.13,3.46,0.0,2.13,3.46
1972,1.06,2.13,3.46,0.0,2.13,3.46
1973,1.06,2.13,3.46,0.0,2.13,3.46
1974,1.06,2.13,3.46,0.0,2.13,3.46
1975,1.06,2.13,3.46,0.0,2.13,3.46
1976,1.06,2.13,3.46,0.0,2.13,3.46
1977,1.06,2.13,3.46,0.0,2.13,3.46
1978,1.06,2.13,3.46,0.0,2.13,3.46
1979,1.06,2.13,3.46,0.0,2.13,3.46
1980,1.06,2.13,3.46,0.0,2.13,3.46
1981,1.06,2.13,3.46,0.0,2.13,3.46
1982,1.06,2.13,3.46,0.0,2.13,3.46
1983,1.06,2.13,3.46,0.0,2.13,3.46
1984,1.06,2.13,3.46,0.0,2.13,3.46
1985,1.06,2.13,3.46,0.0,2.13,3.46
1986,1.06,2.13,3.46,0.0,2.13,3.46
1987,1.06,2.13,3.46,0.0,2.13,3.46
1988,1.06,2.13,3.46,0.0,2.13,3.46
1989,1.06,2.13,3.46,0.0,2.13,3.46
1990,1.06,2.13,3.46,0.0,2.13,3.46
1991,1.06,2.13,3.46,0.0,2.13,3.46
1992,1.06,2.13,3.46,0.0,2.13,3.46
1993,1.06,2.13,3.46,0.0,2.13,3.46
1994,1.06,2.13,3.46,0.0,2.13,3.46
1995,1.06,2.13,3.46,0.0,2.13,3.46
1996,1.06,2.13,3.46,0.0,2.13,3.46
1997,1.06,2.13,3.46,0.0,2.13,3.46
1998,1.06,2.13,3.46,0.0,2.13,3.46
1999,1.06,2.13,3.46,0.0,2.13,3.46
2000,1.06,2.13,3.46,0.0,2.13,3.46
2001,1.06,2.13,3.46,0.0,2.13,3.46
2002,1.06,2.13,3.46,0.0,2.13,3.46
2003,1.06,2.13,3.46,0.0,2.13,3.46
2004,1.06,2.13,3.46,0.0,2.13,3.46
2005,1.06,2.13,3.46,0.0,2.13,3.46
2006,1.06,2.13,3.46,0.0,2.13,3.46
2007,1.06,2.13,3.46,0.0,2.13,3.46
2008,1.06,2.13,3.46,0.0,2.13,3.46
2009,1.06,2.13,3.46,0.0,2.13,3.46
2010,1.06,2.13,3.46,0.0,2.13,3.46
2011,1.06,2.13,3.46,0.0,2.13,3.46
2012,1.06,2.13,3.46,0.0,2.13,3.46
2013,1.06,2.13,3.46,0.0,2.13,3.46
2014,1.06,2.13,3.46,0.0,2.13,3.46
2015,1.06,2.13,3.46,0.0,2.13,3.46
2016,1.06,2.13,3.46,0.0,2.13,3.46
2017,1.06,2.13,3.46,0.0,2.13,3.46
2018,1.06,2.13,3.46,0.0,2.13,3.46
2019,1.06,2.13,3.46,0.0,2.13,3.46
2020,1.06,2.13,3.46,0.0,2.13,3.46
2021,1.06,2.13,3.46,0.0,2.13,3.46
2022,1.06,2.13,3.46,0.0,2.13,3.46
2023,1.06,2.13,3.46,0.0,2.13,3.46
2024,1.06,2.13,3.46,0.0,2.13,3.46
2025,1.06,2.13,3.46,0.0,2.13,3.46
2026,1.06,2.13,3.46,0.0,2.13,3.46
2027,1.06,2.13,3.46,0.0,2.13,3.46
2028,1.06,2.13,3.46,0.0,2.13,3.46
2029,1.06,2.13,3.46,0.0,2.13,3.46
2030,1.06,2.13,3.46,0.0,2.13,3.46
2031,1.06,2.13,3.46,0.0,2.13,3.46
2032,1.06,2.13,3.46,0.0,2.13,3.46
2033,1.06,2.13,3.46,0.0,2.13,3.46
2034,1.06,2.13,3.46,0.0,2.13,3.46
2035,1.06,2.13,3.46,0.0,2.13,3.46
2036,1.06,2.13,3.46,0.0,2.13,3.46
2037,1.06,2.13,3.46,0.0,2.13,3.46
2038,1.06,2.13,3.46,0.0,2.13,3.46
2039,1.06,2.13,3.46,0.0,2.13,3.46
2040,1.06,2.13,3.46,0.0,2.13,3.46
2041,1.06,2.13,3.46,0.0,2.13,3.46
2042,1.06,2.13,3.46,0.0,2.13,3.46
2043,1.06,2.13,3.46,0.0,2.13,3.46
2044,1.06,2.13,3.46,0.0,2.13,3.46
2045,1.06,2.13,3.46,0.0,2.13,3.46
2046,1.06,2.13,3.46,0.0,2.13,3.46
2047,1.06,2.13,3.46,0.0,2.13,3.46
2048,1.06,2.13,3.46,0.0,2.13,3.46
2049,1.06,2.13,3.46,0.0,2.13,3.46
2050,1.06,2.13,3.46,0.0,2.13,3.46
2051,1.06,2.13,3.46,0.0,2.13,3.46
2052,1.06,2.13,3.46,0.0,2.13,3.46
2053,1.06,2.13,3.46,0.0,2.13,3.46
2054,1.06,2.13,3.46,0.0,2.13,3.46
2055,1.06,2.13,3.46,0.0,2.13,3.46
2056,1.06,2.13,3.46,0.0,2.13,3.46
2057,1.06,2.13,3.46,0.0,2.13,3.46
2058,1.06,2.13,3.46,0.0,2.13,3.46
2059,1.06,2.13,3.46,0.0,2.13,3.46
2060,1.06,2.13,3.46,0.0,2.13,3.46
2061,1.06,2.13,3.46,0.0,2.13,3.46
2062,1.06,2.13,3.46,0.0,2.13,3.46
2063,1.06,2.13,3.46,0.0,2.13,3.46
2064,1.06,2.13,3.46,0.0,2.13,3.46
2065,1.06,2.13,3.46,0.0,2.13,3.46
2066,1.06,2.13,3.46,0.0,2.13,3.46
2067,1.06,2.13,3.46,0.0,2.13,3.46
2068,1.06,2.13,3.46,0.0,2.13,3.46
2069,1.06,2.13,3.46,0.0,2.13,3.46
2070,1.06,2.13,3.46,0.0,2.13,3.46
2071,1.06,2.13,3.46,0.0,2.13,3.46
2072,1.06,2.13,3.46,0.0,2.13,3.46
2073,1.06,2.13,3.46,0.0,2.13,3.46
2074,1.06,2.13,3.46,0.0,2.13,3.46
2075,1.06,2.13,3.46,0.0,2.13,3.46
2076,1.06,2.13,3.46,0.0,2.13,3.46
2077,1.06,2.13,3.46,0.0,2.13,3.46
2078,1.06,2.13,3.46,0.0,2.13,3.46
2079,1.06,2.13,3.46,0.0,2.13,3.46
2080,1.06,2.13,3.46,0.0,2.13,3.46
2081,1.06,2.13,3.46,0.0,2.13,3.46
2082,1.06,2.13,3.46,0.0,2.13,3.46
2083,1.06,2.13,3.46,0.0,2.13,3.46
2084,1.06,2.13,3.46,0.0,2.13,3.46
2085,1.06,2.13,3.46,0.0,2.13,3.46
2086,1.06,2.13,3.46,0.0,2.13,3.46
2087,1.06,2.13,3.46,0.0,2.13,3.46
2088,1.06,2.13,3.46,0.0,2.13,3.46
2089,1.06,2.13,3.46,0.0,2.13,3.46
2090,1.06,2.13,3.46,0.0,2.13,3.46
2091,1.06,2.13,3.46,0.0,2.13,3.46
2092,1.06,2.13,3.46,0.0,2.13,3.46
2093,1.06,2.13,3.46,0.0,2.13,3.46
2094,1.06,2.13,3.46,0.0,2.13,3.46
2095,1.06,2.13,3.46,0.0,2.13,3.46
2096,1.06,2.13,3.46,0.0,2.13,3.46
2097,1.06,2.13,3.46,0.0,2.13,3.46
2098,1.06,2.13,3.46,0.0,2.13,3.46
2099,1.06,2.13,3.46,0.0,2.13,3.46
2100,1.06,2.13,3.46,0.0,2.13,3.46
2101,1.06,2.13,3.46,0.0,2.13,3.46
2102,1.06,2.13,3.46,0.0,2.13,3.46
