BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t1000,3863.516327971261,0.0,-0.0,0.0,0.0,0.0,1.289704813030523e-5,-266.86473820793077,-0.0,-3596.6516,8929.175620876047,0.0,-0.0,0.0,0.0,0.0,1.294492600889227e-5,-21.599731560301592,-0.0,-8907.575898,9027.93343237488,0.0,-0.0,0.0,0.0,0.0,1.2914157639080189e-5,-1938.967250135172,-0.0,-7088.966193,8866.404003649157,0.0,-0.0,0.0,0.0,0.0,1.2960626380826513e-5,4873.159304589084,-0.0,-13739.56331,4009.367727743343,0.0,-0.0,0.0,0.0,0.0,1.2915741790688928e-5,464.73519806544016,-0.0,-4474.102935,13143.943736387722,0.0,-0.0,0.0,0.0,0.0,1.2959204761776215e-5,1399.9686565764323,-0.0,-14543.9124,24735.413386130593,0.0,-0.0,0.0,0.0,0.0,1.2946246761826712e-5,-4585.988437958999,-0.0,-20149.42496,22241.047344338873,0.0,-0.0,0.0,0.0,0.0,1.2949617961147867e-5,-7820.8069651583755,-0.0,-14420.24039,6825.504659902858,0.0,-0.0,0.0,0.0,0.0,1.2916532596478636e-5,1082.9317671657002,-0.0,-7908.436432,4526.4488162705975,0.0,-0.0,0.0,0.0,0.0,1.289547494380433e-5,-1260.2826026528694,-0.0,-3266.166218,6988.710392339166,0.0,-0.0,0.0,0.0,0.0,1.2904178055440892e-5,-1142.3073388656428,-0.0,-5846.403061,19031.25133521037,0.0,-0.0,0.0,0.0,0.0,1.3000037737561236e-5,5325.116666235474,-0.0,-24356.368,4487.065025511984,0.0,-0.0,0.0,0.0,0.0,1.2912875729978779e-5,-786.6314040398403,-0.0,-3700.433628,7274.810489850648,0.0,-0.0,0.0,0.0,0.0,1.2910409797143756e-5,-1548.9805273077238,-0.0,-5725.829968,13281.02691821725,0.0,-0.0,0.0,0.0,0.0,1.2940250085521937e-5,-376.69982317368687,-0.0,-12904.3271,27226.100088364445,0.0,-0.0,0.0,0.0,0.0,1.300199638092487e-5,-2152.9188711480797,-0.0,-25073.18121,15045.27238756766,0.0,-0.0,0.0,0.0,0.0,1.2984496900632247e-5,3026.4240111589115,-0.0,-18071.6964,28870.121643569913,0.0,-0.0,0.0,0.0,0.0,1.2994333966379702e-5,5729.712086417579,-0.0,-34599.83372
t1001,3897.3913640491714,0.0,-0.0,0.0,0.0,0.0,1.2899116803870339e-5,-273.7297742878958,-0.0,-3623.6616,8780.41139218362,0.0,-0.0,0.0,0.0,0.0,1.2947519726199142e-5,274.84829313050165,-0.0,-9055.259694,8980.688286812285,0.0,-0.0,0.0,0.0,0.0,1.2913836771832746e-5,-1819.4577115723225,-0.0,-7161.230586,9301.735213682121,0.0,-0.0,0.0,0.0,0.0,1.2963927820358814e-5,4693.579894552256,-0.0,-13995.31511,3471.3568704716545,0.0,-0.0,0.0,0.0,0.0,1.2913431152077367e-5,1056.1793543394465,-0.0,-4527.536234,13209.995584817772,0.0,-0.0,0.0,0.0,0.0,1.2958360040056071e-5,1399.9844181472229,-0.0,-14609.98001,20786.1630448739,0.0,-0.0,0.0,0.0,0.0,1.2986998456020447e-5,-808.6021167434405,-0.0,-19977.56094,20135.43417392815,0.0,-0.0,0.0,0.0,0.0,1.2946928057584352e-5,-5540.225924746927,-0.0,-14595.20826,6212.592173742658,0.0,-0.0,0.0,0.0,0.0,1.2913957959206568e-5,1711.8879183285171,-0.0,-7924.480097,4081.8982244544663,0.0,-0.0,0.0,0.0,0.0,1.2893365471124742e-5,-776.7248538346379,-0.0,-3305.173375,7833.054123275058,0.0,-0.0,0.0,0.0,0.0,1.2905945715405428e-5,-2048.1881988033238,-0.0,-5784.865932,22258.129426051702,0.0,-0.0,0.0,0.0,0.0,1.2992807232660683e-5,1904.758575401492,-0.0,-24162.888,4478.437114630192,0.0,-0.0,0.0,0.0,0.0,1.2914391336496015e-5,-903.4808611596794,-0.0,-3574.95626,7415.501722013133,0.0,-0.0,0.0,0.0,0.0,1.291000334727378e-5,-1600.5044264697656,-0.0,-5814.997301,14909.046069304943,0.0,-0.0,0.0,0.0,0.0,1.2942197613429878e-5,-2169.988194263122,-0.0,-12739.05788,27203.498226908287,0.0,-0.0,0.0,0.0,0.0,1.3002653939729627e-5,-2335.027289690768,-0.0,-24868.47093,14897.382069021625,0.0,-0.0,0.0,0.0,0.0,1.2982213753223084e-5,3364.614569707238,-0.0,-18261.99664,29324.026952030137,0.0,-0.0,0.0,0.0,0.0,1.2987159049199571e-5,3870.0763279652083,-0.0,-33194.10327
t1002,3951.4382473898595,0.0,-0.0,0.0,0.0,0.0,1.290917306239841e-5,-376.39465763865223,-0.0,-3575.0436,7596.420662698142,0.0,-0.0,0.0,0.0,0.0,1.2946932859035525e-5,1379.5322426166936,-0.0,-8975.952914,5001.446308207375,0.0,-0.0,0.0,0.0,0.0,1.2925641259762607e-5,2035.0341210208508,-0.0,-7036.48044,9924.975443957039,0.0,-0.0,0.0,0.0,0.0,1.2962086384641369e-5,3938.0232442789325,-0.0,-13862.99869,4168.273595001184,0.0,-0.0,0.0,0.0,0.0,1.2923865351013209e-5,286.0931617994813,-0.0,-4454.366766,14154.71962618076,0.0,-0.0,0.0,0.0,0.0,1.2957928844195919e-5,165.6377367846753,-0.0,-14320.35737,20369.649584689123,0.0,-0.0,0.0,0.0,0.0,1.299488492975532e-5,-647.1340865661309,-0.0,-19722.51551,20391.280539249972,0.0,-0.0,0.0,0.0,0.0,1.295696323229512e-5,-5980.39614007866,-0.0,-14410.88441,6114.075353692742,0.0,-0.0,0.0,0.0,0.0,1.2925136609362473e-5,1637.6110303672663,-0.0,-7751.686389,4525.786627013887,0.0,-0.0,0.0,0.0,0.0,1.2903886580942975e-5,-1274.0281304044813,-0.0,-3251.758501,6620.805002398281,0.0,-0.0,0.0,0.0,0.0,1.2915370486397797e-5,-906.0775769359483,-0.0,-5714.727433,20314.797993516513,0.0,-0.0,0.0,0.0,0.0,1.3001073716218503e-5,3330.66920792827,-0.0,-23645.4672,4650.265464684219,0.0,-0.0,0.0,0.0,0.0,1.291400681725928e-5,-1253.0053872132598,-0.0,-3397.260084,6781.911719422674,0.0,-0.0,0.0,0.0,0.0,1.2920093942850555e-5,-1090.9524128894468,-0.0,-5690.959312,14688.210977889827,0.0,-0.0,0.0,0.0,0.0,1.2939157208137451e-5,-2303.269542845121,-0.0,-12384.94144,27687.242006301447,0.0,-0.0,0.0,0.0,0.0,1.299809629933997e-5,-3428.6607290805814,-0.0,-24258.58127,15827.178084893865,0.0,-0.0,0.0,0.0,0.0,1.2991333039160126e-5,2250.8085338258707,-0.0,-18077.98662,30202.423794957005,0.0,-0.0,0.0,0.0,0.0,1.2994144112191313e-5,2236.5093850302424,-0.0,-32438.93317
t1003,4154.389768169733,0.0,-0.0,0.0,0.0,0.0,1.2913022898686336e-5,-770.5769784223852,-0.0,-3383.8128,7503.959860131264,0.0,-0.0,0.0,0.0,0.0,1.294855189991039e-5,1340.2356861817477,-0.0,-8844.195555,4990.20308729197,0.0,-0.0,0.0,0.0,0.0,1.292879994145457e-5,1849.108021933073,-0.0,-6839.31112,12081.860208849444,0.0,-0.0,0.0,0.0,0.0,1.2963978200987111e-5,1447.376589384847,-0.0,-13529.2368,3512.854889192299,0.0,-0.0,0.0,0.0,0.0,1.29272056327381e-5,861.4809086050282,-0.0,-4374.335807,12485.619506184326,0.0,-0.0,0.0,0.0,0.0,1.2984551439047199e-5,1399.9929967541173,-0.0,-13885.61251,14769.956596826198,0.0,-0.0,0.0,0.0,0.0,1.299801588591714e-5,4585.304041293541,-0.0,-19355.26065,19928.9721035321,0.0,-0.0,0.0,0.0,0.0,1.2959669085796807e-5,-5796.62944436326,-0.0,-14132.34267,5383.477569941854,0.0,-0.0,0.0,0.0,0.0,1.2929123141366296e-5,2143.9355091141792,-0.0,-7527.413084,3948.213906939678,0.0,-0.0,0.0,0.0,0.0,1.2907165097684874e-5,-754.8792813336653,-0.0,-3193.33463,5719.299376945339,0.0,-0.0,0.0,0.0,0.0,1.2918946637058557e-5,-124.59878148654913,-0.0,-5594.700603,22793.639359033565,0.0,-0.0,0.0,0.0,0.0,1.300454953289233e-5,38.106242407884736,-0.0,-22831.7456,4270.167746169904,0.0,-0.0,0.0,0.0,0.0,1.2916386571340969e-5,-912.6843947013695,-0.0,-3357.483358,6401.496592192049,0.0,-0.0,0.0,0.0,0.0,1.2922710090994247e-5,-955.365395661454,-0.0,-5446.131202,13878.427817075397,0.0,-0.0,0.0,0.0,0.0,1.2948002017789746e-5,-1984.8749120396376,-0.0,-11893.55291,27151.67452241922,0.0,-0.0,0.0,0.0,0.0,1.3005974189653868e-5,-3746.967795206345,-0.0,-23404.70672,15826.898572079614,0.0,-0.0,0.0,0.0,0.0,1.2994181140634584e-5,1854.8059266372516,-0.0,-17681.7045,32505.320459083356,0.0,-0.0,0.0,0.0,0.0,1.299497215279642e-5,-473.7689390970047,-0.0,-32031.55151
t1004,4899.413617242265,0.0,-0.0,0.0,0.0,0.0,1.302466710825854e-5,-1662.535227606548,-0.0,-3236.8784,7145.0886033941215,0.0,-0.0,0.0,0.0,0.0,1.3061822967676776e-5,1625.7780458059872,-0.0,-8770.866658,3454.1195170958345,0.0,-0.0,0.0,0.0,0.0,1.3039895272123878e-5,3233.295586017958,-0.0,-6687.415114,12152.29776665241,0.0,-0.0,0.0,0.0,0.0,1.3074317798797915e-5,1169.4514314701103,-0.0,-13321.7492,2883.9513401866916,0.0,-0.0,0.0,0.0,0.0,1.3039578250783592e-5,1435.1348934982402,-0.0,-4319.086243,12692.765916419325,0.0,-0.0,0.0,0.0,0.0,1.3072139094726998e-5,1135.4847564325037,-0.0,-13828.25068,17806.949669166905,0.0,-0.0,0.0,0.0,0.0,1.310224149129657e-5,947.8251583176402,-0.0,-18754.77484,12655.888109520529,0.0,-0.0,0.0,0.0,0.0,1.3070544868125541e-5,1306.875809538336,-0.0,-13962.76393,5118.670967716049,0.0,-0.0,0.0,0.0,0.0,1.3041589053716733e-5,2380.542695695319,-0.0,-7499.213669,3213.903509056712,0.0,-0.0,0.0,0.0,0.0,1.301984325223615e-5,-60.90194256332004,-0.0,-3153.001571,7298.635352352352,0.0,-0.0,0.0,0.0,0.0,1.3030666734777122e-5,-1915.7074365369206,-0.0,-5382.927924,22737.870847644564,0.0,-0.0,0.0,0.0,0.0,1.310721001143927e-5,-158.20204683896122,-0.0,-22579.6688,2971.91172687404,0.0,-0.0,0.0,0.0,0.0,1.3028568394237592e-5,174.56834448240787,-0.0,-3146.480078,6184.748374947447,0.0,-0.0,0.0,0.0,0.0,1.3035484557951928e-5,-861.322675529632,-0.0,-5323.425705,12888.987964187976,0.0,-0.0,0.0,0.0,0.0,1.3065386596266975e-5,-1354.2498892710387,-0.0,-11534.73808,24022.914540926762,0.0,-0.0,0.0,0.0,0.0,1.3123901553363625e-5,-1388.167573837659,-0.0,-22634.74696,20948.727279841423,0.0,-0.0,0.0,0.0,0.0,1.3104776429137694e-5,-3647.45157123435,-0.0,-17301.27571,32740.582667719016,0.0,-0.0,0.0,0.0,0.0,1.3102397300606081e-5,-2360.4183578400725,-0.0,-30380.1643
t1005,4584.878407934052,0.0,-0.0,0.0,0.0,0.0,1.2932885257079067e-5,-1492.7736187386586,-0.0,-3092.1048,6561.474604934526,0.0,-0.0,0.0,0.0,0.0,1.2983280375727053e-5,2108.960090811667,-0.0,-8670.434705,3440.200458684231,0.0,-0.0,0.0,0.0,0.0,1.296104998684188e-5,3121.9754999765532,-0.0,-6562.17597,13017.556087544926,0.0,-0.0,0.0,0.0,0.0,1.2996178812278764e-5,-15.213899874835569,-0.0,-13002.34219,2703.695811034772,0.0,-0.0,0.0,0.0,0.0,1.2961340690015626e-5,1524.3666561963696,-0.0,-4228.062477,14085.11100382995,0.0,-0.0,0.0,0.0,0.0,1.2989800189843533e-5,-655.3347114296893,-0.0,-13429.7763,17806.69868653208,0.0,-0.0,0.0,0.0,0.0,1.3004773000460673e-5,-33.70277895196061,-0.0,-17772.99592,7566.512621099614,0.0,-0.0,0.0,0.0,0.0,1.298950725491847e-5,6188.580007507928,-0.0,-13755.09264,5245.163603439885,0.0,-0.0,0.0,0.0,0.0,1.2961438818122903e-5,2052.7307390521355,-0.0,-7297.894348,2917.0149602150063,0.0,-0.0,0.0,0.0,0.0,1.2943237617647024e-5,169.53781082286156,-0.0,-3086.552776,7047.536659225653,0.0,-0.0,0.0,0.0,0.0,1.2936205775632422e-5,-1964.1557923165346,-0.0,-5083.380875,22838.708221191864,0.0,-0.0,0.0,0.0,0.0,1.3008054764448545e-5,-1251.8682202854286,-0.0,-21586.84,2286.409277741645,0.0,-0.0,0.0,0.0,0.0,1.2950659850785167e-5,387.0859321606944,-0.0,-2673.495217,5505.406174846314,0.0,-0.0,0.0,0.0,0.0,1.2956041401811856e-5,-309.9802658808568,-0.0,-5195.425915,12841.452662967686,0.0,-0.0,0.0,0.0,0.0,1.2968104755672881e-5,-2059.088858483301,-0.0,-10782.36381,21872.51352772494,0.0,-0.0,0.0,0.0,0.0,1.3018001624855955e-5,-650.3466310562237,-0.0,-21222.16689,21027.762699274277,0.0,-0.0,0.0,0.0,0.0,1.30166304686609e-5,-4115.969331111557,-0.0,-16911.79337,31355.81575783523,0.0,-0.0,0.0,0.0,0.0,1.301360703668144e-5,-3004.8026283991653,-0.0,-28351.01312
t1006,3878.564315006887,0.0,-0.0,0.0,0.0,0.0,1.2913552173617634e-5,-1093.2931257921412,-0.0,-2785.2712,6518.3561387381205,0.0,-0.0,0.0,0.0,0.0,1.2946786913768132e-5,1765.3483290445747,-0.0,-8283.704477,3439.9992600146406,0.0,-0.0,0.0,0.0,0.0,1.2927656037692276e-5,2747.32007321179,-0.0,-6187.319344,12192.274883913455,0.0,-0.0,0.0,0.0,0.0,1.2961157353764716e-5,251.92075379495205,-0.0,-12444.19564,3182.771474325407,0.0,-0.0,0.0,0.0,0.0,1.291928117806984e-5,788.2843204800221,-0.0,-3971.055804,13666.4297660414,0.0,-0.0,0.0,0.0,0.0,1.2949984390031527e-5,-1399.957983600109,-0.0,-12266.47179,12695.48569200693,0.0,-0.0,0.0,0.0,0.0,1.2981532910911376e-5,3916.869575597233,-0.0,-16612.35528,7080.303581320836,0.0,-0.0,0.0,0.0,0.0,1.2955318773895857e-5,6000.8897773220015,-0.0,-13081.19337,5917.351172956101,0.0,-0.0,0.0,0.0,0.0,1.2926789141921095e-5,850.4185950393578,-0.0,-6767.769774,3332.294338063664,0.0,-0.0,0.0,0.0,0.0,1.2909803930565535e-5,-433.3605219924734,-0.0,-2898.933821,5094.912366371794,0.0,-0.0,0.0,0.0,0.0,1.2916264174234996e-5,-346.6032624424318,-0.0,-4748.309112,20642.474513318826,0.0,-0.0,0.0,0.0,0.0,1.2984549585088774e-5,-494.0201123895823,-0.0,-20148.4544,2335.332142472184,0.0,-0.0,0.0,0.0,0.0,1.2917133200544006e-5,-48.16398153655754,-0.0,-2287.168168,5297.0165376825935,0.0,-0.0,0.0,0.0,0.0,1.2921485999625576e-5,-330.0077362156184,-0.0,-4967.008808,14431.368249949213,0.0,-0.0,0.0,0.0,0.0,1.294342238409835e-5,-4510.04471244107,-0.0,-9921.323543,21048.19780565819,0.0,-0.0,0.0,0.0,0.0,1.2993054908348876e-5,-1221.8036989645373,-0.0,-19826.3941,16134.219662039372,0.0,-0.0,0.0,0.0,0.0,1.2978088739531953e-5,-109.39552437000388,-0.0,-16024.82414,32903.60132421974,0.0,-0.0,0.0,0.0,0.0,1.2974818738680476e-5,-6334.400764745406,-0.0,-26569.20055
t1007,3920.6915524707465,0.0,-0.0,0.0,0.0,0.0,1.2909848915330306e-5,-1436.8519632525586,-0.0,-2483.8396,5090.579177859006,0.0,-0.0,0.0,0.0,0.0,1.2934040267019083e-5,2678.9742220007624,-0.0,-7769.553408,3439.9971962348595,0.0,-0.0,0.0,0.0,0.0,1.292562085254299e-5,2269.5503719933454,-0.0,-5709.547579,13674.260980810044,0.0,-0.0,0.0,0.0,0.0,1.2966526197288727e-5,-2024.475514174668,-0.0,-11649.78547,3333.2787286670214,0.0,-0.0,0.0,0.0,0.0,1.2917511721545909e-5,357.56314914000245,-0.0,-3690.841887,12759.305508292318,0.0,-0.0,0.0,0.0,0.0,1.2950589578818666e-5,-1399.9598158516328,-0.0,-11359.3457,11104.716699798322,0.0,-0.0,0.0,0.0,0.0,1.2958596657963092e-5,4585.3609999570845,-0.0,-15690.07771,7022.637924365105,0.0,-0.0,0.0,0.0,0.0,1.2959085377283572e-5,5255.795374272076,-0.0,-12278.43331,5566.70609930209,0.0,-0.0,0.0,0.0,0.0,1.2926741563247792e-5,742.446884692164,-0.0,-6309.15299,3319.387997800673,0.0,-0.0,0.0,0.0,0.0,1.2907733507442343e-5,-625.0147917272806,-0.0,-2694.373211,3335.1100664704236,0.0,-0.0,0.0,0.0,0.0,1.291690204979571e-5,1144.4462214582693,-0.0,-4479.556296,18905.037653347554,0.0,-0.0,0.0,0.0,0.0,1.2996593121804064e-5,-322.11285455859417,-0.0,-18582.9248,2524.3652812069595,0.0,-0.0,0.0,0.0,0.0,1.2914306798102685e-5,-395.2465582684441,-0.0,-2129.11873,5008.863266844651,0.0,-0.0,0.0,0.0,0.0,1.2920436018052941e-5,-321.0177683758939,-0.0,-4687.845505,14931.692923528411,0.0,-0.0,0.0,0.0,0.0,1.2946736745482085e-5,-5714.656422023344,-0.0,-9217.036507,18655.767641826857,0.0,-0.0,0.0,0.0,0.0,1.3016755523129312e-5,-17.168747285033703,-0.0,-18638.59889,16175.23924932561,0.0,-0.0,0.0,0.0,0.0,1.296120288760882e-5,-1035.4488227040322,-0.0,-15139.79043,29092.62651262734,0.0,-0.0,0.0,0.0,0.0,1.2986058212103446e-5,-3742.1839652922213,-0.0,-25350.44254
t1008,4222.278058616851,0.0,-0.0,0.0,0.0,0.0,1.2895180611589833e-5,-1978.28726938374,-0.0,-2243.9908,4737.325942090355,0.0,-0.0,0.0,0.0,0.0,1.2932221990547165e-5,2679.55016377108,-0.0,-7416.876114,3439.992478062205,0.0,-0.0,0.0,0.0,0.0,1.2924503030086503e-5,1898.2043181671618,-0.0,-5338.196807,13683.158849695212,0.0,-0.0,0.0,0.0,0.0,1.2951678672296618e-5,-2677.9549730418703,-0.0,-11005.20388,2912.049270464621,0.0,-0.0,0.0,0.0,0.0,1.2911783644477348e-5,578.0969243483045,-0.0,-3490.146204,11559.39834628487,0.0,-0.0,0.0,0.0,0.0,1.295243880713437e-5,-687.0619838460401,-0.0,-10872.33637,10661.17558405844,0.0,-0.0,0.0,0.0,0.0,1.295703997920444e-5,4585.405715698509,-0.0,-15246.58131,7066.705357844908,0.0,-0.0,0.0,0.0,0.0,1.2958397990819695e-5,4632.13601079293,-0.0,-11698.84138,5669.718537435719,0.0,-0.0,0.0,0.0,0.0,1.292570152442674e-5,364.18852855956186,-0.0,-6033.907072,3073.9175944616627,0.0,-0.0,0.0,0.0,0.0,1.2901784160652865e-5,-526.0554253821715,-0.0,-2547.862174,3335.103855430579,0.0,-0.0,0.0,0.0,0.0,1.2915557514835719e-5,1012.9354514994455,-0.0,-4348.039315,18937.939518318788,0.0,-0.0,0.0,0.0,0.0,1.2993384773380259e-5,-1466.1427195266601,-0.0,-17471.7968,2397.774241436296,0.0,-0.0,0.0,0.0,0.0,1.290203994229078e-5,-339.3541064852893,-0.0,-2058.420142,5203.680161727128,0.0,-0.0,0.0,0.0,0.0,1.2908534703630572e-5,-736.6360202468844,-0.0,-4467.044148,14923.662785864894,0.0,-0.0,0.0,0.0,0.0,1.2934377503610274e-5,-6234.84598134759,-0.0,-8688.81681,16720.402802385575,0.0,-0.0,0.0,0.0,0.0,1.3006977451870173e-5,1044.2173321658865,-0.0,-17764.62013,16131.272038984174,0.0,-0.0,0.0,0.0,0.0,1.2959744992442545e-5,-1837.1003423611687,-0.0,-14294.1717,24709.358650718175,0.0,-0.0,0.0,0.0,0.0,1.2984362167781816e-5,-311.2956233814652,-0.0,-24398.06302
t1009,2789.9482073516947,0.0,-0.0,0.0,0.0,0.0,1.846171635699443e-6,-267.21420706950374,-0.0,-2522.734,5697.8847359582305,0.0,-0.0,0.0,0.0,0.0,1.8479923288856753e-6,2156.2285829981283,-0.0,-7854.113316,3367.370729725085,0.0,-0.0,0.0,0.0,0.0,1.8468613382310174e-6,1327.4965106143736,-0.0,-4694.86724,16707.324026068218,0.0,-0.0,0.0,0.0,0.0,1.8458436837016744e-6,-5517.571828321595,-0.0,-11189.75219,1520.399183353483,0.0,-0.0,0.0,0.0,0.0,1.8466126937861635e-6,1926.3234562584034,-0.0,-3446.722638,11047.315000411409,0.0,-0.0,0.0,0.0,0.0,1.8514322654440788e-6,1399.9952030938,-0.0,-12447.3102,12787.925732952868,0.0,-0.0,0.0,0.0,0.0,1.8647169243808661e-6,4585.964755739261,-0.0,-17373.89049,5367.170086891893,0.0,-0.0,0.0,0.0,0.0,1.8512021565294063e-6,6016.3214225870925,-0.0,-11383.49151,7255.113831277229,0.0,-0.0,0.0,0.0,0.0,1.8460660059351534e-6,-1606.7275321985992,-0.0,-5648.386294,2708.060950952668,0.0,-0.0,0.0,0.0,0.0,1.8451855684586636e-6,-191.89866508280429,-0.0,-2516.16228,3462.326669683908,0.0,-0.0,0.0,0.0,0.0,1.846209869661556e-6,1470.142477277936,-0.0,-4932.469144,17440.814981750555,0.0,-0.0,0.0,0.0,0.0,1.8617931439259712e-6,898.8778302815062,-0.0,-18339.6928,730.8158035293725,0.0,-0.0,0.0,0.0,0.0,1.8401726031734419e-6,1172.573976483289,-0.0,-1903.389776,3221.915662230978,0.0,-0.0,0.0,0.0,0.0,1.8448576851820507e-6,591.003363313356,-0.0,-3812.919021,11695.75691771282,0.0,-0.0,0.0,0.0,0.0,1.8416154406778453e-6,-3993.2994116375235,-0.0,-7702.457501,21440.976077497024,0.0,-0.0,0.0,0.0,0.0,1.86086439528394e-6,-1738.6976207351302,-0.0,-19702.27844,15908.540301740688,0.0,-0.0,0.0,0.0,0.0,1.8503701902901185e-6,-3272.1857440049134,-0.0,-12636.35455,27958.238157996926,0.0,-0.0,0.0,0.0,0.0,1.8585629766139937e-6,-4957.332569597079,-0.0,-23000.90557
t1010,2765.917512238163,0.0,-0.0,0.0,0.0,0.0,1.84569307319064e-6,-362.02751195556795,-0.0,-2403.89,5522.186369095502,0.0,-0.0,0.0,0.0,0.0,1.8475539200548696e-6,2127.115872861002,-0.0,-7649.302239,3124.8494085510574,0.0,-0.0,0.0,0.0,0.0,1.8460290860201694e-6,1374.667668789189,-0.0,-4499.517077,16292.641342742887,0.0,-0.0,0.0,0.0,0.0,1.8459860211258583e-6,-5529.387184998232,-0.0,-10763.25415,1490.7045149602784,0.0,-0.0,0.0,0.0,0.0,1.8461618820544771e-6,1863.302270652036,-0.0,-3354.006784,12980.496206586313,0.0,-0.0,0.0,0.0,0.0,1.8505364585140624e-6,-924.6658730801785,-0.0,-12055.83033,12553.28333372301,0.0,-0.0,0.0,0.0,0.0,1.8648091560597598e-6,4585.965474968654,-0.0,-17139.24881,5106.62655107585,0.0,-0.0,0.0,0.0,0.0,1.8506330887588292e-6,5946.410128403732,-0.0,-11053.03668,7058.406323423898,0.0,-0.0,0.0,0.0,0.0,1.8454920963824772e-6,-1536.6675113443291,-0.0,-5521.738807,3092.337653368645,0.0,-0.0,0.0,0.0,0.0,1.8444765127572462e-6,-643.8594134988889,-0.0,-2448.478234,3462.3174923874003,0.0,-0.0,0.0,0.0,0.0,1.845736357489647e-6,1409.6777485751666,-0.0,-4871.995238,16827.549492256785,0.0,-0.0,0.0,0.0,0.0,1.8588833776414462e-6,959.3433197783236,-0.0,-17786.8928,717.2997842154716,0.0,-0.0,0.0,0.0,0.0,1.8401149243016076e-6,1184.3894867972501,-0.0,-1901.689267,2804.3339916776877,0.0,-0.0,0.0,0.0,0.0,1.8449766100159742e-6,954.2305118665182,-0.0,-3758.564499,11063.070446153133,0.0,-0.0,0.0,0.0,0.0,1.8415336304391602e-6,-3555.388284077513,-0.0,-7507.682157,21455.141392217254,0.0,-0.0,0.0,0.0,0.0,1.8600251481190413e-6,-2176.6086854545447,-0.0,-19278.53269,15357.45292280282,0.0,-0.0,0.0,0.0,0.0,1.8497542119324258e-6,-3113.747775065948,-0.0,-12243.70514,25461.567081617137,0.0,-0.0,0.0,0.0,0.0,1.8581769592851301e-6,-2562.7502432166684,-0.0,-22898.81682
