Time_Index,NG,None
1664,3.69,0
1665,3.69,0
1666,3.69,0
1667,3.69,0
1668,3.69,0
1669,3.69,0
1670,3.69,0
1671,3.69,0
1672,3.69,0
1673,3.69,0
1674,3.69,0
1675,3.69,0
1676,3.69,0
1677,3.69,0
1678,3.69,0
1679,3.69,0
1680,3.69,0
1681,3.69,0
1682,3.69,0
1683,3.69,0
1684,3.69,0
1685,3.69,0
1686,3.69,0
1687,3.69,0
1688,3.69,0
1689,3.69,0
1690,3.69,0
1691,3.69,0
1692,3.69,0
1693,3.69,0
1694,3.69,0
1695,3.69,0
1696,3.69,0
1697,3.69,0
1698,3.69,0
1699,3.69,0
1700,3.69,0
1701,3.69,0
1702,3.69,0
1703,3.69,0
1704,3.69,0
1705,3.69,0
1706,3.69,0
1707,3.69,0
1708,3.69,0
1709,3.69,0
1710,3.69,0
1711,3.69,0
1712,3.69,0
1713,3.69,0
1714,3.69,0
1715,3.69,0
1716,3.69,0
1717,3.69,0
1718,3.69,0
1719,3.69,0
1720,3.69,0
1721,3.69,0
1722,3.69,0
1723,3.69,0
1724,3.69,0
1725,3.69,0
1726,3.69,0
1727,3.69,0
1728,3.69,0
1729,3.69,0
1730,3.69,0
1731,3.69,0
1732,3.69,0
1733,3.69,0
1734,3.69,0
1735,3.69,0
1736,3.69,0
1737,3.69,0
1738,3.69,0
1739,3.69,0
1740,3.69,0
1741,3.69,0
1742,3.69,0
1743,3.69,0
1744,3.69,0
1745,3.69,0
1746,3.69,0
1747,3.69,0
1748,3.69,0
1749,3.69,0
1750,3.69,0
1751,3.69,0
1752,3.69,0
1753,3.69,0
1754,3.69,0
1755,3.69,0
1756,3.69,0
1757,3.69,0
1758,3.69,0
1759,3.69,0
1760,3.69,0
1761,3.69,0
1762,3.69,0
1763,3.69,0
1764,3.69,0
1765,3.69,0
1766,3.69,0
1767,3.69,0
1768,3.69,0
1769,3.69,0
1770,3.69,0
1771,3.69,0
1772,3.69,0
1773,3.69,0
1774,3.69,0
1775,3.69,0
1776,3.69,0
1777,3.69,0
1778,3.69,0
1779,3.69,0
1780,3.69,0
1781,3.69,0
1782,3.69,0
1783,3.69,0
1784,3.69,0
1785,3.69,0
1786,3.69,0
1787,3.69,0
1788,3.69,0
1789,3.69,0
1790,3.69,0
1791,3.69,0
1792,3.69,0
1793,3.69,0
1794,3.69,0
1795,3.69,0
1796,3.69,0
1797,3.69,0
1798,3.69,0
1799,3.69,0
1800,3.69,0
1801,3.69,0
1802,3.69,0
1803,3.69,0
1804,3.69,0
1805,3.69,0
1806,3.69,0
1807,3.69,0
1808,3.69,0
1809,3.69,0
1810,3.69,0
1811,3.69,0
1812,3.69,0
1813,3.69,0
1814,3.69,0
1815,3.69,0
1816,3.69,0
1817,3.69,0
1818,3.69,0
1819,3.69,0
1820,3.69,0
1821,3.69,0
1822,3.69,0
1823,3.69,0
1824,3.69,0
1825,3.69,0
1826,3.69,0
1827,3.69,0
1828,3.69,0
1829,3.69,0
1830,3.69,0
1831,3.69,0
1832,3.69,0
1833,3.69,0
1834,3.69,0
1835,3.69,0
1836,3.69,0
1837,3.69,0
1838,3.69,0
1839,3.69,0
1840,3.69,0
1841,3.69,0
1842,3.69,0
1843,3.69,0
1844,3.69,0
1845,3.69,0
1846,3.69,0
1847,3.69,0
1848,3.69,0
1849,3.69,0
1850,3.69,0
1851,3.69,0
1852,3.69,0
1853,3.69,0
1854,3.69,0
1855,3.69,0
1856,3.69,0
1857,3.69,0
1858,3.69,0
1859,3.69,0
1860,3.69,0
1861,3.69,0
1862,3.69,0
1863,3.69,0
1864,3.69,0
1865,3.69,0
1866,3.69,0
1867,3.69,0
1868,3.69,0
1869,3.69,0
1870,3.69,0
1871,3.69,0
1872,3.69,0
1873,3.69,0
1874,3.69,0
1875,3.69,0
1876,3.69,0
1877,3.69,0
1878,3.69,0
1879,3.69,0
1880,3.69,0
1881,3.69,0
1882,3.69,0
1883,3.69,0
1884,3.69,0
1885,3.69,0
1886,3.69,0
1887,3.69,0
1888,3.69,0
1889,3.69,0
1890,3.69,0
1891,3.69,0
1892,3.69,0
1893,3.69,0
1894,3.69,0
1895,3.69,0
1896,3.69,0
1897,3.69,0
1898,3.69,0
1899,3.69,0
1900,3.69,0
1901,3.69,0
1902,3.69,0
1903,3.69,0
1904,3.69,0
1905,3.69,0
1906,3.69,0
1907,3.69,0
1908,3.69,0
1909,3.69,0
1910,3.69,0
1911,3.69,0
1912,3.69,0
1913,3.69,0
1914,3.69,0
1915,3.69,0
1916,3.69,0
1917,3.69,0
1918,3.69,0
1919,3.69,0
1920,3.69,0
1921,3.69,0
1922,3.69,0
1923,3.69,0
1924,3.69,0
1925,3.69,0
1926,3.69,0
1927,3.69,0
1928,3.69,0
1929,3.69,0
1930,3.69,0
1931,3.69,0
1932,3.69,0
1933,3.69,0
1934,3.69,0
1935,3.69,0
1936,3.69,0
1937,3.69,0
1938,3.69,0
1939,3.69,0
1940,3.69,0
1941,3.69,0
1942,3.69,0
1943,3.69,0
1944,3.69,0
1945,3.69,0
1946,3.69,0
1947,3.69,0
1948,3.69,0
1949,3.69,0
1950,3.69,0
1951,3.69,0
1952,3.69,0
1953,3.69,0
1954,3.69,0
1955,3.69,0
1956,3.69,0
1957,3.69,0
1958,3.69,0
1959,3.69,0
1960,3.69,0
1961,3.69,0
1962,3.69,0
1963,3.69,0
1964,3.69,0
1965,3.69,0
1966,3.69,0
1967,3.69,0
1968,3.69,0
1969,3.69,0
1970,3.69,0
1971,3.69,0
1972,3.69,0
1973,3.69,0
1974,3.69,0
1975,3.69,0
1976,3.69,0
1977,3.69,0
1978,3.69,0
1979,3.69,0
1980,3.69,0
1981,3.69,0
1982,3.69,0
1983,3.69,0
1984,3.69,0
1985,3.69,0
1986,3.69,0
1987,3.69,0
1988,3.69,0
1989,3.69,0
1990,3.69,0
1991,3.69,0
1992,3.69,0
1993,3.69,0
1994,3.69,0
1995,3.69,0
1996,3.69,0
1997,3.69,0
1998,3.69,0
1999,3.69,0
2000,3.69,0
2001,3.69,0
2002,3.69,0
2003,3.69,0
2004,3.69,0
2005,3.69,0
2006,3.69,0
2007,3.69,0
2008,3.69,0
2009,3.69,0
2010,3.69,0
2011,3.69,0
2012,3.69,0
2013,3.69,0
2014,3.69,0
2015,3.69,0
2016,3.69,0
2017,3.69,0
2018,3.69,0
2019,3.69,0
2020,3.69,0
2021,3.69,0
2022,3.69,0
2023,3.69,0
2024,3.69,0
2025,3.69,0
2026,3.69,0
2027,3.69,0
2028,3.69,0
2029,3.69,0
2030,3.69,0
2031,3.69,0
2032,3.69,0
2033,3.69,0
2034,3.69,0
2035,3.69,0
2036,3.69,0
2037,3.69,0
2038,3.69,0
2039,3.69,0
2040,3.69,0
2041,3.69,0
2042,3.69,0
2043,3.69,0
2044,3.69,0
2045,3.69,0
2046,3.69,0
2047,3.69,0
2048,3.69,0
2049,3.69,0
2050,3.69,0
2051,3.69,0
2052,3.69,0
2053,3.69,0
2054,3.69,0
2055,3.69,0
2056,3.69,0
2057,3.69,0
2058,3.69,0
2059,3.69,0
2060,3.69,0
2061,3.69,0
2062,3.69,0
2063,3.69,0
2064,3.69,0
2065,3.69,0
2066,3.69,0
2067,3.69,0
2068,3.69,0
2069,3.69,0
2070,3.69,0
2071,3.69,0
2072,3.69,0
2073,3.69,0
2074,3.69,0
2075,3.69,0
2076,3.69,0
2077,3.69,0
2078,3.69,0
2079,3.69,0
2080,3.69,0
2081,3.69,0
2082,3.69,0
2083,3.69,0
2084,3.69,0
2085,3.69,0
2086,3.69,0
2087,3.69,0
2088,3.69,0
2089,3.69,0
2090,3.69,0
2091,3.69,0
2092,3.69,0
2093,3.69,0
2094,3.69,0
2095,3.69,0
2096,3.69,0
2097,3.69,0
2098,3.69,0
2099,3.69,0
2100,3.69,0
2101,3.69,0
2102,3.69,0
2103,3.69,0
2104,3.69,0
2105,3.69,0
2106,3.69,0
2107,3.69,0
2108,3.69,0
2109,3.69,0
2110,3.69,0
2111,3.69,0
2112,3.69,0
2113,3.69,0
2114,3.69,0
2115,3.69,0
2116,3.69,0
2117,3.69,0
2118,3.69,0
2119,3.69,0
2120,3.69,0
2121,3.69,0
2122,3.69,0
2123,3.69,0
2124,3.69,0
2125,3.69,0
2126,3.69,0
2127,3.69,0
2128,3.69,0
2129,3.69,0
2130,3.69,0
2131,3.69,0
2132,3.69,0
2133,3.69,0
2134,3.69,0
2135,3.69,0
2136,3.69,0
2137,3.69,0
2138,3.69,0
2139,3.69,0
2140,3.69,0
2141,3.69,0
2142,3.69,0
2143,3.69,0
2144,3.69,0
2145,3.69,0
2146,3.69,0
2147,3.69,0
2148,3.69,0
2149,3.69,0
2150,3.69,0
2151,3.69,0
2152,3.69,0
2153,3.69,0
2154,3.69,0
2155,3.69,0
2156,3.69,0
2157,3.69,0
2158,3.69,0
2159,3.69,0
2160,3.69,0
2161,3.69,0
2162,3.69,0
2163,3.69,0
2164,3.69,0
2165,3.69,0
2166,3.69,0
2167,3.69,0
2168,3.69,0
2169,3.69,0
2170,3.69,0
2171,3.69,0
2172,3.69,0
2173,3.69,0
2174,3.69,0
2175,3.69,0
2176,3.69,0
2177,3.69,0
2178,3.69,0
2179,3.69,0
2180,3.69,0
2181,3.69,0
2182,3.69,0
2183,3.69,0
2184,3.69,0
2185,3.18,0
2186,3.18,0
2187,3.18,0
2188,3.18,0
2189,3.18,0
2190,3.18,0
2191,3.18,0
2192,3.18,0
2193,3.18,0
2194,3.18,0
2195,3.18,0
2196,3.18,0
2197,3.18,0
2198,3.18,0
2199,3.18,0
2200,3.18,0
2201,3.18,0
2202,3.18,0
2203,3.18,0
2204,3.18,0
2205,3.18,0
2206,3.18,0
2207,3.18,0
2208,3.18,0
2209,3.18,0
2210,3.18,0
2211,3.18,0
2212,3.18,0
2213,3.18,0
2214,3.18,0
2215,3.18,0
2216,3.18,0
2217,3.18,0
2218,3.18,0
2219,3.18,0
2220,3.18,0
2221,3.18,0
2222,3.18,0
2223,3.18,0
2224,3.18,0
2225,3.18,0
2226,3.18,0
2227,3.18,0
2228,3.18,0
2229,3.18,0
2230,3.18,0
2231,3.18,0
2232,3.18,0
2233,3.18,0
2234,3.18,0
2235,3.18,0
2236,3.18,0
2237,3.18,0
2238,3.18,0
2239,3.18,0
2240,3.18,0
2241,3.18,0
2242,3.18,0
2243,3.18,0
2244,3.18,0
2245,3.18,0
2246,3.18,0
2247,3.18,0
2248,3.18,0
2249,3.18,0
2250,3.18,0
2251,3.18,0
2252,3.18,0
2253,3.18,0
2254,3.18,0
2255,3.18,0
2256,3.18,0
2257,3.18,0
2258,3.18,0
2259,3.18,0
2260,3.18,0
2261,3.18,0
2262,3.18,0
2263,3.18,0
2264,3.18,0
2265,3.18,0
2266,3.18,0
2267,3.18,0
2268,3.18,0
2269,3.18,0
2270,3.18,0
2271,3.18,0
2272,3.18,0
2273,3.18,0
2274,3.18,0
2275,3.18,0
2276,3.18,0
2277,3.18,0
2278,3.18,0
2279,3.18,0
2280,3.18,0
2281,3.18,0
2282,3.18,0
2283,3.18,0
2284,3.18,0
2285,3.18,0
2286,3.18,0
2287,3.18,0
2288,3.18,0
2289,3.18,0
2290,3.18,0
2291,3.18,0
2292,3.18,0
2293,3.18,0
2294,3.18,0
2295,3.18,0
2296,3.18,0
2297,3.18,0
2298,3.18,0
2299,3.18,0
2300,3.18,0
2301,3.18,0
2302,3.18,0
2303,3.18,0
2304,3.18,0
2305,3.18,0
2306,3.18,0
2307,3.18,0
2308,3.18,0
2309,3.18,0
2310,3.18,0
2311,3.18,0
2312,3.18,0
2313,3.18,0
2314,3.18,0
2315,3.18,0
2316,3.18,0
2317,3.18,0
2318,3.18,0
2319,3.18,0
2320,3.18,0
2321,3.18,0
2322,3.18,0
2323,3.18,0
2324,3.18,0
2325,3.18,0
2326,3.18,0
2327,3.18,0
2328,3.18,0
2329,3.18,0
2330,3.18,0
2331,3.18,0
2332,3.18,0
2333,3.18,0
2334,3.18,0
2335,3.18,0
2336,3.18,0
2337,3.18,0
2338,3.18,0
2339,3.18,0
2340,3.18,0
2341,3.18,0
2342,3.18,0
2343,3.18,0
2344,3.18,0
2345,3.18,0
2346,3.18,0
2347,3.18,0
2348,3.18,0
2349,3.18,0
2350,3.18,0
2351,3.18,0
2352,3.18,0
2353,3.18,0
2354,3.18,0
2355,3.18,0
2356,3.18,0
2357,3.18,0
2358,3.18,0
2359,3.18,0
2360,3.18,0
2361,3.18,0
2362,3.18,0
2363,3.18,0
2364,3.18,0
2365,3.18,0
2366,3.18,0
2367,3.18,0
2368,3.18,0
2369,3.18,0
2370,3.18,0
2371,3.18,0
2372,3.18,0
2373,3.18,0
2374,3.18,0
2375,3.18,0
2376,3.18,0
2377,3.18,0
2378,3.18,0
2379,3.18,0
2380,3.18,0
2381,3.18,0
2382,3.18,0
2383,3.18,0
2384,3.18,0
2385,3.18,0
2386,3.18,0
2387,3.18,0
2388,3.18,0
2389,3.18,0
2390,3.18,0
2391,3.18,0
2392,3.18,0
2393,3.18,0
2394,3.18,0
2395,3.18,0
2396,3.18,0
2397,3.18,0
2398,3.18,0
2399,3.18,0
2400,3.18,0
2401,3.18,0
2402,3.18,0
2403,3.18,0
2404,3.18,0
2405,3.18,0
2406,3.18,0
2407,3.18,0
2408,3.18,0
2409,3.18,0
2410,3.18,0
2411,3.18,0
2412,3.18,0
2413,3.18,0
2414,3.18,0
2415,3.18,0
2416,3.18,0
2417,3.18,0
2418,3.18,0
2419,3.18,0
2420,3.18,0
2421,3.18,0
2422,3.18,0
2423,3.18,0
2424,3.18,0
2425,3.18,0
2426,3.18,0
2427,3.18,0
2428,3.18,0
2429,3.18,0
2430,3.18,0
2431,3.18,0
2432,3.18,0
2433,3.18,0
2434,3.18,0
2435,3.18,0
2436,3.18,0
2437,3.18,0
2438,3.18,0
2439,3.18,0
2440,3.18,0
2441,3.18,0
2442,3.18,0
2443,3.18,0
2444,3.18,0
2445,3.18,0
2446,3.18,0
2447,3.18,0
2448,3.18,0
2449,3.18,0
2450,3.18,0
2451,3.18,0
2452,3.18,0
2453,3.18,0
2454,3.18,0
2455,3.18,0
2456,3.18,0
2457,3.18,0
2458,3.18,0
2459,3.18,0
2460,3.18,0
2461,3.18,0
2462,3.18,0
2463,3.18,0
2464,3.18,0
2465,3.18,0
2466,3.18,0
2467,3.18,0
2468,3.18,0
2469,3.18,0
2470,3.18,0
2471,3.18,0
2472,3.18,0
2473,3.18,0
2474,3.18,0
2475,3.18,0
2476,3.18,0
2477,3.18,0
2478,3.18,0
2479,3.18,0
2480,3.18,0
2481,3.18,0
2482,3.18,0
2483,3.18,0
2484,3.18,0
2485,3.18,0
2486,3.18,0
2487,3.18,0
2488,3.18,0
2489,3.18,0
2490,3.18,0
2491,3.18,0
2492,3.18,0
2493,3.18,0
2494,3.18,0
2495,3.18,0
2496,3.18,0
2497,3.18,0
2498,3.18,0
2499,3.18,0
2500,3.18,0
2501,3.18,0
2502,3.18,0
2503,3.18,0
2504,3.18,0
2505,3.18,0
2506,3.18,0
2507,3.18,0
2508,3.18,0
2509,3.18,0
2510,3.18,0
2511,3.18,0
2512,3.18,0
2513,3.18,0
2514,3.18,0
2515,3.18,0
2516,3.18,0
2517,3.18,0
2518,3.18,0
2519,3.18,0
2520,3.18,0
2521,3.18,0
2522,3.18,0
2523,3.18,0
2524,3.18,0
2525,3.18,0
2526,3.18,0
2527,3.18,0
2528,3.18,0
2529,3.18,0
2530,3.18,0
2531,3.18,0
2532,3.18,0
2533,3.18,0
2534,3.18,0
2535,3.18,0
2536,3.18,0
2537,3.18,0
2538,3.18,0
2539,3.18,0
2540,3.18,0
2541,3.18,0
2542,3.18,0
2543,3.18,0
2544,3.18,0
2545,3.18,0
2546,3.18,0
2547,3.18,0
2548,3.18,0
2549,3.18,0
2550,3.18,0
2551,3.18,0
2552,3.18,0
2553,3.18,0
2554,3.18,0
2555,3.18,0
2556,3.18,0
2557,3.18,0
2558,3.18,0
2559,3.18,0
2560,3.18,0
2561,3.18,0
2562,3.18,0
2563,3.18,0
2564,3.18,0
2565,3.18,0
2566,3.18,0
2567,3.18,0
2568,3.18,0
2569,3.18,0
2570,3.18,0
2571,3.18,0
2572,3.18,0
2573,3.18,0
2574,3.18,0
2575,3.18,0
2576,3.18,0
2577,3.18,0
2578,3.18,0
2579,3.18,0
2580,3.18,0
2581,3.18,0
2582,3.18,0
2583,3.18,0
2584,3.18,0
2585,3.18,0
2586,3.18,0
2587,3.18,0
2588,3.18,0
2589,3.18,0
2590,3.18,0
2591,3.18,0
2592,3.18,0
2593,3.18,0
2594,3.18,0
2595,3.18,0
2596,3.18,0
2597,3.18,0
2598,3.18,0
2599,3.18,0
2600,3.18,0
2601,3.18,0
2602,3.18,0
2603,3.18,0
2604,3.18,0
2605,3.18,0
2606,3.18,0
2607,3.18,0
2608,3.18,0
2609,3.18,0
2610,3.18,0
2611,3.18,0
2612,3.18,0
2613,3.18,0
2614,3.18,0
2615,3.18,0
2616,3.18,0
2617,3.18,0
2618,3.18,0
2619,3.18,0
2620,3.18,0
2621,3.18,0
2622,3.18,0
2623,3.18,0
2624,3.18,0
2625,3.18,0
2626,3.18,0
2627,3.18,0
2628,3.18,0
2629,3.18,0
2630,3.18,0
2631,3.18,0
2632,3.18,0
2633,3.18,0
2634,3.18,0
2635,3.18,0
2636,3.18,0
2637,3.18,0
2638,3.18,0
2639,3.18,0
2640,3.18,0
2641,3.18,0
2642,3.18,0
2643,3.18,0
2644,3.18,0
2645,3.18,0
2646,3.18,0
2647,3.18,0
2648,3.18,0
2649,3.18,0
2650,3.18,0
2651,3.18,0
2652,3.18,0
2653,3.18,0
2654,3.18,0
2655,3.18,0
2656,3.18,0
2657,3.18,0
2658,3.18,0
2659,3.18,0
2660,3.18,0
2661,3.18,0
2662,3.18,0
2663,3.18,0
2664,3.18,0
2665,3.18,0
2666,3.18,0
2667,3.18,0
2668,3.18,0
2669,3.18,0
2670,3.18,0
2671,3.18,0
2672,3.18,0
2673,3.18,0
2674,3.18,0
2675,3.18,0
2676,3.18,0
2677,3.18,0
2678,3.18,0
2679,3.18,0
2680,3.18,0
2681,3.18,0
2682,3.18,0
2683,3.18,0
2684,3.18,0
2685,3.18,0
2686,3.18,0
2687,3.18,0
2688,3.18,0
2689,3.18,0
2690,3.18,0
2691,3.18,0
2692,3.18,0
2693,3.18,0
2694,3.18,0
2695,3.18,0
2696,3.18,0
2697,3.18,0
2698,3.18,0
2699,3.18,0
2700,3.18,0
2701,3.18,0
2702,3.18,0
2703,3.18,0
2704,3.18,0
2705,3.18,0
2706,3.18,0
2707,3.18,0
2708,3.18,0
2709,3.18,0
2710,3.18,0
2711,3.18,0
2712,3.18,0
2713,3.18,0
2714,3.18,0
2715,3.18,0
2716,3.18,0
2717,3.18,0
2718,3.18,0
2719,3.18,0
2720,3.18,0
2721,3.18,0
2722,3.18,0
2723,3.18,0
2724,3.18,0
2725,3.18,0
2726,3.18,0
2727,3.18,0
2728,3.18,0
2729,3.18,0
2730,3.18,0
2731,3.18,0
2732,3.18,0
2733,3.18,0
2734,3.18,0
2735,3.18,0
2736,3.18,0
2737,3.18,0
2738,3.18,0
2739,3.18,0
2740,3.18,0
2741,3.18,0
2742,3.18,0
2743,3.18,0
2744,3.18,0
2745,3.18,0
2746,3.18,0
2747,3.18,0
2748,3.18,0
2749,3.18,0
2750,3.18,0
2751,3.18,0
2752,3.18,0
2753,3.18,0
2754,3.18,0
2755,3.18,0
2756,3.18,0
2757,3.18,0
2758,3.18,0
2759,3.18,0
2760,3.18,0
2761,3.18,0
2762,3.18,0
2763,3.18,0
2764,3.18,0
2765,3.18,0
2766,3.18,0
2767,3.18,0
2768,3.18,0
2769,3.18,0
2770,3.18,0
2771,3.18,0
2772,3.18,0
2773,3.18,0
2774,3.18,0
2775,3.18,0
2776,3.18,0
2777,3.18,0
2778,3.18,0
2779,3.18,0
2780,3.18,0
2781,3.18,0
2782,3.18,0
2783,3.18,0
2784,3.18,0
2785,3.18,0
2786,3.18,0
2787,3.18,0
2788,3.18,0
2789,3.18,0
2790,3.18,0
2791,3.18,0
2792,3.18,0
2793,3.18,0
2794,3.18,0
2795,3.18,0
2796,3.18,0
2797,3.18,0
2798,3.18,0
2799,3.18,0
2800,3.18,0
2801,3.18,0
2802,3.18,0
2803,3.18,0
2804,3.18,0
2805,3.18,0
2806,3.18,0
2807,3.18,0
2808,3.18,0
2809,3.18,0
2810,3.18,0
2811,3.18,0
2812,3.18,0
2813,3.18,0
2814,3.18,0
2815,3.18,0
2816,3.18,0
2817,3.18,0
2818,3.18,0
2819,3.18,0
2820,3.18,0
2821,3.18,0
2822,3.18,0
2823,3.18,0
2824,3.18,0
2825,3.18,0
2826,3.18,0
2827,3.18,0
2828,3.18,0
2829,3.18,0
2830,3.18,0
2831,3.18,0
2832,3.18,0
2833,3.18,0
2834,3.18,0
2835,3.18,0
2836,3.18,0
2837,3.18,0
2838,3.18,0
2839,3.18,0
2840,3.18,0
2841,3.18,0
2842,3.18,0
2843,3.18,0
2844,3.18,0
2845,3.18,0
2846,3.18,0
2847,3.18,0
2848,3.18,0
2849,3.18,0
2850,3.18,0
2851,3.18,0
2852,3.18,0
2853,3.18,0
2854,3.18,0
2855,3.18,0
2856,3.18,0
2857,3.18,0
2858,3.18,0
2859,3.18,0
2860,3.18,0
2861,3.18,0
2862,3.18,0
2863,3.18,0
2864,3.18,0
2865,3.18,0
2866,3.18,0
2867,3.18,0
2868,3.18,0
2869,3.18,0
2870,3.18,0
2871,3.18,0
2872,3.18,0
2873,3.18,0
2874,3.18,0
2875,3.18,0
2876,3.18,0
2877,3.18,0
2878,3.18,0
2879,3.18,0
2880,3.18,0
2881,3.18,0
2882,3.18,0
2883,3.18,0
2884,3.18,0
2885,3.18,0
2886,3.18,0
2887,3.18,0
2888,3.18,0
2889,3.18,0
2890,3.18,0
2891,3.18,0
2892,3.18,0
2893,3.18,0
2894,3.18,0
2895,3.18,0
2896,3.18,0
2897,3.18,0
2898,3.18,0
2899,3.18,0
2900,3.18,0
2901,3.18,0
2902,3.18,0
2903,3.18,0
2904,3.18,0
2905,1.95,0
2906,1.95,0
2907,1.95,0
2908,1.95,0
2909,1.95,0
2910,1.95,0
2911,1.95,0
2912,1.95,0
2913,1.95,0
2914,1.95,0
2915,1.95,0
2916,1.95,0
2917,1.95,0
2918,1.95,0
2919,1.95,0
2920,1.95,0
2921,1.95,0
2922,1.95,0
2923,1.95,0
2924,1.95,0
2925,1.95,0
2926,1.95,0
2927,1.95,0
2928,1.95,0
2929,1.95,0
2930,1.95,0
2931,1.95,0
2932,1.95,0
2933,1.95,0
2934,1.95,0
2935,1.95,0
2936,1.95,0
2937,1.95,0
2938,1.95,0
2939,1.95,0
2940,1.95,0
2941,1.95,0
2942,1.95,0
2943,1.95,0
2944,1.95,0
2945,1.95,0
2946,1.95,0
2947,1.95,0
2948,1.95,0
2949,1.95,0
2950,1.95,0
2951,1.95,0
2952,1.95,0
2953,1.95,0
2954,1.95,0
2955,1.95,0
2956,1.95,0
2957,1.95,0
2958,1.95,0
2959,1.95,0
2960,1.95,0
2961,1.95,0
2962,1.95,0
2963,1.95,0
2964,1.95,0
2965,1.95,0
2966,1.95,0
2967,1.95,0
2968,1.95,0
2969,1.95,0
2970,1.95,0
2971,1.95,0
2972,1.95,0
2973,1.95,0
2974,1.95,0
2975,1.95,0
2976,1.95,0
2977,1.95,0
2978,1.95,0
2979,1.95,0
2980,1.95,0
2981,1.95,0
2982,1.95,0
2983,1.95,0
2984,1.95,0
2985,1.95,0
2986,1.95,0
2987,1.95,0
2988,1.95,0
2989,1.95,0
2990,1.95,0
2991,1.95,0
2992,1.95,0
2993,1.95,0
2994,1.95,0
2995,1.95,0
2996,1.95,0
2997,1.95,0
2998,1.95,0
2999,1.95,0
3000,1.95,0
3001,1.95,0
3002,1.95,0
3003,1.95,0
3004,1.95,0
3005,1.95,0
3006,1.95,0
3007,1.95,0
3008,1.95,0
3009,1.95,0
3010,1.95,0
3011,1.95,0
3012,1.95,0
3013,1.95,0
3014,1.95,0
3015,1.95,0
3016,1.95,0
3017,1.95,0
3018,1.95,0
3019,1.95,0
3020,1.95,0
3021,1.95,0
3022,1.95,0
3023,1.95,0
3024,1.95,0
3025,1.95,0
3026,1.95,0
3027,1.95,0
3028,1.95,0
3029,1.95,0
3030,1.95,0
3031,1.95,0
3032,1.95,0
3033,1.95,0
3034,1.95,0
3035,1.95,0
3036,1.95,0
3037,1.95,0
3038,1.95,0
3039,1.95,0
3040,1.95,0
3041,1.95,0
3042,1.95,0
3043,1.95,0
3044,1.95,0
3045,1.95,0
3046,1.95,0
3047,1.95,0
3048,1.95,0
3049,1.95,0
3050,1.95,0
3051,1.95,0
3052,1.95,0
3053,1.95,0
3054,1.95,0
3055,1.95,0
3056,1.95,0
3057,1.95,0
3058,1.95,0
3059,1.95,0
3060,1.95,0
3061,1.95,0
3062,1.95,0
3063,1.95,0
3064,1.95,0
3065,1.95,0
3066,1.95,0
3067,1.95,0
3068,1.95,0
3069,1.95,0
3070,1.95,0
3071,1.95,0
3072,1.95,0
3073,1.95,0
3074,1.95,0
3075,1.95,0
3076,1.95,0
3077,1.95,0
3078,1.95,0
3079,1.95,0
3080,1.95,0
3081,1.95,0
3082,1.95,0
3083,1.95,0
3084,1.95,0
3085,1.95,0
3086,1.95,0
3087,1.95,0
3088,1.95,0
3089,1.95,0
3090,1.95,0
3091,1.95,0
3092,1.95,0
3093,1.95,0
3094,1.95,0
3095,1.95,0
3096,1.95,0
3097,1.95,0
3098,1.95,0
3099,1.95,0
3100,1.95,0
3101,1.95,0
3102,1.95,0
3103,1.95,0
3104,1.95,0
3105,1.95,0
3106,1.95,0
3107,1.95,0
3108,1.95,0
3109,1.95,0
3110,1.95,0
3111,1.95,0
3112,1.95,0
3113,1.95,0
3114,1.95,0
3115,1.95,0
3116,1.95,0
3117,1.95,0
3118,1.95,0
3119,1.95,0
3120,1.95,0
3121,1.95,0
3122,1.95,0
3123,1.95,0
3124,1.95,0
3125,1.95,0
3126,1.95,0
3127,1.95,0
3128,1.95,0
3129,1.95,0
3130,1.95,0
3131,1.95,0
3132,1.95,0
3133,1.95,0
3134,1.95,0
3135,1.95,0
3136,1.95,0
3137,1.95,0
3138,1.95,0
3139,1.95,0
3140,1.95,0
3141,1.95,0
3142,1.95,0
3143,1.95,0
3144,1.95,0
3145,1.95,0
3146,1.95,0
3147,1.95,0
3148,1.95,0
3149,1.95,0
3150,1.95,0
3151,1.95,0
3152,1.95,0
3153,1.95,0
3154,1.95,0
3155,1.95,0
3156,1.95,0
3157,1.95,0
3158,1.95,0
3159,1.95,0
3160,1.95,0
3161,1.95,0
3162,1.95,0
3163,1.95,0
3164,1.95,0
3165,1.95,0
3166,1.95,0
3167,1.95,0
3168,1.95,0
3169,1.95,0
3170,1.95,0
3171,1.95,0
3172,1.95,0
3173,1.95,0
3174,1.95,0
3175,1.95,0
3176,1.95,0
3177,1.95,0
3178,1.95,0
3179,1.95,0
3180,1.95,0
3181,1.95,0
3182,1.95,0
3183,1.95,0
3184,1.95,0
3185,1.95,0
3186,1.95,0
3187,1.95,0
3188,1.95,0
3189,1.95,0
3190,1.95,0
3191,1.95,0
3192,1.95,0
3193,1.95,0
3194,1.95,0
3195,1.95,0
3196,1.95,0
3197,1.95,0
3198,1.95,0
3199,1.95,0
3200,1.95,0
3201,1.95,0
3202,1.95,0
3203,1.95,0
3204,1.95,0
3205,1.95,0
3206,1.95,0
3207,1.95,0
3208,1.95,0
3209,1.95,0
3210,1.95,0
3211,1.95,0
3212,1.95,0
3213,1.95,0
3214,1.95,0
3215,1.95,0
3216,1.95,0
3217,1.95,0
