Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
t451,-0.0,-0.0,-0.0,6040.581469155521,6983.648824100189,-0.0,-0.0,0.0,-0.0,0.0,13024.23029325571
t452,-0.0,-0.0,-0.0,6040.581469155521,7531.079266699542,-0.0,-0.0,0.0,-0.0,0.0,13571.660735855063
t453,-0.0,-0.0,-0.0,6040.581469155521,7279.036051034162,-0.0,-0.0,0.0,0.0,0.0,13319.617520189682
t454,-0.0,-0.0,-0.0,6040.581469155521,6503.762178643197,-0.0,-0.0,0.0,0.0,0.0,12544.343647798718
t455,-0.0,-0.0,-0.0,6040.581469155521,5456.280032407647,-0.0,-0.0,0.0,0.0,0.0,11496.861501563168
t456,-0.0,-0.0,-0.0,6040.581469155521,4350.327936195696,-0.0,-0.0,0.0,-0.0,0.0,10390.909405351216
t457,-0.0,-0.0,-0.0,6040.581469155521,3511.532843496191,-0.0,-0.0,0.0,0.0,0.0,9552.114312651713
t458,-0.0,-0.0,-0.0,6040.581469155521,2988.3221983452754,-0.0,-0.0,0.0,0.0,0.0,9028.903667500796
t459,-0.0,-0.0,-0.0,6040.581469155521,2690.917607564018,-0.0,-0.0,0.0,0.0,0.0,8731.499076719538
t460,-0.0,-0.0,-0.0,6040.581469155521,2533.639730538881,-0.0,-0.0,0.0,0.0,0.0,8574.221199694402
t461,-0.0,-0.0,-0.0,6040.581469155521,2546.716142963999,-0.0,-0.0,0.0,0.0,0.0,8587.29761211952
t462,-0.0,-0.0,-0.0,6040.581469155521,2837.0842620012463,-0.0,-0.0,0.0,-0.0,0.0,8877.665731156767
t463,-0.0,-0.0,-0.0,6040.581469155521,3431.901304277685,-0.0,-0.0,0.0,0.0,0.0,9472.482773433207
t464,-0.0,-0.0,-0.0,6040.581469155521,4143.646095646188,-0.0,-0.0,0.0,0.0,0.0,10184.22756480171
t465,-0.0,-0.0,-0.0,6040.581469155521,5121.579231752834,-0.0,-0.0,0.0,0.0,0.0,11162.160700908355
t466,-0.0,-0.0,-0.0,6040.581469155521,5819.218917197907,-0.0,-0.0,0.0,0.0,0.0,11859.800386353429
t467,-0.0,-0.0,-0.0,6040.581469155521,6125.697355145126,-0.0,-0.0,0.0,-0.0,0.0,12166.278824300647
t468,-0.0,-0.0,-0.0,6040.581469155521,6183.178634772552,-0.0,-0.0,0.0,0.0,0.0,12223.760103928073
t469,-0.0,-0.0,-0.0,6040.581469155521,6045.037122428309,-0.0,-0.0,0.0,0.0,0.0,12085.618591583829
t470,-0.0,-0.0,-0.0,6040.581469155521,5801.071222865986,-0.0,-0.0,0.0,0.0,0.0,11841.652692021507
t471,-0.0,-0.0,-0.0,6040.581469155521,5603.495391917849,-0.0,-0.0,0.0,-0.0,0.0,11644.076861073368
t472,-0.0,-0.0,-0.0,6040.581469155521,5509.7265843405075,-0.0,-0.0,0.0,0.0,0.0,11550.308053496028
t473,-0.0,-0.0,-0.0,6040.581469155521,5590.366805482656,-0.0,-0.0,0.0,0.0,0.0,11630.948274638176
t474,-0.0,-0.0,-0.0,6040.581469155521,5886.76271434027,-0.0,-0.0,0.0,0.0,0.0,11927.34418349579
t475,-0.0,-0.0,-0.0,6040.581469155521,6188.209893530018,-0.0,-0.0,0.0,0.0,0.0,12228.791362685539
t476,-0.0,-0.0,-0.0,6040.581469155521,6678.159056501946,-0.0,-0.0,0.0,0.0,0.0,12718.740525657468
t477,-0.0,-0.0,-0.0,6040.581469155521,6444.295697603893,-0.0,-0.0,0.0,0.0,0.0,12484.877166759414
t478,-0.0,-0.0,-0.0,6040.581469155521,5801.071222865986,-0.0,-0.0,0.0,0.0,0.0,11841.652692021507
t479,-0.0,-0.0,-0.0,6040.581469155521,4936.071131306172,-0.0,-0.0,0.0,0.0,0.0,10976.652600461694
t480,-0.0,-0.0,-0.0,6040.581469155521,4042.8529671855777,-0.0,-0.0,0.0,0.0,0.0,10083.434436341098
t481,-0.0,-0.0,-0.0,6040.581469155521,3304.871014521353,-0.0,-0.0,0.0,0.0,0.0,9345.452483676874
t482,-0.0,-0.0,-0.0,6040.581469155521,2815.910521898401,-0.0,-0.0,0.0,0.0,0.0,8856.491991053921
t483,-0.0,-0.0,-0.0,6040.581469155521,2569.927258488795,-0.0,-0.0,0.0,0.0,0.0,8610.508727644316
t484,-0.0,-0.0,-0.0,6040.581469155521,2448.9369094135723,-0.0,-0.0,0.0,0.0,0.0,8489.518378569093
t485,-0.0,-0.0,-0.0,6040.581469155521,2471.1271921539856,-0.0,-0.0,0.0,0.0,0.0,8511.708661309505
t486,-0.0,-0.0,-0.0,6040.581469155521,2665.7012790526796,-0.0,-0.0,0.0,0.0,0.0,8706.2827482082
t487,-0.0,-0.0,-0.0,6040.581469155521,3125.4028547558005,-0.0,-0.0,0.0,0.0,0.0,9165.984323911322
t488,-0.0,-0.0,-0.0,6040.581469155521,3748.4622713145027,-0.0,-0.0,0.0,0.0,0.0,9789.043740470024
t489,-0.0,-0.0,-0.0,6040.581469155521,4732.415336527591,-0.0,-0.0,0.0,0.0,0.0,10772.996805683111
t490,-0.0,-0.0,-0.0,6040.581469155521,5581.292958316695,-0.0,-0.0,0.0,0.0,0.0,11621.874427472216
t491,-0.0,-0.0,-0.0,6040.581469155521,6112.600931145339,-0.0,-0.0,0.0,0.0,0.0,12153.182400300859
t492,-0.0,-0.0,-0.0,6040.581469155521,6424.110627850024,-0.0,-0.0,0.0,0.0,0.0,12464.692097005543
t493,-0.0,-0.0,-0.0,6040.581469155521,6529.9671775035085,-0.0,-0.0,0.0,-0.0,0.0,12570.54864665903
t494,-0.0,-0.0,-0.0,6040.581469155521,6404.974263169129,-0.0,-0.0,0.0,0.0,0.0,12445.55573232465
t495,-0.0,-0.0,-0.0,6040.581469155521,6263.818855914701,-0.0,-0.0,0.0,0.0,0.0,12304.400325070223
t496,-0.0,-0.0,-0.0,6040.581469155521,6168.044835350817,-0.0,-0.0,0.0,0.0,0.0,12208.626304506339
t497,-0.0,-0.0,-0.0,6040.581469155521,6342.4617247842325,-0.0,-0.0,0.0,-0.0,0.0,12383.043193939753
t498,-0.0,-0.0,-0.0,6040.581469155521,6690.2789610135,-0.0,-0.0,0.0,-0.0,0.0,12730.860430169021
t499,-0.0,-0.0,-0.0,6040.581469155521,6980.6349291900015,-0.0,-0.0,0.0,0.0,0.0,13021.216398345521
t500,-0.0,-0.0,-0.0,6040.581469155521,7525.051476879175,-0.0,-0.0,0.0,0.0,0.0,13565.632946034697
t501,-0.0,-0.0,-0.0,6040.581469155521,7247.791932702455,-0.0,-0.0,0.0,-0.0,0.0,13288.373401857974
t502,-0.0,-0.0,-0.0,6040.581469155521,6317.245396272895,-0.0,-0.0,0.0,0.0,0.0,12357.826865428415
t503,-0.0,-0.0,-0.0,6040.581469155521,5195.150818715565,-0.0,-0.0,0.0,0.0,0.0,11235.732287871086
t504,-0.0,-0.0,-0.0,6040.581469155521,4154.757318234098,-0.0,-0.0,0.0,0.0,0.0,10195.338787389619
t505,-0.0,-0.0,-0.0,6040.581469155521,3315.9622255345967,-0.0,-0.0,0.0,0.0,0.0,9356.543694690117
t506,-0.0,-0.0,-0.0,6040.581469155521,3000.40994042142,-0.0,-0.0,0.0,0.0,0.0,9040.99140957694
t507,-0.0,-0.0,-0.0,6040.581469155521,2883.462179754689,-0.0,-0.0,0.0,0.0,0.0,8924.04364891021
t508,-0.0,-0.0,-0.0,6040.581469155521,2889.5021204357986,-0.0,-0.0,0.0,0.0,0.0,8930.083589591319
t509,-0.0,-0.0,-0.0,6040.581469155521,3218.182991984169,-0.0,-0.0,0.0,0.0,0.0,9258.76446113969
t510,-0.0,-0.0,-0.0,6040.581469155521,4260.613867887584,-0.0,-0.0,0.0,0.0,0.0,10301.195337043104
t511,-0.0,-0.0,-0.0,6040.581469155521,5963.400370223259,-0.0,-0.0,0.0,-0.0,0.0,12003.98183937878
t512,-0.0,-0.0,-0.0,6040.581469155521,7108.641738434569,-0.0,-0.0,0.0,0.0,0.0,13149.22320759009
t513,-0.0,-0.0,-0.0,6040.581469155521,7514.968947789572,-0.0,-0.0,0.0,0.0,0.0,13555.550416945092
t514,-0.0,-0.0,-0.0,6040.581469155521,7685.323237239829,-0.0,-0.0,0.0,0.0,0.0,13725.90470639535
t515,-0.0,-0.0,-0.0,6040.581469155521,7840.603761992353,-0.0,-0.0,0.0,0.0,0.0,13881.185231147872
t516,-0.0,-0.0,-0.0,6040.581469155521,7841.612443915994,-0.0,-0.0,0.0,0.0,0.0,13882.193913071515
t517,-0.0,-0.0,-0.0,6040.581469155521,7728.687260083088,-0.0,-0.0,0.0,0.0,0.0,13769.268729238609
t518,-0.0,-0.0,-0.0,6040.581469155521,7624.848074276886,-0.0,-0.0,0.0,0.0,0.0,13665.429543432407
t519,-0.0,-0.0,-0.0,6040.581469155521,7402.04376395667,-0.0,-0.0,0.0,0.0,0.0,13442.62523311219
t520,-0.0,-0.0,-0.0,6040.581469155521,7247.791932702455,-0.0,-0.0,0.0,0.0,0.0,13288.373401857974
t521,-0.0,-0.0,-0.0,6040.581469155521,7249.797145688998,-0.0,-0.0,0.0,0.0,0.0,13290.378614844518
t522,-0.0,-0.0,-0.0,6040.581469155521,7406.066340790493,-0.0,-0.0,0.0,0.0,0.0,13446.647809946015
t523,-0.0,-0.0,-0.0,6040.581469155521,7539.136571227937,-0.0,-0.0,0.0,0.0,0.0,13579.718040383457
t524,-0.0,-0.0,-0.0,6040.581469155521,8115.805919172453,-0.0,-0.0,0.0,0.0,0.0,14156.387388327974
t525,-0.0,-0.0,-0.0,6040.581469155521,8140.013565760151,-0.0,-0.0,0.0,0.0,0.0,14180.595034915672
t526,-0.0,-0.0,-0.0,6040.581469155521,7152.017912138571,-0.0,-0.0,0.0,0.0,0.0,13192.59938129409
t527,-0.0,-0.0,-0.0,6040.581469155521,5800.0625409423465,-0.0,-0.0,0.0,0.0,0.0,11840.644010097867
t528,-0.0,-0.0,-0.0,6040.581469155521,4543.901201884672,-0.0,-0.0,0.0,0.0,0.0,10584.482671040194
t529,-0.0,-0.0,-0.0,6040.581469155521,3788.792387672911,-0.0,-0.0,0.0,0.0,0.0,9829.373856828432
t530,-0.0,-0.0,-0.0,6040.581469155521,3408.7102003275563,-0.0,-0.0,0.0,0.0,0.0,9449.291669483076
t531,-0.0,-0.0,-0.0,6040.581469155521,3235.3019928177814,-0.0,-0.0,0.0,0.0,0.0,9275.883461973302
t532,-0.0,-0.0,-0.0,6040.581469155521,3221.1968868943527,-0.0,-0.0,0.0,0.0,0.0,9261.778356049874
t533,-0.0,-0.0,-0.0,6040.581469155521,3542.809124263307,-0.0,-0.0,0.0,0.0,0.0,9583.390593418828
t534,-0.0,-0.0,-0.0,6040.581469155521,4545.918565731955,-0.0,-0.0,0.0,0.0,0.0,10586.500034887475
t535,-0.0,-0.0,-0.0,6040.581469155521,6201.306317529806,-0.0,-0.0,0.0,0.0,0.0,12241.887786685325
t536,-0.0,-0.0,-0.0,6040.581469155521,7238.718085536497,-0.0,-0.0,0.0,0.0,0.0,13279.299554692017
t537,-0.0,-0.0,-0.0,6040.581469155521,7446.396457148903,-0.0,-0.0,0.0,-0.0,0.0,13486.977926304424
t538,-0.0,-0.0,-0.0,6040.581469155521,7533.096630546825,-0.0,-0.0,0.0,-0.0,0.0,13573.678099702345
t539,-0.0,-0.0,-0.0,6040.581469155521,7622.830710429604,-0.0,-0.0,0.0,-0.0,0.0,13663.412179585124
t540,-0.0,-0.0,-0.0,6040.581469155521,7589.549216675945,-0.0,-0.0,0.0,0.0,0.0,13630.130685831466
t541,-0.0,-0.0,-0.0,6040.581469155521,7507.900313610156,-0.0,-0.0,0.0,0.0,0.0,13548.481782765677
t542,-0.0,-0.0,-0.0,6040.581469155521,7473.610137932857,-0.0,-0.0,0.0,0.0,0.0,13514.191607088378
t543,-0.0,-0.0,-0.0,6040.581469155521,7290.1394129081455,-0.0,-0.0,0.0,0.0,0.0,13330.720882063666
t544,-0.0,-0.0,-0.0,6040.581469155521,7132.86153588301,-0.0,-0.0,0.0,0.0,0.0,13173.44300503853
t545,-0.0,-0.0,-0.0,6040.581469155521,7155.031807048755,-0.0,-0.0,0.0,0.0,0.0,13195.613276204276
t546,-0.0,-0.0,-0.0,6040.581469155521,7260.888356702243,-0.0,-0.0,0.0,0.0,0.0,13301.469825857763
t547,-0.0,-0.0,-0.0,6040.581469155521,7352.639800432301,-0.0,-0.0,0.0,0.0,0.0,13393.221269587822
t548,-0.0,-0.0,-0.0,6040.581469155521,7949.474206556026,-0.0,-0.0,0.0,0.0,-0.0,13990.055675711546
t549,-0.0,-0.0,-0.0,6040.581469155521,8002.900746914216,-0.0,-0.0,0.0,0.0,0.0,14043.482216069737
t550,-0.0,-0.0,-0.0,6040.581469155521,7037.087515319124,-0.0,-0.0,0.0,0.0,0.0,13077.668984474643
t551,-0.0,-0.0,-0.0,6040.581469155521,5682.1182492127145,-0.0,-0.0,0.0,0.0,0.0,11722.699718368236
t552,-0.0,-0.0,-0.0,6040.581469155521,4459.198380759364,-0.0,-0.0,0.0,0.0,0.0,10499.779849914885
t553,-0.0,-0.0,-0.0,6040.581469155521,3705.106109185171,-0.0,-0.0,0.0,0.0,0.0,9745.687578340692
t554,-0.0,-0.0,-0.0,6040.581469155521,3314.9656944716958,-0.0,-0.0,0.0,0.0,0.0,9355.547163627216
t555,-0.0,-0.0,-0.0,6040.581469155521,3141.545336101179,-0.0,-0.0,0.0,0.0,0.0,9182.1268052567
t556,-0.0,-0.0,-0.0,6040.581469155521,3141.545336101179,-0.0,-0.0,0.0,0.0,0.0,9182.1268052567
t557,-0.0,-0.0,-0.0,6040.581469155521,3450.028987034938,-0.0,-0.0,0.0,0.0,0.0,9490.610456190458
t558,-0.0,-0.0,-0.0,6040.581469155521,4453.170590938996,-0.0,-0.0,0.0,0.0,0.0,10493.752060094517
t559,-0.0,-0.0,-0.0,6040.581469155521,6128.743412490717,-0.0,-0.0,0.0,0.0,0.0,12169.324881646236
t560,-0.0,-0.0,-0.0,6040.581469155521,7249.797145688998,-0.0,-0.0,0.0,0.0,0.0,13290.378614844518
t561,-0.0,-0.0,-0.0,6040.581469155521,7531.079266699542,-0.0,-0.0,0.0,0.0,0.0,13571.660735855063
t562,-0.0,-0.0,-0.0,6040.581469155521,7578.458005662702,-0.0,-0.0,0.0,0.0,0.0,13619.039474818223
t563,-0.0,-0.0,-0.0,6040.581469155521,7642.975757034139,-0.0,-0.0,0.0,0.0,0.0,13683.55722618966
t564,-0.0,-0.0,-0.0,6040.581469155521,7606.688229084226,-0.0,-0.0,0.0,0.0,0.0,13647.269698239747
t565,-0.0,-0.0,-0.0,6040.581469155521,7469.58756109903,-0.0,-0.0,0.0,0.0,0.0,13510.16903025455
t566,-0.0,-0.0,-0.0,6040.581469155521,7407.075022714133,-0.0,-0.0,0.0,0.0,0.0,13447.656491869653
t567,-0.0,-0.0,-0.0,6040.581469155521,7247.791932702455,-0.0,-0.0,0.0,0.0,0.0,13288.373401857974
t568,-0.0,-0.0,-0.0,6040.581469155521,7108.641738434569,-0.0,-0.0,0.0,0.0,0.0,13149.22320759009
t569,-0.0,-0.0,-0.0,6040.581469155521,7141.935383048968,-0.0,-0.0,0.0,0.0,0.0,13182.516852204488
t570,-0.0,-0.0,-0.0,6040.581469155521,7284.067309791629,-0.0,-0.0,0.0,0.0,0.0,13324.64877894715
t571,-0.0,-0.0,-0.0,6040.581469155521,7420.203609149328,-0.0,-0.0,0.0,0.0,0.0,13460.785078304849
t572,-0.0,-0.0,-0.0,6040.581469155521,8025.083168940703,-0.0,-0.0,0.0,-0.0,0.0,14065.664638096223
t573,-0.0,-0.0,-0.0,6040.581469155521,8024.074487017062,-0.0,-0.0,0.0,0.0,0.0,14064.655956172583
t574,-0.0,-0.0,-0.0,6040.581469155521,7084.486265856949,-0.0,-0.0,0.0,-0.0,0.0,13125.06773501247
t575,-0.0,-0.0,-0.0,6040.581469155521,5764.783694916073,-0.0,-0.0,0.0,0.0,0.0,11805.365164071594
t576,-0.0,-0.0,-0.0,6040.581469155521,4558.018458668842,-0.0,-0.0,0.0,0.0,0.0,10598.599927824362
t577,-0.0,-0.0,-0.0,6040.581469155521,3772.6499063275332,-0.0,-0.0,0.0,0.0,0.0,9813.231375483054
t578,-0.0,-0.0,-0.0,6040.581469155521,3360.31491872683,-0.0,-0.0,0.0,0.0,0.0,9400.89638788235
t579,-0.0,-0.0,-0.0,6040.581469155521,3171.7929233699856,-0.0,-0.0,0.0,0.0,0.0,9212.374392525506
t580,-0.0,-0.0,-0.0,6040.581469155521,3166.7616646125175,-0.0,-0.0,0.0,0.0,0.0,9207.343133768038
t581,-0.0,-0.0,-0.0,6040.581469155521,3455.0802573670735,-0.0,-0.0,0.0,0.0,0.0,9495.661726522594
t582,-0.0,-0.0,-0.0,6040.581469155521,4469.280909848966,-0.0,-0.0,0.0,0.0,0.0,10509.862379004488
t583,-0.0,-0.0,-0.0,6040.581469155521,6119.637402889349,-0.0,-0.0,0.0,0.0,0.0,12160.218872044868
t584,-0.0,-0.0,-0.0,6040.581469155521,7184.282863254658,-0.0,-0.0,0.0,0.0,0.0,13224.86433241018
t585,-0.0,-0.0,-0.0,6040.581469155521,7455.470304314863,-0.0,-0.0,0.0,0.0,0.0,13496.051773470383
t586,-0.0,-0.0,-0.0,6040.581469155521,7535.101843533368,-0.0,-0.0,0.0,0.0,0.0,13575.683312688889
t587,-0.0,-0.0,-0.0,6040.581469155521,7581.471900572887,-0.0,-0.0,0.0,0.0,0.0,13622.053369728408
t588,-0.0,-0.0,-0.0,6040.581469155521,7592.563111586129,-0.0,-0.0,0.0,0.0,0.0,13633.14458074165
t589,-0.0,-0.0,-0.0,6040.581469155521,7539.136571227937,-0.0,-0.0,0.0,0.0,0.0,13579.718040383457
t590,-0.0,-0.0,-0.0,6040.581469155521,7525.051476879175,-0.0,-0.0,0.0,0.0,0.0,13565.632946034697
t591,-0.0,-0.0,-0.0,6040.581469155521,7360.717116535359,-0.0,-0.0,0.0,-0.0,0.0,13401.29858569088
t592,-0.0,-0.0,-0.0,6040.581469155521,7234.695508702669,-0.0,-0.0,0.0,0.0,0.0,13275.27697785819
t593,-0.0,-0.0,-0.0,6040.581469155521,7274.993462625672,-0.0,-0.0,0.0,0.0,0.0,13315.574931781193
t594,-0.0,-0.0,-0.0,6040.581469155521,7432.271339650809,-0.0,-0.0,0.0,0.0,0.0,13472.852808806329
t595,-0.0,-0.0,-0.0,6040.581469155521,7473.610137932857,-0.0,-0.0,0.0,0.0,0.0,13514.191607088378
t596,-0.0,-0.0,-0.0,6040.581469155521,7965.596676326735,-0.0,-0.0,0.0,0.0,0.0,14006.178145482256
t597,-0.0,-0.0,-0.0,6040.581469155521,8038.179592940489,-0.0,-0.0,0.0,0.0,0.0,14078.76106209601
t598,-0.0,-0.0,-0.0,6040.581469155521,7177.214229075243,-0.0,-0.0,0.0,0.0,0.0,13217.795698230762
t599,-0.0,-0.0,-0.0,6040.581469155521,5898.850456416412,-0.0,-0.0,0.0,0.0,0.0,11939.431925571933
t600,-0.0,-0.0,-0.0,6040.581469155521,4674.966219335572,-0.0,-0.0,0.0,0.0,0.0,10715.547688491093
t601,-0.0,-0.0,-0.0,6040.581469155521,3906.7366794025424,-0.0,-0.0,0.0,0.0,0.0,9947.318148558063
t602,-0.0,-0.0,-0.0,6040.581469155521,3523.6527480077434,-0.0,-0.0,0.0,0.0,0.0,9564.234217163264
t603,-0.0,-0.0,-0.0,6040.581469155521,3339.1533294847245,-0.0,-0.0,0.0,0.0,0.0,9379.734798640246
t604,-0.0,-0.0,-0.0,6040.581469155521,3340.1498605476254,-0.0,-0.0,0.0,0.0,0.0,9380.731329703147
t605,-0.0,-0.0,-0.0,6040.581469155521,3634.5284055579573,-0.0,-0.0,0.0,0.0,0.0,9675.109874713478
t606,-0.0,-0.0,-0.0,6040.581469155521,4608.43110411685,-0.0,-0.0,0.0,0.0,0.0,10649.012573272372
t607,-0.0,-0.0,-0.0,6040.581469155521,6194.269845785794,-0.0,-0.0,0.0,0.0,0.0,12234.851314941316
t608,-0.0,-0.0,-0.0,6040.581469155521,7224.580817177658,-0.0,-0.0,0.0,0.0,0.0,13265.16228633318
t609,-0.0,-0.0,-0.0,6040.581469155521,7427.240080893341,-0.0,-0.0,0.0,0.0,0.0,13467.821550048862
t610,-0.0,-0.0,-0.0,6040.581469155521,7498.826466444195,-0.0,-0.0,-0.0,0.0,0.0,13539.407935599716
t611,-0.0,-0.0,-0.0,6040.581469155521,7562.335535891991,-0.0,-0.0,0.0,0.0,0.0,13602.917005047511
t612,-0.0,-0.0,-0.0,6040.581469155521,7473.6101379328575,-0.0,-0.0,0.0,-0.0,0.0,13514.191607088378
t613,-0.0,-0.0,-0.0,6040.581469155521,7318.349624755002,-0.0,-0.0,0.0,0.0,0.0,13358.931093910523
t614,-0.0,-0.0,-0.0,6040.581469155521,7229.632087509795,-0.0,-0.0,0.0,-0.0,0.0,13270.213556665316
t615,-0.0,-0.0,-0.0,6040.581469155521,7024.98762238224,-0.0,-0.0,0.0,0.0,0.0,13065.56909153776
t616,-0.0,-0.0,-0.0,6040.581469155521,6788.058194563927,-0.0,-0.0,0.0,0.0,0.0,12828.639663719448
t617,-0.0,-0.0,-0.0,6040.581469155521,6685.227690681363,-0.0,-0.0,0.0,0.0,0.0,12725.809159836885
t618,-0.0,-0.0,-0.0,6040.581469155521,6613.661316705175,-0.0,-0.0,0.0,0.0,0.0,12654.242785860695
t619,-0.0,-0.0,-0.0,6040.581469155521,6506.80823598879,-0.0,-0.0,0.0,0.0,0.0,12547.389705144311
t620,-0.0,-0.0,-0.0,6040.581469155521,6936.282235997769,-0.0,-0.0,0.0,0.0,0.0,12976.86370515329
t621,-0.0,-0.0,-0.0,6040.581469155521,7187.296758164844,-0.0,-0.0,0.0,0.0,0.0,13227.878227320365
t622,-0.0,-0.0,-0.0,6040.581469155521,6495.684862540137,-0.0,-0.0,0.0,0.0,0.0,12536.266331695657
t623,-0.0,-0.0,-0.0,6040.581469155521,5463.336515726325,-0.0,-0.0,0.0,0.0,0.0,11503.917984881846
t624,-0.0,-0.0,-0.0,6040.581469155521,4349.3192542720535,-0.0,-0.0,0.0,0.0,0.0,10389.900723427574
t625,-0.0,-0.0,-0.0,6040.581469155521,3568.0054411999777,-0.0,-0.0,0.0,0.0,0.0,9608.586910355498
t626,-0.0,-0.0,-0.0,6040.581469155521,3112.3264423306828,-0.0,-0.0,0.0,0.0,0.0,9152.907911486203
t627,-0.0,-0.0,-0.0,6040.581469155521,2853.2145924858823,-0.0,-0.0,0.0,-0.0,0.0,8893.796061641402
t628,-0.0,-0.0,-0.0,6040.581469155521,2798.7793702040476,-0.0,-0.0,0.0,-0.0,0.0,8839.360839359568
t629,-0.0,-0.0,-0.0,6040.581469155521,2898.575967601758,-0.0,-0.0,0.0,0.0,0.0,8939.15743675728
t630,-0.0,-0.0,-0.0,6040.581469155521,3285.7146382657907,-0.0,-0.0,0.0,0.0,0.0,9326.29610742131
t631,-0.0,-0.0,-0.0,6040.581469155521,3781.7237534934943,-0.0,-0.0,0.0,0.0,0.0,9822.305222649014
t632,-0.0,-0.0,-0.0,6040.581469155521,4673.957537411929,-0.0,-0.0,0.0,0.0,0.0,10714.53900656745
t633,-0.0,-0.0,-0.0,6040.581469155521,5465.353879573607,-0.0,-0.0,0.0,0.0,0.0,11505.935348729126
t634,-0.0,-0.0,-0.0,6040.581469155521,5951.280465711707,-0.0,-0.0,0.0,0.0,0.0,11991.861934867227
t635,-0.0,-0.0,-0.0,6040.581469155521,6142.848518414145,-0.0,-0.0,0.0,0.0,0.0,12183.429987569665
t636,-0.0,-0.0,-0.0,6040.581469155521,6092.435872966136,-0.0,-0.0,0.0,0.0,0.0,12133.017342121657
t637,-0.0,-0.0,-0.0,6040.581469155521,5912.987724775251,-0.0,-0.0,0.0,-0.0,0.0,11953.569193930773
t638,-0.0,-0.0,-0.0,6040.581469155521,5691.192096378673,-0.0,-0.0,0.0,0.0,0.0,11731.773565534193
t639,-0.0,-0.0,-0.0,6040.581469155521,5497.626691403621,-0.0,-0.0,0.0,0.0,0.0,11538.208160559141
t640,-0.0,-0.0,-0.0,6040.581469155521,5429.066351623692,-0.0,-0.0,0.0,0.0,0.0,11469.647820779213
t641,-0.0,-0.0,-0.0,6040.581469155521,5475.436408663209,-0.0,-0.0,0.0,-0.0,0.0,11516.01787781873
t642,-0.0,-0.0,-0.0,6040.581469155521,5620.614392751462,-0.0,-0.0,0.0,0.0,0.0,11661.195861906983
t643,-0.0,-0.0,-0.0,6040.581469155521,5691.192096378673,-0.0,-0.0,0.0,-0.0,0.0,11731.773565534193
t644,-0.0,-0.0,-0.0,6040.581469155521,6145.862413324328,-0.0,-0.0,0.0,0.0,0.0,12186.443882479849
t645,-0.0,-0.0,-0.0,6040.581469155521,6356.5789815684,-0.0,-0.0,0.0,0.0,0.0,12397.16045072392
t646,-0.0,-0.0,-0.0,6040.581469155521,5743.609954813229,-0.0,-0.0,0.0,0.0,0.0,11784.19142396875
t647,-0.0,-0.0,-0.0,6040.581469155521,4827.180675167834,-0.0,-0.0,0.0,0.0,0.0,10867.762144323355
t648,-0.0,-0.0,-0.0,6040.581469155521,3906.7366794025424,-0.0,-0.0,0.0,0.0,0.0,9947.318148558063
t649,-0.0,-0.0,-0.0,6040.581469155521,3172.8016052936264,-0.0,-0.0,0.0,0.0,0.0,9213.383074449146
t650,-0.0,-0.0,-0.0,6040.581469155521,2711.0626541685556,-0.0,-0.0,0.0,0.0,0.0,8751.644123324077
t651,-0.0,-0.0,-0.0,6040.581469155521,2440.859593310513,-0.0,-0.0,0.0,0.0,0.0,8481.441062466034
t652,-0.0,-0.0,-0.0,6040.581469155521,2335.015194517767,-0.0,-0.0,0.0,0.0,0.0,8375.596663673288
t653,-0.0,-0.0,-0.0,6040.581469155521,2355.168101836229,-0.0,-0.0,0.0,0.0,0.0,8395.74957099175
t654,-0.0,-0.0,-0.0,6040.581469155521,2552.776095219775,-0.0,-0.0,0.0,0.0,0.0,8593.357564375296
t655,-0.0,-0.0,-0.0,6040.581469155521,2833.0495343066787,-0.0,-0.0,0.0,0.0,0.0,8873.6310034622
t656,-0.0,-0.0,-0.0,6040.581469155521,3501.45031440659,-0.0,-0.0,0.0,0.0,0.0,9542.03178356211
t657,-0.0,-0.0,-0.0,6040.581469155521,4420.905639822908,-0.0,-0.0,0.0,0.0,0.0,10461.487108978428
t658,-0.0,-0.0,-0.0,6040.581469155521,5123.596595600116,-0.0,-0.0,0.0,0.0,0.0,11164.178064755637
t659,-0.0,-0.0,-0.0,6040.581469155521,5493.584102995131,-0.0,-0.0,0.0,0.0,0.0,11534.16557215065
t660,-0.0,-0.0,-0.0,6040.581469155521,5701.274625468278,-0.0,-0.0,0.0,0.0,0.0,11741.8560946238
t661,-0.0,-0.0,-0.0,6040.581469155521,5745.62731866051,-0.0,-0.0,0.0,0.0,0.0,11786.208787816031
t662,-0.0,-0.0,-0.0,6040.581469155521,5657.930614199684,-0.0,-0.0,0.0,0.0,0.0,11698.512083355205
t663,-0.0,-0.0,-0.0,6040.581469155521,5585.335546725188,-0.0,-0.0,0.0,0.0,0.0,11625.917015880708
t664,-0.0,-0.0,-0.0,6040.581469155521,5609.523181738217,-0.0,-0.0,0.0,0.0,0.0,11650.104650893738
t665,-0.0,-0.0,-0.0,6040.581469155521,5799.053859018705,-0.0,-0.0,0.0,0.0,0.0,11839.635328174227
