Time_Index,NENG_CT_NG,NENG_ME_NG,NENGREST_NG,west_north_central_coal,new_england_uranium,NENG_CT_NG_ccs90,NENG_ME_NG_ccs90,NENGREST_NG_ccs90,NENG_CT_NG_ccs100,NENG_ME_NG_ccs100,NENGREST_NG_ccs100,None
274,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
275,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
276,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
277,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
278,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
279,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
280,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
281,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
282,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
283,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
284,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
285,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
286,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
287,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
288,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
289,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
290,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
291,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
292,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
293,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
294,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
295,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
296,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
297,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
298,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
299,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
300,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
301,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
302,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
303,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
304,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
305,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
306,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
307,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
308,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
309,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
310,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
311,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
312,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
313,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
314,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
315,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
316,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
317,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
318,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
319,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
320,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
321,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
322,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
323,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
324,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
325,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
326,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
327,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
328,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
329,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
330,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
331,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
332,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
333,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
334,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
335,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
336,4.09,4.09,3.98,1.67,0.69,4.09,4.09,3.98,2.66,2.66,2.55,0.0
337,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
338,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
339,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
340,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
341,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
342,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
343,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
344,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
345,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
346,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
347,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
348,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
349,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
350,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
351,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
352,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
353,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
354,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
355,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
356,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
357,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
358,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
359,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
360,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
361,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
362,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
363,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
364,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
365,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
366,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
367,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
368,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
369,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
370,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
371,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
372,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
373,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
374,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
375,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
376,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
377,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
378,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
379,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
380,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
381,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
382,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
383,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
384,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
385,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
386,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
387,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
388,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
389,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
390,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
391,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
392,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
393,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
394,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
395,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
396,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
397,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
398,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
399,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
400,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
401,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
402,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
403,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
404,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
405,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
406,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
407,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
408,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
409,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
410,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
411,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
412,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
413,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
414,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
415,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
416,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
417,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
418,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
419,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
420,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
421,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
422,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
423,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
424,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
425,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
426,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
427,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
428,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
429,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
430,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
431,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
432,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
433,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
434,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
435,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
436,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
437,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
438,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
439,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
440,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
441,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
442,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
443,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
444,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
445,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
446,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
447,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
448,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
449,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
450,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
451,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
452,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
453,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
454,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
455,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
456,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
457,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
458,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
459,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
460,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
461,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
462,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
463,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
464,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
465,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
466,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
467,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
468,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
469,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
470,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
471,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
472,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
473,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
474,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
475,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
476,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
477,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
478,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
479,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
480,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
481,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
482,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
483,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
484,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
485,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
486,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
487,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
488,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
489,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
490,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
491,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
492,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
493,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
494,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
495,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
496,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
497,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
498,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
499,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
500,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
501,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
502,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
503,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
504,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
505,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
506,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
507,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
508,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
509,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
510,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
511,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
512,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
513,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
514,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
515,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
516,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
517,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
518,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
519,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
520,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
521,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
522,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
523,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
524,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
525,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
526,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
527,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
528,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
529,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
530,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
531,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
532,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
533,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
534,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
535,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
536,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
537,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
538,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
539,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
540,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
541,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
542,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
543,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
544,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
545,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
546,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
547,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
548,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
549,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
550,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
